FOV_ID_ss	channel_ID_ss	elongation_rate_ss	gen_time_min_ss	s_b_um_ss	s_d_um_ss	delta_s_ss
10	130	0.0520477	19.5	3.77	7.475	3.705
10	130	0.054819	20.25	3.9	8.385	4.485
10	130	0.0570094	19.5	4.42	9.36	4.94
10	130	0.0549221	12	4.94	7.8	2.86
10	130	0.0565403	15	4.095	7.54	3.445
10	130	0.0575123	18	3.9	7.93	4.03
10	130	0.0600941	14.25	4.03	7.15	3.12
10	130	0.057022	18.75	3.835	8.125	4.29
10	130	0.0580919	15	4.355	8.125	3.77
10	130	0.0578704	15	4.16	7.67	3.51
10	130	0.0541059	14.25	4.29	7.54	3.25
10	130	0.0577459	15	3.835	7.215	3.38
10	130	0.0584008	21.75	3.77	8.905	5.135
10	130	0.0593344	15.75	4.55	8.84	4.29
10	130	0.0550331	12.75	4.55	7.54	2.99
10	130	0.0553969	25.5	3.835	10.335	6.5
10	130	0.0584796	17.25	5.46	10.92	5.46
10	130	0.0606261	14.25	6.175	11.245	5.07
10	130	0.0579801	9	5.915	8.515	2.6
10	130	0.0553627	19.5	4.42	9.62	5.2
10	130	0.0581925	15.75	4.94	9.62	4.68
10	130	0.0584477	11.25	5.135	8.19	3.055
10	130	0.0543052	15.75	4.485	8.58	4.095
10	130	0.0577878	18	4.225	8.84	4.615
10	130	0.0555209	15	4.615	8.255	3.64
10	130	0.0531379	16.5	4.42	7.865	3.445
10	130	0.0518137	18.75	4.095	7.93	3.835
10	130	0.0528974	17.25	4.355	8.125	3.77
10	130	0.0538446	18.75	4.355	8.645	4.29
10	130	0.0555154	18	4.485	8.97	4.485
10	130	0.0554206	14.25	4.485	7.475	2.99
10	130	0.0523892	18	3.835	7.605	3.77
10	130	0.0521694	18.75	4.095	8.19	4.095
10	130	0.05657	18	4.225	8.385	4.16
10	150	0.0582507	20.25	3.51	7.995	4.485
10	150	0.0579438	18.75	4.03	8.515	4.485
10	150	0.0596761	18	4.29	8.71	4.42
10	150	0.0637182	13.5	4.29	7.605	3.315
10	150	0.0595043	14.25	4.03	7.215	3.185
10	150	0.0582744	19.5	3.51	7.93	4.42
10	150	0.0551071	13.5	4.03	6.89	2.86
10	150	0.0582698	21.75	3.315	8.125	4.81
10	150	0.0558658	12	4.225	6.825	2.6
10	150	0.0563099	18.75	3.25	6.825	3.575
10	150	0.0594622	21	3.25	7.605	4.355
10	150	0.0576344	16.5	3.9	7.605	3.705
10	150	0.0608272	16.5	4.095	8.125	4.03
10	150	0.0657417	12	3.965	7.085	3.12
10	150	0.0621262	16.5	3.575	7.215	3.64
10	150	0.0600242	15.75	3.705	6.955	3.25
10	150	0.0573327	19.5	3.705	8.255	4.55
10	150	0.0535631	12.75	4.29	6.825	2.535
10	150	0.0544069	19.5	3.25	7.02	3.77
10	150	0.0580695	17.25	3.445	6.89	3.445
10	150	0.0613116	19.5	3.12	7.215	4.095
10	150	0.0594782	17.25	3.575	7.215	3.64
10	150	0.0578991	17.25	3.77	7.41	3.64
10	150	0.0585672	17.25	3.835	7.93	4.095
10	150	0.0616082	15.75	3.64	7.67	4.03
10	150	0.0577732	15	3.9	7.02	3.12
10	150	0.0505675	18.75	3.705	7.15	3.445
10	150	0.0504862	18.75	3.575	7.02	3.445
10	150	0.0517245	20.25	3.575	7.475	3.9
10	150	0.0546111	16.5	3.77	7.085	3.315
10	150	0.0543181	18.75	3.77	7.735	3.965
10	150	0.0564333	15.75	3.77	7.085	3.315
10	150	0.0576118	18.75	3.64	7.41	3.77
10	150	0.0562774	23.25	3.9	9.555	5.655
10	150	0.0598473	12.75	5.005	8.32	3.315
10	150	0.0557004	15	4.29	7.8	3.51
10	150	0.0564006	15.75	4.225	7.8	3.575
10	150	0.0595191	18	4.03	8.06	4.03
10	150	0.059722	19.5	4.29	9.295	5.005
10	150	0.0564822	11.25	4.55	7.28	2.73
10	150	0.0583824	18.75	3.77	7.93	4.16
10	160	0.0560048	10.5	4.095	6.24	2.145
10	160	0.0560195	21.75	3.12	7.28	4.16
10	160	0.054566	18.75	3.64	7.54	3.9
10	160	0.0632458	16.5	3.965	8.125	4.16
10	160	0.0571274	15.75	4.225	7.735	3.51
10	160	0.0557228	19.5	3.965	8.19	4.225
10	160	0.0656362	18	4.29	9.555	5.265
10	160	0.065081	15.75	4.94	10.14	5.2
10	160	0.0578182	11.25	5.46	8.71	3.25
10	160	0.061624	14.25	4.55	8.385	3.835
10	160	0.057373	15.75	4.16	7.735	3.575
10	160	0.0537524	16.5	4.225	7.735	3.51
10	160	0.0537342	16.5	4.03	7.54	3.51
10	160	0.0484178	21	4.095	8.125	4.03
10	160	0.0513114	32.25	4.03	12.48	8.45
10	160	0.0579607	15.75	5.785	11.05	5.265
10	160	0.0544032	15	5.98	10.53	4.55
10	160	0.0578482	10.5	5.395	8.32	2.925
10	160	0.0411412	15.75	3.64	5.655	2.015
10	160	0.0497328	27	2.925	7.215	4.29
10	160	0.0499789	15.75	3.835	6.825	2.99
10	160	0.0551534	15	3.64	6.5	2.86
10	160	0.0525132	16.5	3.575	6.435	2.86
10	160	0.0589962	23.25	3.315	8.905	5.59
10	160	0.0493453	12	4.745	7.28	2.535
10	160	0.0567113	14.25	3.77	6.63	2.86
10	160	0.0514713	22.5	3.445	7.93	4.485
10	160	0.0574953	13.5	4.29	7.41	3.12
10	160	0.0539137	18.75	3.705	7.8	4.095
10	160	0.0533042	18.75	3.77	7.735	3.965
10	160	0.0582845	17.25	4.355	8.71	4.355
10	160	0.0655345	12.75	4.745	8.58	3.835
10	160	0.0591989	17.25	4.355	8.58	4.225
10	160	0.0595953	15	4.42	8.84	4.42
10	160	0.056181	13.5	4.615	7.8	3.185
10	160	0.0569731	18.75	4.16	8.775	4.615
10	160	0.0629672	14.25	4.42	8.06	3.64
10	160	0.0523907	18	4.225	8.385	4.16
10	160	0.0546232	20.25	4.225	8.84	4.615
10	160	0.0570236	18	4.55	9.36	4.81
10	160	0.0533405	18	5.005	10.01	5.005
10	170	0.0565944	15.75	3.445	6.435	2.99
10	170	0.0545779	17.25	3.25	6.37	3.12
10	170	0.0598999	24.75	3.185	8.775	5.59
10	170	0.0651796	12	4.485	7.41	2.925
10	170	0.0651402	17.25	3.835	8.06	4.225
10	170	0.0581032	15	3.9	7.085	3.185
10	170	0.0582221	15	3.64	6.565	2.925
10	170	0.0640547	15	3.315	6.63	3.315
10	170	0.0614908	14.25	3.38	6.37	2.99
10	170	0.0595002	17.25	3.12	6.565	3.445
10	170	0.0524728	16.5	3.38	6.175	2.795
10	170	0.0546479	22.5	3.185	7.28	4.095
10	170	0.0581661	17.25	3.705	7.215	3.51
10	170	0.0633221	15.75	3.315	6.695	3.38
10	170	0.0617094	16.5	3.705	7.345	3.64
10	170	0.0591052	15.75	3.51	6.695	3.185
10	170	0.0602538	16.5	3.315	6.565	3.25
10	170	0.0589325	27	3.055	9.425	6.37
10	170	0.0684142	10.5	5.07	8.45	3.38
10	170	0.067082	14.25	4.225	8.32	4.095
10	170	0.072714	12.75	4.16	7.865	3.705
10	170	0.0550605	18.75	3.77	7.8	4.03
10	170	0.0522839	17.25	3.64	6.825	3.185
10	170	0.0599185	15.75	3.705	7.02	3.315
10	170	0.0518646	14.25	3.575	6.175	2.6
10	170	0.0561243	19.5	3.055	6.24	3.185
10	170	0.0560826	22.5	3.25	7.93	4.68
10	170	0.0588928	21.75	3.575	8.84	5.265
10	170	0.0642983	14.25	4.355	8.32	3.965
10	170	0.0631599	18.75	4.16	9.62	5.46
10	170	0.0616744	15.75	5.005	9.75	4.745
10	170	0.061662	11.25	5.2	8.385	3.185
10	170	0.0585201	15	4.68	8.58	3.9
10	170	0.055498	13.5	4.355	7.28	2.925
10	170	0.0498455	17.25	3.835	6.76	2.925
10	170	0.0521689	21.75	3.185	7.085	3.9
10	170	0.0530829	16.5	3.64	6.63	2.99
10	170	0.0512014	19.5	3.315	6.825	3.51
10	170	0.0561421	20.25	3.575	7.865	4.29
10	170	0.0570626	27	4.03	11.635	7.605
10	180	0.0562627	14.25	3.965	6.89	2.925
10	180	0.0562472	18	3.315	7.215	3.9
10	180	0.0611005	18	3.64	7.735	4.095
10	180	0.063105	15.75	3.77	7.605	3.835
10	180	0.0635571	14.25	3.965	7.345	3.38
10	180	0.0598394	17.25	3.51	7.085	3.575
10	180	0.064682	19.5	3.445	8.06	4.615
10	180	0.0588787	15.75	3.64	7.02	3.38
10	180	0.0542609	15	3.575	6.305	2.73
10	180	0.0586419	19.5	3.055	6.695	3.64
10	180	0.058793	18	3.38	6.955	3.575
10	180	0.0618556	19.5	3.38	7.67	4.29
10	180	0.0630808	14.25	3.835	7.15	3.315
10	180	0.0606447	13.5	3.77	6.695	2.925
10	180	0.0598349	18.75	3.25	7.085	3.835
10	180	0.0613619	18.75	3.64	8.255	4.615
10	180	0.0577042	15	3.965	7.475	3.51
10	180	0.0596838	15	3.9	7.41	3.51
10	180	0.0624573	15.75	3.64	7.02	3.38
10	180	0.0555153	16.5	3.51	6.76	3.25
10	180	0.0616116	19.5	2.99	7.02	4.03
10	200	0.0584826	17.25	5.46	11.31	5.85
10	200	0.0553631	13.5	5.98	9.88	3.9
10	201	0.049791	19.5	2.925	5.655	2.73
10	201	0.0529968	20.25	3.055	6.045	2.99
10	201	0.0563546	21	3.25	7.15	3.9
10	201	0.0557041	18.75	3.705	7.865	4.16
10	201	0.058549	17.25	4.03	7.865	3.835
10	201	0.0584034	13.5	4.29	7.41	3.12
10	201	0.0545548	18	3.705	7.345	3.64
10	201	0.060703	21	3.77	9.165	5.395
10	201	0.0584819	12.75	5.005	8.385	3.38
10	201	0.0610689	15	4.42	8.385	3.965
10	201	0.0538196	18.75	4.29	8.645	4.355
10	201	0.0565529	16.5	4.42	8.645	4.225
10	201	0.0534295	12.75	4.55	7.15	2.6
10	201	0.0566232	22.5	3.51	8.84	5.33
10	201	0.0579018	12	4.68	7.8	3.12
10	201	0.0562325	16.5	4.29	7.995	3.705
10	201	0.0583373	14.25	4.29	7.865	3.575
10	201	0.0562127	12.75	4.225	6.955	2.73
10	201	0.0587604	16.5	3.64	7.345	3.705
10	201	0.0569109	16.5	3.77	7.345	3.575
10	201	0.0616379	20.25	3.9	9.295	5.395
10	201	0.0577691	15.75	4.68	8.645	3.965
10	201	0.0634648	13.5	4.745	8.905	4.16
10	201	0.0511608	15	5.07	7.67	2.6
10	201	0.0528314	15	4.03	7.215	3.185
10	201	0.0512315	17.25	3.835	7.41	3.575
10	201	0.0536387	15.75	3.9	7.02	3.12
10	201	0.0568181	20.25	3.705	7.735	4.03
10	201	0.054118	18	4.16	8.385	4.225
10	201	0.0552816	23.25	4.355	10.79	6.435
10	201	0.0572558	18.75	5.525	11.765	6.24
10	201	0.0559637	15.75	6.37	11.895	5.525
10	201	0.0756636	5.25	6.37	7.93	1.56
10	201	0.0518602	27	3.575	7.8	4.225
10	201	0.0522043	33.75	4.16	14.56	10.4
11	10	0.060636	19.5	3.9	8.775	4.875
11	10	0.0579493	12.75	4.55	7.735	3.185
11	10	0.0548237	16.5	3.575	7.085	3.51
11	10	0.0537937	21	3.315	7.28	3.965
11	10	0.0575465	18.75	3.445	7.215	3.77
11	10	0.0596289	18.75	3.705	7.93	4.225
11	10	0.0638165	14.25	3.835	7.345	3.51
11	10	0.0611346	24	3.705	10.205	6.5
11	10	0.0652461	18	5.2	11.7	6.5
11	10	0.0672662	15.75	5.46	11.83	6.37
11	10	0.0628811	12.75	5.655	9.62	3.965
11	10	0.0633068	15.75	4.42	9.1	4.68
11	10	0.0572716	16.5	4.42	8.58	4.16
11	10	0.0612988	14.25	4.355	8.125	3.77
11	10	0.061884	11.25	3.965	6.435	2.47
11	10	0.0580653	18	3.445	7.28	3.835
11	10	0.0646513	16.5	3.77	8.125	4.355
11	10	0.0595438	20.25	3.9	9.1	5.2
11	10	0.0562894	14.25	4.55	7.865	3.315
11	10	0.0579439	14.25	4.225	7.54	3.315
11	10	0.0592185	15	3.9	7.215	3.315
11	10	0.0563491	18.75	3.51	7.41	3.9
11	10	0.0566261	17.25	3.705	7.41	3.705
11	10	0.0609228	18	3.445	7.02	3.575
11	10	0.0649298	16.5	3.185	6.825	3.64
11	10	0.0540979	16.5	3.25	6.24	2.99
11	10	0.0564522	17.25	3.315	6.5	3.185
11	10	0.0550504	21	3.25	7.54	4.29
11	10	0.0556968	15	3.835	6.825	2.99
11	10	0.0543797	18	3.51	7.15	3.64
11	10	0.0562137	18	3.77	7.67	3.9
11	10	0.0604512	15.75	3.965	7.67	3.705
11	10	0.0578788	15	3.835	7.215	3.38
11	10	0.0580287	18.75	3.445	7.41	3.965
11	10	0.0575976	14.25	3.9	6.955	3.055
11	10	0.0622301	15.75	3.51	6.955	3.445
11	10	0.0560073	18	3.51	7.085	3.575
11	10	0.0591822	15.75	3.445	6.955	3.51
11	10	0.0589478	17.25	3.575	7.215	3.64
11	10	0.0564312	15.75	3.77	6.955	3.185
11	10	0.0581001	18.75	3.51	7.475	3.965
11	10	0.0628318	15	3.51	6.955	3.445
11	20	0.0573227	18.75	3.705	7.865	4.16
11	20	0.0547043	15.75	3.965	7.15	3.185
11	20	0.0565651	20.25	3.77	8.385	4.615
11	20	0.0612561	18.75	4.42	9.945	5.525
11	20	0.0585747	12	4.875	7.8	2.925
11	20	0.0516689	14.25	4.03	7.02	2.99
11	20	0.055888	21	3.51	7.93	4.42
11	20	0.057886	16.5	4.16	7.93	3.77
11	20	0.057121	16.5	4.03	7.8	3.77
11	20	0.0580628	15.75	4.095	7.865	3.77
11	20	0.0544982	15.75	4.42	8.125	3.705
11	20	0.0573474	13.5	4.29	7.28	2.99
11	20	0.0590056	17.25	3.77	7.605	3.835
11	21	0.0537354	18.75	3.835	7.8	3.965
11	21	0.0506891	16.5	4.095	7.28	3.185
11	21	0.0514521	20.25	3.835	8.125	4.29
11	21	0.0603193	16.5	3.9	8.19	4.29
11	21	0.0572217	12.75	4.225	7.085	2.86
11	21	0.0542381	23.25	3.705	8.905	5.2
11	21	0.0571839	14.25	4.68	8.06	3.38
11	21	0.0551784	16.5	4.03	7.605	3.575
11	21	0.0532094	17.25	3.77	7.02	3.25
11	21	0.0607222	13.5	3.705	6.37	2.665
11	21	0.0554008	16.5	3.315	6.305	2.99
11	21	0.0563275	20.25	3.25	7.085	3.835
11	21	0.0545017	14.25	3.965	6.76	2.795
11	21	0.0544425	15	3.25	5.85	2.6
11	21	0.0563091	20.25	2.99	6.89	3.9
11	21	0.0603868	17.25	3.315	6.89	3.575
11	21	0.0583319	17.25	3.445	6.89	3.445
11	21	0.0571391	24	3.38	8.97	5.59
11	21	0.0664004	15.75	4.55	9.23	4.68
11	40	0.0652224	11.25	4.94	8.19	3.25
11	40	0.0620299	15.75	4.03	8.255	4.225
11	40	0.0670282	20.25	4.03	10.335	6.305
11	40	0.0734407	9.75	5.265	8.645	3.38
11	40	0.0602502	17.25	4.16	8.645	4.485
11	40	0.0625305	27.75	4.095	14.105	10.01
11	40	0.0602597	9.75	7.345	11.115	3.77
11	40	0.064102	12.75	5.915	10.465	4.55
11	40	0.0595349	11.25	6.11	9.685	3.575
11	40	0.0522002	10.5	5.395	7.865	2.47
11	40	0.0550863	9	4.55	6.5	1.95
11	40	0.0511384	21.75	2.795	7.475	4.68
11	40	0.0489765	17.25	3.835	6.955	3.12
11	40	0.0556893	18.75	3.51	7.345	3.835
11	40	0.0577405	17.25	3.77	7.54	3.77
11	40	0.0574768	20.25	3.835	8.645	4.81
11	40	0.0594083	15.75	4.42	8.58	4.16
11	40	0.0611365	13.5	4.42	7.995	3.575
11	40	0.0544405	13.5	3.77	6.565	2.795
11	40	0.06041	17.25	3.51	7.605	4.095
11	40	0.0611307	16.5	3.77	7.865	4.095
11	40	0.0620252	14.25	3.9	7.15	3.25
11	40	0.0598031	24	3.575	9.425	5.85
11	40	0.0609232	12	4.875	8.45	3.575
11	40	0.0650154	12	4.16	7.345	3.185
11	40	0.0577356	18	3.705	7.54	3.835
11	40	0.0561618	16.5	3.965	7.605	3.64
11	40	0.0582178	15	3.835	7.085	3.25
11	40	0.0524744	22.5	3.315	7.475	4.16
11	40	0.0585781	12.75	3.835	6.565	2.73
11	40	0.0554306	15.75	3.315	6.045	2.73
11	40	0.0585872	30.75	3.055	10.53	7.475
11	40	0.0678408	12	5.395	9.555	4.16
11	40	0.0655919	15	4.55	9.1	4.55
11	40	0.0617045	14.25	4.485	8.385	3.9
11	40	0.0570881	24.75	4.16	11.375	7.215
11	40	0.0634668	10.5	5.655	9.165	3.51
11	40	0.0631531	15	4.615	9.035	4.42
11	40	0.060512	17.25	4.68	9.555	4.875
11	40	0.0609218	12.75	5.005	8.45	3.445
11	40	0.0597593	15.75	4.68	9.165	4.485
11	40	0.0550656	14.25	4.68	8.125	3.445
11	40	0.0487747	11.25	4.485	6.695	2.21
11	40	0.0557568	15.75	3.9	7.54	3.64
11	50	0.0559618	18	3.445	7.02	3.575
11	50	0.0542433	20.25	3.64	7.605	3.965
11	50	0.0575943	18	3.705	7.735	4.03
11	50	0.0537936	19.5	3.9	8.255	4.355
11	50	0.0611668	27	4.355	13.455	9.1
11	70	0.0569369	21.75	3.575	8.58	5.005
11	70	0.0600034	14.25	4.355	7.995	3.64
11	70	0.0594886	18	3.9	8.19	4.29
11	70	0.0585564	21.75	4.225	10.335	6.11
11	70	0.0605309	15	5.33	9.88	4.55
11	70	0.0619615	15.75	5.59	11.18	5.59
11	70	0.0612121	7.5	5.98	8.32	2.34
11	70	0.0546907	18.75	3.965	8.32	4.355
11	70	0.0527166	15	4.615	7.8	3.185
11	70	0.0507527	18.75	3.9	7.735	3.835
11	70	0.0525214	16.5	3.835	7.02	3.185
11	70	0.0549619	18.75	3.77	8.19	4.42
11	70	0.0568571	13.5	4.355	7.41	3.055
11	70	0.0596698	14.25	3.705	6.825	3.12
11	70	0.0585462	14.25	3.64	6.5	2.86
11	70	0.0605946	23.25	3.315	8.905	5.59
11	70	0.0570819	12.75	4.68	7.67	2.99
11	70	0.0577029	18	3.9	7.995	4.095
11	70	0.0544065	16.5	4.03	7.345	3.315
11	70	0.0549392	15.75	3.64	6.76	3.12
11	70	0.0538662	28.5	3.25	9.62	6.37
11	70	0.0688456	15.75	4.55	10.14	5.59
11	70	0.0595323	7.5	5.655	7.67	2.015
11	71	0.0551333	22.5	3.64	8.45	4.81
11	71	0.0551136	14.25	4.485	7.865	3.38
11	71	0.0546751	17.25	3.835	7.67	3.835
11	71	0.0560653	14.25	4.095	7.15	3.055
11	71	0.05983	18.75	3.575	7.54	3.965
11	71	0.0525785	18.75	3.575	7.28	3.705
11	71	0.0529929	18.75	3.705	7.41	3.705
11	71	0.05481	21.75	3.77	8.84	5.07
11	71	0.0536928	23.25	4.29	10.205	5.915
11	71	0.068853	8.25	6.175	9.1	2.925
11	71	0.0530562	9.75	4.745	6.89	2.145
11	72	0.0522213	24.75	3.575	9.165	5.59
11	81	0.0556934	16.5	3.575	6.825	3.25
11	81	0.0605645	22.5	3.185	7.605	4.42
11	81	0.0681164	12.75	3.575	6.565	2.99
11	81	0.0565732	15	3.705	6.695	2.99
11	81	0.0564003	18.75	3.12	6.76	3.64
11	81	0.0603696	21	3.51	8.06	4.55
11	81	0.0609258	15.75	3.77	7.67	3.9
11	81	0.0601868	14.25	3.9	7.15	3.25
11	81	0.055581	18.75	3.38	6.825	3.445
11	81	0.0541635	16.5	3.575	6.695	3.12
11	81	0.0578105	15	3.51	6.695	3.185
11	81	0.0550009	15.75	3.25	5.85	2.6
11	81	0.0573754	36.75	2.99	12.74	9.75
11	81	0.0661661	9.75	6.24	9.88	3.64
11	81	0.067905	13.5	4.875	9.035	4.16
11	81	0.0610358	13.5	4.355	7.475	3.12
11	81	0.0566078	18.75	3.575	7.735	4.16
11	81	0.0594382	15.75	3.77	7.475	3.705
11	81	0.0632409	16.5	3.705	7.605	3.9
11	81	0.0655114	11.25	3.9	6.5	2.6
11	81	0.0642312	17.25	3.055	7.02	3.965
11	81	0.0556305	15.75	3.51	6.695	3.185
11	81	0.0528878	17.25	3.51	6.825	3.315
11	81	0.0543973	17.25	3.38	6.5	3.12
11	81	0.0541642	18.75	3.38	7.41	4.03
11	81	0.0603257	19.5	3.51	8.06	4.55
11	81	0.0599372	15.75	3.705	7.28	3.575
11	81	0.0562476	18.75	3.575	7.865	4.29
11	81	0.0633656	15	3.9	7.605	3.705
11	81	0.0619265	21	3.77	9.36	5.59
11	81	0.0554594	12.75	4.875	8.06	3.185
11	81	0.0622899	17.25	3.835	8.125	4.29
11	81	0.061999	15.75	3.705	7.215	3.51
11	81	0.0607086	17.25	3.51	7.28	3.77
11	81	0.0614855	16.5	3.835	7.865	4.03
11	81	0.0587699	21	3.835	8.97	5.135
11	81	0.0462229	11.25	4.94	7.28	2.34
11	81	0.0567914	11.25	3.965	6.11	2.145
11	81	0.0507222	19.5	2.925	5.85	2.925
11	81	0.0567629	19.5	2.86	6.435	3.575
11	81	0.0552406	16.5	3.445	6.37	2.925
11	81	0.0594037	16.5	3.185	6.565	3.38
11	100	0.0549337	17.25	4.095	7.995	3.9
11	100	0.0481053	19.5	4.29	8.19	3.9
11	100	0.0530937	16.5	4.615	8.515	3.9
11	100	0.0579982	16.5	4.485	8.775	4.29
11	100	0.0580696	16.5	4.42	8.84	4.42
11	100	0.0543641	16.5	4.68	8.905	4.225
11	110	0.0528135	15.75	4.03	7.15	3.12
11	110	0.0556634	16.5	3.77	7.345	3.575
11	110	0.0550552	16.5	3.705	7.085	3.38
11	110	0.0602193	18	3.575	7.67	4.095
11	110	0.0603986	15.75	3.64	6.955	3.315
11	110	0.0590798	21	3.575	8.385	4.81
11	110	0.0553349	18.75	4.095	8.385	4.29
11	110	0.0561241	15	4.095	7.475	3.38
11	110	0.0622448	15	3.77	7.215	3.445
11	110	0.0595917	15	3.9	7.215	3.315
11	110	0.0583164	18	3.575	7.605	4.03
11	110	0.0547483	14.25	4.03	6.89	2.86
11	110	0.0619966	15	3.25	6.305	3.055
11	110	0.0611195	18	3.38	7.345	3.965
11	110	0.0577262	15.75	3.835	7.345	3.51
11	110	0.06032	16.5	3.575	7.085	3.51
11	110	0.0619393	17.25	3.705	7.865	4.16
11	110	0.0590424	17.25	3.835	7.67	3.835
11	110	0.0579672	16.5	3.9	7.345	3.445
11	110	0.0590253	18	3.77	7.995	4.225
11	110	0.0569361	22.5	3.835	9.165	5.33
11	110	0.0605019	16.5	4.81	9.49	4.68
11	110	0.062215	9	4.875	7.41	2.535
11	110	0.0531665	21	3.705	8.19	4.485
11	110	0.0540571	16.5	4.42	8.45	4.03
11	110	0.0558416	11.25	4.55	7.15	2.6
11	110	0.0504845	18	3.77	7.28	3.51
11	110	0.0603729	16.5	3.575	6.89	3.315
11	110	0.0574383	17.25	3.575	6.89	3.315
11	110	0.0562346	22.5	3.575	8.645	5.07
11	110	0.0609006	15.75	4.485	8.84	4.355
11	110	0.0554455	24.75	3.965	10.465	6.5
11	110	0.0662425	10.5	5.46	8.905	3.445
11	120	0.0575926	16.5	4.16	7.93	3.77
11	120	0.0526977	24	3.9	9.36	5.46
11	120	0.0531245	17.25	4.68	8.84	4.16
11	120	0.0534975	15.75	4.615	8.32	3.705
11	120	0.0555146	18	4.225	8.32	4.095
11	120	0.0551974	16.5	4.29	8.255	3.965
11	120	0.054343	16.5	3.965	7.41	3.445
11	120	0.048632	17.25	3.835	7.085	3.25
11	120	0.052989	15.75	3.705	6.76	3.055
11	120	0.0493596	21.75	3.315	7.15	3.835
11	120	0.0530893	19.5	3.705	7.67	3.965
11	120	0.0576454	16.5	3.77	7.345	3.575
11	120	0.0539292	15	3.705	6.89	3.185
11	120	0.0601859	15.75	3.705	7.02	3.315
11	120	0.0558157	17.25	3.64	7.02	3.38
11	120	0.0574123	17.25	3.575	7.02	3.445
11	120	0.0529058	20.25	3.51	7.605	4.095
11	120	0.0499704	17.25	3.705	6.825	3.12
11	120	0.0510189	18.75	3.575	6.89	3.315
11	120	0.0509599	16.5	3.51	6.565	3.055
11	120	0.0524254	19.5	3.315	6.955	3.64
11	120	0.0550045	18	3.705	7.215	3.51
11	120	0.0519378	18.75	3.38	6.825	3.445
11	120	0.0568595	17.25	3.445	6.955	3.51
11	120	0.0545894	19.5	3.575	7.8	4.225
11	120	0.0560211	14.25	3.9	7.28	3.38
11	120	0.0527655	20.25	3.51	7.345	3.835
11	120	0.0539582	18	3.965	7.93	3.965
11	120	0.0584299	15.75	4.355	8.19	3.835
11	120	0.0594375	15	4.225	7.995	3.77
11	120	0.0559719	17.25	4.03	8.125	4.095
11	120	0.0566232	21	3.965	9.165	5.2
11	120	0.0580306	14.25	4.68	8.255	3.575
11	120	0.0549236	13.5	4.42	7.8	3.38
11	120	0.0541134	15.75	4.03	7.28	3.25
11	120	0.0541142	17.25	3.835	7.605	3.77
11	120	0.054742	17.25	4.095	7.93	3.835
11	120	0.0549034	17.25	4.42	8.58	4.16
11	120	0.0527971	17.25	4.42	8.19	3.77
11	120	0.051533	16.5	4.095	7.605	3.51
11	140	0.0672762	12.75	5.46	10.14	4.68
11	140	0.0671068	12	4.42	7.735	3.315
11	140	0.0650891	15.75	3.64	7.345	3.705
11	140	0.0595951	16.5	3.445	6.76	3.315
11	140	0.0663575	17.25	3.575	7.8	4.225
11	140	0.0710333	27.75	3.9	15.275	11.375
11	140	0.0721234	4.5	11.375	14.3	2.925
11	140	0.0657651	15.75	4.55	9.165	4.615
11	140	0.0529353	11.25	4.225	6.435	2.21
11	140	0.0474887	18	3.185	6.175	2.99
11	140	0.0620428	17.25	3.185	6.63	3.445
11	140	0.0577446	17.25	3.445	6.76	3.315
11	140	0.0637632	17.25	3.25	6.955	3.705
11	140	0.0605757	15	3.445	6.5	3.055
11	140	0.059074	30	3.12	10.725	7.605
11	141	0.0611437	10.5	4.875	7.8	2.925
11	141	0.0647863	13.5	3.77	6.76	2.99
11	141	0.0602366	18	3.12	6.695	3.575
11	141	0.0596814	15	3.055	5.915	2.86
11	141	0.0629437	21	2.795	6.825	4.03
11	141	0.063834	18.75	3.185	7.085	3.9
11	141	0.0646253	18.75	3.25	7.605	4.355
11	141	0.0697322	12	3.445	6.24	2.795
11	141	0.0659777	18	2.795	6.565	3.77
11	141	0.0639411	16.5	3.25	6.825	3.575
11	141	0.0622343	15.75	3.25	6.825	3.575
11	141	0.0610138	16.5	3.25	6.63	3.38
11	141	0.0584073	15.75	2.925	5.72	2.795
11	141	0.0646146	20.25	2.73	6.695	3.965
11	141	0.0625437	16.5	3.445	7.215	3.77
11	141	0.0642441	15	3.38	6.695	3.315
11	141	0.0602617	20.25	3.185	7.345	4.16
11	141	0.0572447	14.25	3.835	6.89	3.055
11	141	0.0546749	15	3.445	6.305	2.86
11	141	0.0601879	16.5	3.185	6.24	3.055
11	141	0.0562071	19.5	2.99	6.63	3.64
11	141	0.0564211	18.75	3.12	6.695	3.575
11	141	0.0613223	18	3.38	7.475	4.095
11	141	0.0594407	15.75	3.705	6.955	3.25
11	141	0.0663198	14.25	3.38	6.825	3.445
11	150	0.0542173	17.25	5.525	10.66	5.135
11	150	0.0622405	8.25	5.59	8.06	2.47
11	150	0.0539657	16.5	4.355	8.58	4.225
11	150	0.0602673	15	4.68	8.71	4.03
11	150	0.0555691	18	4.42	8.905	4.485
11	150	0.0569688	15.75	4.55	8.45	3.9
11	150	0.0536228	14.25	4.16	7.215	3.055
11	150	0.052691	19.5	3.64	7.41	3.77
11	150	0.054106	20.25	3.835	8.06	4.225
11	150	0.0582794	13.5	4.095	7.41	3.315
11	150	0.0600209	18.75	3.77	8.125	4.355
11	150	0.0584301	15	4.095	7.605	3.51
11	150	0.0517355	17.25	3.705	7.15	3.445
11	150	0.0606635	17.25	3.38	7.345	3.965
