FOV_ID_ss	channel_ID_ss	elongation_rate_ss	gen_time_min_ss	s_b_um_ss	s_d_um_ss	delta_s_ss
3	120	0.0350278	32	2.6	5.85	3.25
3	120	0.0374389	22	2.665	4.745	2.08
3	120	0.0383665	30	2.275	5.395	3.12
3	120	0.0408283	22	2.535	4.81	2.275
3	120	0.0381621	29	2.34	4.875	2.535
3	120	0.0357261	31	2.275	5.005	2.73
3	120	0.0377988	25	2.405	4.81	2.405
3	120	0.0349916	32	2.47	5.46	2.99
3	120	0.0387481	23	2.86	5.265	2.405
3	120	0.0367773	30	2.405	5.2	2.795
3	120	0.0382131	27	2.34	4.81	2.47
3	120	0.0385878	30	2.34	5.33	2.99
3	120	0.037336	27	2.405	5.07	2.665
3	120	0.0397622	28	2.34	5.07	2.73
3	120	0.0374001	33	2.47	5.98	3.51
3	120	0.038981	22	3.12	5.655	2.535
3	130	0.0392174	20	2.665	4.68	2.015
3	130	0.0365326	32	2.275	5.395	3.12
3	130	0.037657	29	2.6	5.46	2.86
3	130	0.0360096	28	2.665	5.59	2.925
3	130	0.0373006	31	2.535	5.85	3.315
3	130	0.0348438	29	2.795	5.525	2.73
3	130	0.038034	26	2.795	5.655	2.86
3	130	0.0385773	22	2.925	5.265	2.34
3	130	0.0371469	32	2.665	5.915	3.25
3	130	0.0366969	26	2.925	5.72	2.795
3	130	0.0358295	24	3.055	5.655	2.6
3	130	0.0375444	27	2.86	5.46	2.6
3	130	0.0390206	26	2.925	5.85	2.925
3	130	0.03802	24	2.795	5.265	2.47
3	130	0.0376709	30	2.47	5.46	2.99
3	130	0.0374733	24	2.795	5.33	2.535
3	130	0.0380307	31	2.535	5.785	3.25
3	130	0.0412456	24	2.86	5.785	2.925
3	130	0.039021	24	3.055	5.72	2.665
3	130	0.0371276	25	2.795	5.33	2.535
3	130	0.0412432	27	2.6	5.525	2.925
3	130	0.038864	26	2.665	5.395	2.73
3	130	0.0384146	27	2.73	5.655	2.925
3	140	0.0368285	17	2.99	4.68	1.69
3	140	0.0367006	38	2.275	6.175	3.9
3	140	0.0341615	29	3.185	6.435	3.25
3	140	0.0354744	25	3.25	6.24	2.99
3	140	0.034215	24	3.185	5.785	2.6
3	140	0.0391156	23	2.795	5.265	2.47
3	140	0.0376448	27	2.665	5.59	2.925
3	140	0.0385065	28	2.925	6.24	3.315
3	140	0.0396738	25	3.12	6.565	3.445
3	140	0.0370265	22	3.25	5.72	2.47
3	140	0.0361632	27	2.925	5.525	2.6
3	140	0.0390011	26	2.535	5.395	2.86
3	140	0.0389051	34	2.6	6.565	3.965
3	140	0.0399259	23	3.185	5.915	2.73
3	140	0.038189	26	2.925	5.72	2.795
3	140	0.0401388	29	2.665	6.11	3.445
3	140	0.0409327	23	3.185	6.045	2.86
3	140	0.0431603	20	2.925	5.395	2.47
3	140	0.0397192	26	2.535	5.265	2.73
3	140	0.0393355	27	2.73	5.72	2.99
3	140	0.0370609	32	2.665	6.435	3.77
3	140	0.0384961	26	3.315	6.435	3.12
3	140	0.0372822	23	3.12	5.72	2.6
3	140	0.0396637	23	2.925	5.59	2.665
3	140	0.0386007	31	2.665	6.045	3.38
3	140	0.0403844	26	2.795	5.98	3.185
3	140	0.0368399	23	2.99	5.265	2.275
3	140	0.0348132	32	2.665	5.915	3.25
3	140	0.0372343	26	2.925	5.72	2.795
3	140	0.0374983	23	2.86	5.33	2.47
3	140	0.0379198	26	2.665	5.395	2.73
3	140	0.0381265	29	2.6	5.655	3.055
3	140	0.0369391	22	2.665	4.745	2.08
3	140	0.0392875	26	2.47	5.005	2.535
3	140	0.0362096	32	2.535	5.46	2.925
3	140	0.0398353	24	2.665	5.33	2.665
3	140	0.0391926	30	2.535	5.785	3.25
3	140	0.041198	25	2.86	5.915	3.055
3	140	0.0386288	27	2.86	5.915	3.055
3	140	0.0397739	24	2.925	5.525	2.6
3	140	0.0396906	23	2.86	5.655	2.795
3	150	0.0337605	32	2.73	5.85	3.12
3	150	0.0353922	26	3.055	5.785	2.73
3	150	0.0389865	21	3.12	5.59	2.47
3	150	0.0376554	26	2.795	5.59	2.795
3	150	0.0355916	30	2.99	6.5	3.51
3	150	0.0333704	24	3.445	5.98	2.535
3	150	0.0376055	27	3.055	6.11	3.055
3	150	0.0385352	23	3.185	5.98	2.795
3	150	0.0342967	26	3.055	5.85	2.795
3	150	0.0350011	27	3.055	6.045	2.99
3	150	0.0349806	33	2.925	6.695	3.77
3	150	0.0360731	23	3.38	6.045	2.665
3	150	0.0374136	20	3.25	5.525	2.275
3	150	0.0394604	27	2.73	5.85	3.12
3	150	0.0381305	23	2.99	5.525	2.535
3	150	0.0384225	24	2.925	5.59	2.665
3	150	0.0358969	29	2.795	5.85	3.055
3	150	0.0353543	30	2.925	6.11	3.185
3	150	0.0359272	24	3.055	5.72	2.665
3	150	0.0371534	24	2.86	5.33	2.47
3	150	0.0374558	28	2.665	5.655	2.99
3	150	0.0343076	31	2.925	6.11	3.185
3	150	0.0362825	26	3.055	5.98	2.925
3	150	0.0372034	23	3.055	5.525	2.47
3	150	0.0362226	28	2.795	5.655	2.86
3	150	0.0373405	24	2.86	5.525	2.665
3	150	0.0386743	27	2.86	5.915	3.055
3	150	0.0364878	24	3.12	5.785	2.665
3	150	0.0385707	21	3.12	5.525	2.405
3	150	0.0391009	26	2.86	5.655	2.795
3	150	0.0354675	29	2.86	5.915	3.055
3	150	0.036321	27	3.25	6.435	3.185
3	150	0.0352181	28	3.185	6.305	3.12
3	150	0.0378036	25	3.25	6.175	2.925
3	150	0.0378104	23	3.12	5.72	2.6
3	150	0.0366992	29	2.795	5.785	2.99
3	150	0.0377682	26	2.925	5.915	2.99
3	150	0.0394303	25	2.99	5.98	2.99
3	150	0.0355981	24	3.055	5.59	2.535
3	150	0.0385172	31	2.86	6.565	3.705
3	150	0.0381481	21	3.51	6.175	2.665
3	160	0.0383805	24	3.25	6.045	2.795
3	160	0.0351531	30	2.86	6.045	3.185
3	160	0.0359405	24	2.99	5.785	2.795
3	160	0.0359786	29	2.99	6.11	3.12
3	160	0.0365262	24	3.055	5.72	2.665
3	160	0.0355036	24	2.99	5.33	2.34
3	160	0.0367848	29	2.795	5.785	2.99
3	160	0.0357417	24	3.055	5.46	2.405
3	160	0.0365	30	2.73	6.045	3.315
3	160	0.0372963	29	2.925	6.045	3.12
3	160	0.0364302	28	2.86	5.72	2.86
3	160	0.036927	29	2.795	5.85	3.055
3	160	0.0400475	22	2.73	5.135	2.405
3	160	0.0358067	34	2.405	5.785	3.38
3	160	0.0341239	27	2.86	5.59	2.73
3	160	0.0344577	30	2.99	5.915	2.925
3	160	0.0390777	24	2.86	5.59	2.73
3	160	0.0399597	26	2.665	5.46	2.795
3	160	0.0359787	28	2.73	5.785	3.055
3	160	0.0378129	25	2.73	5.395	2.665
3	160	0.0382123	30	2.665	5.915	3.25
3	160	0.0401199	27	2.925	6.175	3.25
3	160	0.0376012	26	3.12	6.045	2.925
3	160	0.037606	28	2.795	6.175	3.38
3	160	0.0368533	25	3.12	6.045	2.925
3	160	0.0386236	25	2.925	5.59	2.665
3	160	0.0384236	26	2.73	5.85	3.12
3	160	0.0375765	25	3.055	5.915	2.86
3	160	0.0366751	25	2.99	5.72	2.73
3	160	0.0341861	27	2.73	5.395	2.665
3	160	0.0378697	29	2.795	5.915	3.12
3	160	0.0400901	25	2.99	6.305	3.315
3	160	0.0370992	27	2.99	6.175	3.185
3	160	0.0367274	25	3.12	5.85	2.73
3	160	0.0380956	25	2.99	5.85	2.86
3	160	0.0410111	23	2.795	5.525	2.73
3	160	0.0372949	29	2.99	6.37	3.38
3	160	0.0396995	24	3.315	6.435	3.12
3	160	0.0387232	24	3.12	5.98	2.86
3	160	0.0360496	32	2.795	6.24	3.445
3	170	0.0395881	27	2.665	5.59	2.925
3	170	0.0394217	26	2.73	5.525	2.795
3	170	0.0401051	23	2.73	5.265	2.535
3	170	0.0388856	24	2.73	5.265	2.535
3	170	0.0370441	29	2.535	5.525	2.99
3	170	0.0367671	24	2.73	4.94	2.21
3	170	0.0374836	29	2.34	5.07	2.73
3	170	0.0410173	28	2.47	5.59	3.12
3	170	0.0357483	29	2.665	5.655	2.99
3	170	0.0352644	31	2.665	6.045	3.38
3	170	0.0375963	25	2.73	5.33	2.6
3	170	0.0375917	34	2.6	6.24	3.64
3	170	0.0380736	27	3.12	6.5	3.38
3	170	0.0372285	22	3.315	5.98	2.665
3	170	0.0372284	19	3.055	4.94	1.885
3	170	0.0372357	37	2.405	6.37	3.965
3	170	0.0391304	21	3.185	5.655	2.47
3	170	0.0391103	25	2.6	5.265	2.665
3	170	0.0394613	26	2.665	5.525	2.86
3	170	0.0415859	25	2.795	5.785	2.99
3	170	0.0385903	26	2.86	5.85	2.99
3	170	0.037399	25	2.925	5.59	2.665
3	170	0.0384656	23	2.795	5.07	2.275
3	170	0.041476	24	2.6	5.005	2.405
3	170	0.0391001	27	2.405	5.135	2.73
3	170	0.038331	26	2.6	5.2	2.6
3	170	0.0396788	27	2.405	5.265	2.86
3	170	0.0394532	31	2.6	5.915	3.315
3	170	0.0404379	25	2.535	5.07	2.535
3	170	0.040668	26	2.275	4.81	2.535
3	170	0.0405974	30	2.47	5.785	3.315
3	170	0.0410649	22	2.86	5.265	2.405
3	170	0.0398728	26	2.6	5.395	2.795
3	170	0.0377563	27	2.405	5.135	2.73
3	170	0.0377644	31	2.535	5.655	3.12
3	170	0.039125	26	2.73	5.655	2.925
3	170	0.0403461	23	2.925	5.525	2.6
3	170	0.0386385	32	2.665	6.435	3.77
3	170	0.0434873	23	3.25	6.37	3.12
3	170	0.038397	25	3.185	6.24	3.055
3	180	0.0353002	28	3.12	5.98	2.86
3	180	0.0376477	33	3.055	7.41	4.355
3	180	0.0354423	23	3.835	6.76	2.925
3	180	0.0364517	26	3.315	6.435	3.12
3	180	0.0370773	21	3.38	5.59	2.21
3	180	0.0402366	24	2.73	5.395	2.665
3	180	0.0355644	29	2.6	5.33	2.73
3	180	0.0362936	31	2.665	5.785	3.12
3	180	0.0386037	28	2.86	6.24	3.38
3	180	0.0356379	22	3.25	5.655	2.405
3	180	0.0331987	28	2.6	5.2	2.6
3	180	0.0376104	23	2.795	4.94	2.145
3	180	0.0348135	27	2.6	5.07	2.47
3	180	0.0392631	29	2.47	5.33	2.86
3	180	0.034728	25	2.6	4.81	2.21
3	180	0.0381762	31	2.34	5.46	3.12
3	180	0.0374253	29	2.86	5.915	3.055
3	180	0.0374922	25	2.86	5.655	2.795
3	180	0.0391844	22	2.73	5.2	2.47
3	180	0.0363824	34	2.47	5.655	3.185
3	180	0.0378482	26	2.73	5.46	2.73
3	180	0.0348728	25	2.73	5.005	2.275
3	180	0.0404519	27	2.535	5.395	2.86
3	180	0.0378498	39	2.47	6.63	4.16
3	180	0.0378024	25	3.12	6.11	2.99
3	180	0.0368711	47	3.055	10.14	7.085
3	180	0.0386909	15	5.33	7.93	2.6
3	180	0.0406106	12	3.965	5.59	1.625
3	180	0.0400659	20	2.86	4.94	2.08
3	180	0.0362355	30	2.535	5.72	3.185
3	180	0.0387679	26	2.86	5.785	2.925
3	180	0.0362497	29	2.795	5.72	2.925
3	180	0.0366178	29	2.86	6.11	3.25
3	180	0.0356282	29	3.25	6.5	3.25
3	180	0.0371963	30	3.315	7.345	4.03
3	180	0.0376565	20	3.9	6.565	2.665
3	180	0.0345077	24	3.315	5.915	2.6
3	180	0.0381417	27	3.055	6.24	3.185
3	180	0.0380872	18	3.25	5.395	2.145
3	180	0.0376311	35	2.34	6.045	3.705
3	190	0.0374389	26	2.925	5.785	2.86
3	190	0.0345775	21	2.925	4.875	1.95
3	190	0.0394309	39	2.535	7.15	4.615
3	190	0.039796	21	3.575	6.24	2.665
3	190	0.0384019	24	2.99	5.785	2.795
3	190	0.0355682	22	2.86	4.94	2.08
3	190	0.035972	30	2.34	5.07	2.73
3	190	0.038933	29	2.535	5.655	3.12
3	190	0.0396911	25	2.925	5.59	2.665
3	190	0.0446748	21	2.86	5.395	2.535
3	190	0.0400103	25	2.665	5.265	2.6
3	190	0.0383111	31	2.6	6.045	3.445
3	190	0.0383111	1	3.055	3.12	0.065
3	190	0.0264708	53	2.665	6.63	3.965
3	190	0.0404982	24	3.12	6.11	2.99
3	190	0.0367485	27	2.925	6.045	3.12
3	190	0.033759	5	2.99	3.38	0.39
3	190	0.0232389	47	2.34	5.33	2.99
3	190	0.0358396	31	2.535	5.59	3.055
3	190	0.0350776	30	2.73	5.59	2.86
3	190	0.0362564	26	2.6	5.135	2.535
3	190	0.0348351	35	2.47	5.785	3.315
3	190	0.0408678	25	3.055	6.175	3.12
3	190	0.0397731	24	3.055	6.11	3.055
3	190	0.0417694	27	3.185	6.565	3.38
3	190	0.0387655	25	3.185	6.37	3.185
3	190	0.0371287	25	3.055	5.785	2.73
3	190	0.0392921	24	2.925	5.59	2.665
3	190	0.0370542	27	2.86	5.85	2.99
3	190	0.0345665	28	2.795	5.72	2.925
3	190	0.0423296	24	3.055	6.11	3.055
3	190	0.0411568	27	2.86	6.11	3.25
3	190	0.0371837	24	2.99	5.46	2.47
3	190	0.0378248	28	2.665	5.525	2.86
3	190	0.0313929	13	2.73	3.705	0.975
3	190	0.0295553	41	2.405	5.655	3.25
3	190	0.0376679	28	2.86	5.785	2.925
3	190	0.0395975	29	2.795	6.305	3.51
3	190	0.0377625	30	3.12	6.695	3.575
3	190	0.0386797	19	3.575	6.11	2.535
3	200	0.0383181	25	2.99	5.98	2.99
3	200	0.0371829	24	3.055	5.85	2.795
3	200	0.0372438	26	2.925	5.72	2.795
3	200	0.0397343	22	3.12	5.59	2.47
3	200	0.0402868	22	2.73	5.2	2.47
3	200	0.0342297	31	2.73	5.915	3.185
3	200	0.0393385	28	2.925	6.37	3.445
3	200	0.0376723	22	3.445	6.175	2.73
3	200	0.0372299	27	2.99	6.11	3.12
3	200	0.0396051	25	3.185	6.24	3.055
3	200	0.0353145	30	3.12	6.63	3.51
3	200	0.0399248	22	3.25	5.785	2.535
3	200	0.0382697	28	2.99	6.37	3.38
3	200	0.0363427	28	3.12	6.5	3.38
3	200	0.038039	26	3.055	6.175	3.12
3	200	0.0381217	25	3.12	6.24	3.12
3	200	0.0402177	22	2.99	5.785	2.795
3	200	0.0352736	27	2.86	5.395	2.535
3	200	0.0356777	27	2.665	5.46	2.795
3	200	0.0378109	27	2.73	5.655	2.925
3	200	0.0421405	25	2.665	5.59	2.925
3	200	0.0403163	23	2.795	5.265	2.47
3	200	0.0366597	28	2.535	5.46	2.925
3	200	0.0380045	29	2.665	5.85	3.185
3	200	0.0386334	27	2.925	6.24	3.315
3	200	0.0366177	25	2.99	5.785	2.795
3	200	0.0383923	21	2.925	5.265	2.34
3	200	0.0381271	34	2.405	6.045	3.64
3	200	0.0381477	25	2.925	5.85	2.925
3	200	0.0373241	29	2.925	6.11	3.185
3	200	0.0392629	21	3.185	5.59	2.405
3	200	0.0335878	25	2.86	5.135	2.275
3	200	0.0349744	27	2.47	4.81	2.34
3	200	0.0404699	26	2.405	5.135	2.73
3	200	0.0394139	25	2.535	5.005	2.47
3	200	0.0378225	28	2.47	5.2	2.73
3	200	0.0398496	27	2.6	5.46	2.86
3	200	0.0383759	26	2.665	5.46	2.795
3	200	0.0403696	28	2.73	6.11	3.38
3	200	0.0431184	21	2.925	5.33	2.405
3	200	0.0381057	24	2.86	5.395	2.535
3	210	0.0335399	31	2.86	5.98	3.12
3	210	0.0380461	24	2.86	5.395	2.535
3	210	0.0367082	30	2.86	6.175	3.315
3	210	0.0390899	22	3.25	5.85	2.6
3	210	0.034892	27	2.86	5.72	2.86
3	210	0.0379137	23	2.925	5.525	2.6
3	210	0.0346619	27	2.405	4.81	2.405
3	210	0.0391606	27	2.47	5.135	2.665
3	210	0.0348319	30	2.535	5.33	2.795
3	210	0.0366312	36	2.665	6.76	4.095
3	210	0.0381873	21	3.185	5.59	2.405
3	210	0.0401823	27	2.86	5.98	3.12
3	210	0.0391504	25	3.12	6.11	2.99
3	210	0.0355426	26	3.055	5.85	2.795
3	210	0.0357769	28	3.055	6.305	3.25
3	210	0.0379364	23	3.12	5.785	2.665
3	210	0.0346678	28	2.99	6.045	3.055
3	210	0.0358849	25	3.055	5.785	2.73
3	210	0.0399953	24	2.86	5.59	2.73
3	210	0.0343556	30	2.795	5.785	2.99
3	210	0.0362799	28	2.86	5.85	2.99
3	210	0.033793	29	2.99	6.11	3.12
3	210	0.0372495	24	3.12	5.85	2.73
3	210	0.039156	30	2.795	6.5	3.705
3	210	0.0372512	24	3.315	6.37	3.055
3	210	0.0386395	26	3.12	6.37	3.25
3	210	0.0378186	22	3.25	5.85	2.6
3	210	0.034331	30	2.795	5.98	3.185
3	210	0.0379563	27	2.99	5.98	2.99
3	210	0.0372584	26	2.86	5.72	2.86
3	210	0.0331104	26	2.99	5.46	2.47
3	210	0.0370772	25	2.73	5.33	2.6
3	210	0.0346243	37	2.665	6.825	4.16
3	210	0.0389647	21	3.51	6.175	2.665
3	210	0.03309	28	2.99	5.85	2.86
3	210	0.0344616	32	2.925	6.37	3.445
3	210	0.0353116	23	3.25	5.59	2.34
3	210	0.0375408	25	2.86	5.46	2.6
3	210	0.0368996	25	2.86	5.72	2.86
3	210	0.0367033	24	2.925	5.395	2.47
3	220	0.0404727	25	3.185	6.565	3.38
3	220	0.0378675	24	3.315	6.24	2.925
3	220	0.0377704	24	3.25	6.305	3.055
3	220	0.0374706	28	3.25	6.76	3.51
3	220	0.0362503	22	3.445	6.11	2.665
3	220	0.0360604	27	2.99	6.175	3.185
3	220	0.0364736	29	3.185	6.565	3.38
3	220	0.0355307	23	3.315	5.98	2.665
3	220	0.037291	25	3.185	6.045	2.86
3	220	0.0373541	26	2.99	5.785	2.795
3	220	0.0412539	29	2.99	6.955	3.965
3	220	0.0368078	17	3.51	5.525	2.015
3	220	0.0348736	28	2.665	5.395	2.73
3	220	0.0359585	28	2.665	5.525	2.86
3	220	0.0361009	31	2.73	6.045	3.315
3	220	0.0365977	29	3.055	6.37	3.315
3	220	0.0401761	26	3.38	6.825	3.445
3	220	0.0401623	25	3.575	7.345	3.77
3	220	0.0378875	21	3.705	6.5	2.795
3	220	0.033849	28	3.315	6.5	3.185
3	220	0.0397199	26	3.25	6.76	3.51
3	220	0.0383958	28	3.445	7.345	3.9
3	220	0.0359233	21	3.835	6.5	2.665
3	220	0.036203	24	3.445	6.5	3.055
3	220	0.0327725	22	3.315	5.46	2.145
3	220	0.0362126	35	2.535	6.565	4.03
3	220	0.0358821	28	3.25	6.695	3.445
3	220	0.0372003	27	3.38	6.76	3.38
3	220	0.0368119	20	3.445	5.72	2.275
3	220	0.0382911	28	2.86	6.11	3.25
3	220	0.0361157	26	3.055	6.045	2.99
3	220	0.037617	28	2.99	6.305	3.315
3	220	0.0361155	28	3.185	6.63	3.445
3	220	0.033593	23	3.38	5.655	2.275
3	220	0.0367983	22	2.99	5.46	2.47
3	220	0.0393871	28	2.6	5.59	2.99
3	220	0.0353098	28	2.925	5.72	2.795
3	220	0.0392664	24	3.185	5.915	2.73
3	220	0.0400487	30	3.055	6.89	3.835
3	220	0.0388683	23	3.575	6.76	3.185
3	220	0.03478	24	3.445	6.305	2.86
3	230	0.0377813	27	3.055	6.175	3.12
3	230	0.0361247	26	3.185	6.305	3.12
3	230	0.0373846	29	3.25	6.89	3.64
3	230	0.0376555	24	3.315	6.175	2.86
3	230	0.0400512	23	2.99	5.59	2.6
3	230	0.0377297	26	2.73	5.59	2.86
3	230	0.0362715	23	2.86	5.2	2.34
3	230	0.0381811	43	2.47	7.605	5.135
3	230	0.0418406	15	3.705	5.72	2.015
3	230	0.0376839	24	2.86	5.46	2.6
3	230	0.0364891	29	2.73	5.785	3.055
3	230	0.0357755	33	2.86	6.825	3.965
3	230	0.0395071	22	3.51	6.565	3.055
3	230	0.0383879	24	3.25	6.24	2.99
3	230	0.0386924	29	2.795	6.24	3.445
3	230	0.0385865	25	3.25	6.565	3.315
3	230	0.039655	23	3.12	5.98	2.86
3	230	0.0371266	25	2.925	5.72	2.795
3	230	0.0366027	29	2.795	6.045	3.25
3	230	0.0365789	32	2.86	6.5	3.64
3	230	0.0351474	21	3.315	5.655	2.34
3	230	0.0350131	29	2.665	5.46	2.795
3	230	0.0372546	30	2.73	5.98	3.25
3	230	0.0391585	27	2.925	6.175	3.25
3	230	0.0368969	24	3.12	5.915	2.795
3	230	0.0365689	26	2.99	5.98	2.99
3	230	0.0360099	24	2.795	5.33	2.535
3	230	0.0356291	28	2.6	5.265	2.665
3	230	0.0356471	25	2.86	5.265	2.405
3	230	0.0363924	29	2.73	5.915	3.185
3	230	0.0349652	29	2.99	6.045	3.055
3	230	0.035726	26	2.99	5.85	2.86
3	230	0.0352107	29	2.86	5.915	3.055
3	230	0.0394925	25	3.055	6.11	3.055
3	230	0.0370667	29	2.99	6.37	3.38
3	230	0.0387988	23	3.12	5.98	2.86
3	230	0.0374779	30	2.86	6.435	3.575
3	230	0.03389	8	3.185	3.835	0.65
3	230	0.0295405	41	2.535	5.655	3.12
3	230	0.0344405	25	2.86	5.33	2.47
3	240	0.0328427	40	2.015	6.37	4.355
3	240	0.0351291	31	3.055	6.565	3.51
3	240	0.0373371	22	3.445	6.175	2.73
3	240	0.0337549	26	2.925	5.655	2.73
3	240	0.0377379	26	2.795	5.525	2.73
3	240	0.0344418	24	2.86	5.265	2.405
3	240	0.032069	27	2.665	4.94	2.275
3	240	0.03417	28	2.535	5.33	2.795
3	240	0.0351201	29	2.73	5.85	3.12
3	240	0.038984	27	2.86	5.915	3.055
3	240	0.0373778	24	2.925	5.395	2.47
3	240	0.0355869	29	2.795	5.785	2.99
3	240	0.0379481	26	2.86	5.85	2.99
3	240	0.0357384	31	2.86	6.37	3.51
3	240	0.0411357	22	3.12	5.98	2.86
3	240	0.0341117	29	3.055	6.24	3.185
3	240	0.0331779	27	3.25	5.98	2.73
3	240	0.0365966	23	2.925	5.59	2.665
3	240	0.0383818	26	2.99	5.98	2.99
3	240	0.0370513	30	3.185	6.825	3.64
3	240	0.0369796	22	3.51	6.305	2.795
3	240	0.0334511	17	3.055	4.55	1.495
3	240	0.0414004	38	1.95	6.5	4.55
3	240	0.0380041	18	3.38	5.525	2.145
3	240	0.033794	28	2.86	5.46	2.6
3	240	0.0349128	29	2.73	5.785	3.055
3	240	0.0381235	24	2.99	5.72	2.73
3	240	0.0356059	27	2.86	5.655	2.795
3	240	0.034227	24	2.99	5.395	2.405
3	240	0.0336429	29	2.86	5.72	2.86
3	240	0.0344003	26	2.925	5.525	2.6
3	240	0.0339964	27	2.795	5.46	2.665
3	240	0.0351285	31	2.73	6.045	3.315
3	240	0.0371084	24	3.055	5.98	2.925
3	240	0.034307	27	3.055	5.85	2.795
3	240	0.0356895	19	3.185	5.135	1.95
3	240	0.0370274	26	2.665	5.265	2.6
3	240	0.034517	33	2.535	5.72	3.185
3	240	0.0367349	27	2.86	5.85	2.99
3	240	0.0371852	20	2.86	4.81	1.95
3	250	0.0368888	34	2.6	6.435	3.835
3	250	0.0370027	20	3.38	5.525	2.145
3	250	0.0340688	26	2.73	5.005	2.275
3	250	0.0338937	31	2.34	5.005	2.665
3	250	0.0379531	27	2.535	5.265	2.73
3	250	0.0361971	26	2.665	5.395	2.73
3	250	0.0359441	29	2.99	6.045	3.055
3	250	0.0393928	23	3.185	6.11	2.925
3	250	0.0355496	26	2.99	5.655	2.665
3	250	0.0346653	25	2.925	5.395	2.47
3	250	0.0342397	28	2.73	5.33	2.6
3	250	0.0379842	26	2.535	5.005	2.47
3	250	0.0370193	28	2.405	5.135	2.73
3	250	0.0393826	30	2.535	5.915	3.38
3	250	0.0406428	22	2.925	5.395	2.47
3	250	0.0354773	27	2.665	5.33	2.665
3	250	0.0363335	25	2.795	5.135	2.34
3	250	0.0390916	27	2.47	5.33	2.86
3	250	0.0381602	25	2.665	5.33	2.665
3	250	0.0341356	31	2.535	5.46	2.925
3	250	0.0401168	24	2.73	5.46	2.73
3	250	0.0388082	28	2.73	5.85	3.12
3	250	0.0383168	24	2.925	5.59	2.665
3	250	0.0388731	26	2.665	5.655	2.99
3	250	0.0365073	24	3.055	5.85	2.795
3	250	0.0372557	25	2.795	5.395	2.6
3	250	0.043535	19	2.795	5.005	2.21
3	250	0.0389803	28	2.6	5.655	3.055
3	250	0.0364877	26	2.73	5.2	2.47
3	250	0.0355278	26	2.6	5.135	2.535
3	250	0.0362081	31	2.47	5.395	2.925
3	250	0.0397868	30	2.665	6.175	3.51
3	250	0.0401451	25	3.12	6.37	3.25
3	250	0.0411011	25	3.315	6.76	3.445
3	250	0.0387219	26	3.25	6.37	3.12
3	250	0.0364763	21	3.055	5.2	2.145
3	250	0.052158	18	2.21	4.875	2.665
3	250	0.0369255	37	1.82	6.175	4.355
3	250	0.0335526	26	3.315	6.045	2.73
3	250	0.0362204	27	2.99	5.915	2.925
3	260	0.03597	36	2.665	6.435	3.77
3	260	0.0381589	24	2.99	5.72	2.73
3	260	0.039204	24	3.055	5.85	2.795
3	260	0.0369487	30	3.055	6.63	3.575
3	260	0.0376056	25	3.315	6.5	3.185
3	260	0.0365107	21	3.315	5.72	2.405
3	260	0.0363827	26	2.73	5.265	2.535
3	260	0.0381397	27	2.73	5.59	2.86
3	260	0.0362501	26	2.795	5.33	2.535
3	260	0.0400358	24	2.795	5.395	2.6
3	260	0.0360563	31	2.6	5.72	3.12
3	260	0.039061	24	2.925	5.72	2.795
3	260	0.0389111	28	2.86	6.175	3.315
3	260	0.0385797	22	3.38	5.98	2.6
3	260	0.0387561	25	3.055	6.11	3.055
3	260	0.0347017	28	3.055	6.045	2.99
3	260	0.0423499	24	3.055	6.175	3.12
3	260	0.0390444	29	2.86	6.37	3.51
3	260	0.0369824	24	3.315	6.045	2.73
3	261	0.0368687	24	3.575	6.63	3.055
3	261	0.0379253	19	3.51	5.85	2.34
3	261	0.038385	28	2.925	6.045	3.12
3	261	0.0376866	24	3.315	6.175	2.86
3	261	0.0361893	30	2.925	6.37	3.445
3	261	0.0355184	28	3.25	6.695	3.445
3	261	0.0392464	21	3.315	5.915	2.6
3	261	0.0385866	22	2.99	5.46	2.47
3	261	0.0326846	29	2.73	5.33	2.6
3	261	0.0374184	27	2.73	5.59	2.86
3	261	0.0367098	30	2.86	6.11	3.25
3	261	0.0365807	27	3.055	6.11	3.055
3	261	0.0362905	29	2.99	6.045	3.055
3	261	0.0369286	27	2.99	6.045	3.055
3	261	0.0366163	24	3.055	5.915	2.86
3	261	0.0366566	26	2.86	5.59	2.73
3	261	0.034798	34	2.86	6.5	3.64
3	261	0.03817	25	3.38	6.63	3.25
3	261	0.0394942	25	3.25	6.435	3.185
3	261	0.0375898	23	3.25	5.98	2.73
3	280	0.0350746	27	2.925	5.72	2.795
3	280	0.040075	24	2.73	5.33	2.6
3	280	0.0416682	24	2.6	5.265	2.665
3	280	0.037986	28	2.34	5.07	2.73
3	280	0.0390695	25	2.535	5.135	2.6
3	280	0.0381876	28	2.405	5.2	2.795
3	280	0.0358508	32	2.6	5.85	3.25
3	280	0.0371513	27	2.795	5.85	3.055
3	280	0.0389563	27	2.795	5.98	3.185
3	280	0.0383615	30	2.795	6.435	3.64
3	280	0.0375639	24	3.055	5.72	2.665
3	280	0.040558	23	2.73	5.33	2.6
3	280	0.0393599	25	2.535	5.2	2.665
3	280	0.0384976	37	2.405	6.63	4.225
3	280	0.0373912	25	3.185	5.785	2.6
3	280	0.0408831	28	2.6	5.98	3.38
3	280	0.0401044	25	2.86	5.785	2.925
3	280	0.0385381	23	2.86	5.33	2.47
3	280	0.0378158	27	2.665	5.59	2.925
3	280	0.0380098	30	2.73	6.175	3.445
3	280	0.0395841	23	2.99	5.72	2.73
