septum position,elongation rate (1/hour),initiation size per ori (micron),tau_cyc (minute),B period (minute),C period (minute),D period (minute),division size (micron),newborn size (micron),generation time (minute),added size (micron),cell width (micron),cell ID,daughter ID
0.5295,1.4538,1.0405,72,16,36,36,5.5257,2.7958,28,2.73,0.736,7018144,7018158
0.5,1.3803,1.2215,58,24,28,30,5.2065,2.419,32,2.7875,0.6656,7025036,7025052
0.4895,1.4033,1.2388,64,30,34,30,5.9893,2.5483,36,3.441,0.7135,7025096,7025114
0.5148,1.4386,1.2741,68,28,24,44,6.1986,2.9315,32,3.2671,0.7352,7025114,7025130
0.4772,1.355,1.2351,74,28,28,46,6.9802,3.191,34,3.7892,0.7304,7025130,7025147
0.5245,1.3601,1.0898,60,22,28,32,5.0129,2.737,26,2.276,0.6849,7033035,7033048
0.5066,1.2291,1.2529,62,22,28,34,5.1391,2.6291,34,2.51,0.6876,7033048,7033065
0.5094,1.4127,0.8004,84,10,28,56,6.1303,2.798,34,3.3323,0.7071,7033095,7033112
0.4956,1.371,1.1867,64,20,30,34,4.8969,2.5383,28,2.3585,0.691,7040057,7040071
0.4775,1.4986,1.1705,70,24,32,38,5.7436,2.4269,34,3.3168,0.7179,7040071,7040088
0.4864,1.5218,1.1864,64,26,26,38,5.7459,2.7424,28,3.0035,0.6997,7040088,7040102
0.5141,1.4357,1.1055,64,26,24,40,5.5643,2.795,28,2.7693,0.7067,7040102,7040116
0.4814,1.412,1.1061,74,18,26,48,5.8315,2.5358,36,3.2957,0.6815,7040144,7040162
0.5366,1.4372,1.0769,74,18,32,42,6.178,3.0557,30,3.1223,0.7221,7055061,7055076
0.5166,1.4206,1.2854,64,24,24,40,6.1039,3.315,26,2.7889,0.7192,7055076,7055089
0.513,1.3255,1.2197,58,20,28,30,5.0741,3.153,22,1.9211,0.7169,7055089,7055100
0.5248,1.3919,1.2367,58,18,26,32,4.9544,2.6032,28,2.3512,0.7192,7055100,7055114
0.5186,1.2783,1.3179,56,24,26,30,4.8902,2.863,24,2.0273,0.6936,7062030,7062042
0.533,1.2759,1.2863,60,24,26,34,4.9028,2.5358,30,2.3669,0.71,7062042,7062057
0.4895,1.2944,1.2679,62,24,38,24,5.2207,2.613,32,2.6078,0.7153,7062057,7062073
0.4998,1.4252,1.1055,68,26,30,38,5.5938,2.5557,32,3.038,0.7248,7062073,7062089
0.5168,1.5755,1.0567,68,24,34,34,5.7908,2.7958,28,2.9951,0.705,7062089,7062103
0.514,1.3382,1.0918,64,22,22,42,5.5871,2.9928,26,2.5942,0.6845,7062103,7062116
0.4991,1.4522,1.1728,62,20,30,32,5.8029,2.8718,28,2.9311,0.736,7062116,7062130
0.5121,1.4025,1.1223,66,26,32,34,5.0909,2.6032,28,2.4877,0.7153,7128034,7128048
0.5506,1.4349,1.1061,64,24,30,34,5.2154,2.6073,30,2.6081,0.7259,7128048,7128063
0.5069,1.4177,1.3037,60,28,28,32,5.9333,2.8718,30,3.0615,0.727,7128063,7128078
0.5166,1.2562,1.3,64,20,26,38,5.5718,2.5557,36,3.016,0.6957,7128131,7128149
0.4701,1.4364,1.2779,62,28,30,32,5.3991,2.8784,26,2.5207,0.712,7128149,7128162
0.5267,1.3437,1.2529,60,20,28,32,5.2201,2.73,30,2.4901,0.6738,7142069,7142084
0.5099,1.3982,1.365,60,24,30,30,5.61,2.7493,30,2.8607,0.641,7142084,7142099
0.5475,1.2582,1.2052,66,26,28,38,5.4609,2.8607,32,2.6001,0.6377,7142099,7142115
0.5113,1.329,1.2854,64,22,26,38,5.4794,2.8718,30,2.6077,0.6945,7150050,7150065
0.539,1.2695,1.138,70,18,28,42,5.8085,2.8018,32,3.0067,0.7602,7150065,7150081
0.4957,1.4152,1.1728,68,24,30,38,5.8063,2.6847,32,3.1216,0.7088,7179035,7179051
0.5143,1.4889,1.0284,78,24,30,48,6.9609,2.8784,36,4.0825,0.7008,7179051,7179069
0.5087,1.483,1.0756,70,20,26,44,6.138,3.5803,22,2.5577,0.6867,7179069,7179080
0.5269,1.3764,1.0931,68,18,30,38,5.9332,3.1227,28,2.8104,0.6967,7179080,7179094
0.5216,1.3251,1.0892,74,26,28,46,6.1381,2.9928,32,3.1452,0.6339,7216037,7216053
0.5287,1.3005,1.0563,70,22,28,42,5.661,3.2015,26,2.4595,0.6361,7216053,7216066
0.5128,1.2208,1.1217,72,18,30,42,5.9915,2.9928,32,2.9986,0.674,7216066,7216082
0.4948,1.4535,1.2514,72,20,28,44,6.3057,3.2733,28,3.0323,0.692,7216114,7216128
0.5319,1.425,1.138,68,24,28,40,5.7758,3.12,26,2.6558,0.6696,7216128,7216141
0.5111,1.5921,1.0567,68,12,22,46,6.1168,3.0722,26,3.0446,0.6879,7216141,7216154
0.4974,1.1718,1.3388,56,16,26,30,4.7923,2.925,24,1.8673,0.7105,7230065,7230077
0.4879,1.3079,1.3,60,22,26,34,5.0785,2.3838,34,2.6947,0.6969,7230077,7230094
0.5063,1.3628,1.1919,62,24,26,36,4.6379,2.4777,28,2.1602,0.6828,7230094,7230108
0.5074,1.4997,1.0736,62,28,26,36,4.6186,2.3481,28,2.2705,0.667,7230108,7230122
0.4831,1.4809,1.008,68,22,32,36,5.4087,2.3436,34,3.0651,0.6737,7230122,7230139
0.5111,1.515,1.1718,68,28,28,40,6.1168,2.613,34,3.5038,0.6894,7230139,7230156
0.5118,1.3863,1.0888,64,24,34,30,5.2075,2.5755,30,2.632,0.6637,7245079,7245094
0.4945,1.3257,1.1705,66,22,32,34,5.8374,2.665,34,3.1724,0.6215,7245094,7245111
0.4888,1.411,1.0567,62,20,24,38,5.7237,2.8718,28,2.8519,0.5782,8105085,8105099
0.5133,1.4542,1.0239,64,14,32,32,5.3424,2.798,26,2.5443,0.5727,8105099,8105112
0.5185,1.3197,1.1539,64,20,22,42,5.2666,2.7424,30,2.5243,0.5588,8105112,8105127
0.5,1.3608,1.0918,64,22,36,28,5.596,2.863,28,2.7331,0.6241,8112030,8112044
0.5114,1.3835,1.3199,60,24,28,32,5.7207,2.798,30,2.9227,0.5853,8112044,8112059
0.5084,1.3121,1.0405,66,22,24,42,5.3938,2.8071,30,2.5868,0.6734,8142042,8142057
0.501,1.4288,1.1542,70,20,24,46,5.7325,2.7424,32,2.9902,0.6941,8142057,8142073
0.5414,1.4717,1.1051,66,22,32,34,5.5347,2.8718,26,2.6629,0.6694,8142073,8142086
0.5245,1.2577,1.0249,64,20,34,30,5.0872,2.9964,26,2.0908,0.6776,8142086,8142099
0.5181,1.4481,1.1705,60,20,38,22,5.3966,2.6682,28,2.7284,0.6634,8142099,8142113
0.5066,1.4145,1.2189,56,24,38,18,5.1391,2.7958,26,2.3433,0.6844,8142113,8142126
0.5167,1.3935,1.2837,62,26,36,26,5.5406,2.6032,34,2.9374,0.6726,8142126,8142143
0.5241,1.3484,1.0889,70,16,42,28,5.7384,2.6073,34,3.1311,0.7213,8149032,8149049
0.5134,1.3296,1.1223,72,22,32,40,6.0829,3.0076,32,3.0753,0.7259,8149049,8149065
0.499,1.3446,1.0898,60,16,26,34,4.9571,2.8666,24,2.0904,0.6897,8149091,8149103
0.4859,1.2881,1.2192,58,18,32,26,4.4326,2.4734,28,1.9591,0.7051,8149103,8149117
0.5208,1.4857,1.0947,66,26,28,38,5.8716,3.12,26,2.7516,0.6172,8201040,8201053
0.5002,1.372,1.1903,60,24,24,36,5.5938,3.0578,26,2.536,0.5444,8201053,8201066
0.5368,1.3723,1.1538,68,22,28,40,6.1764,3.0798,30,3.0966,0.7469,8215047,8215062
0.5153,1.3648,1.1538,70,12,32,38,6.5706,3.3156,30,3.255,0.7264,8215062,8215077
0.5023,1.4697,1.1126,64,30,34,30,6.0425,2.7308,32,3.3117,0.6683,8237125,8237141
0.5,1.3527,1.1718,60,28,24,36,5.2146,3.0349,24,2.1797,0.6536,8237141,8237153
0.4851,1.3728,1.3326,76,12,22,54,8.4587,3.3175,42,5.1412,0.7337,8245120,8245141
0.5553,1.3612,1.3167,74,18,26,48,7.164,4.1032,24,3.0607,0.7214,8245141,8245153
0.4965,1.3679,0.9438,72,14,30,42,5.3694,2.7331,30,2.6363,0.6575,9010045,9010060
0.4763,1.4282,1.1231,66,22,32,34,5.4739,2.6658,30,2.8081,0.6918,9010060,9010075
0.5079,1.3315,1.0405,72,20,34,38,5.1586,2.6073,32,2.5513,0.717,9010075,9010091
0.5676,1.3685,1.1542,76,24,28,48,6.1931,2.6202,38,3.5728,0.7197,9010091,9010110
0.5339,1.434,1.1223,72,26,28,44,6.8349,3.5154,28,3.3195,0.6516,9010110,9010124
0.5158,1.3821,1.1069,66,24,30,36,6.1757,3.6493,24,2.5264,0.6631,9010124,9010136
0.5416,1.3572,1.0756,66,10,30,36,5.4056,3.1857,24,2.2199,0.6899,9010136,9010148
0.5011,1.3524,1.1375,64,12,22,42,5.3434,2.9279,28,2.4156,0.7386,9010148,9010162
0.499,1.2167,1.2354,66,24,26,40,5.745,3.5154,24,2.2296,0.685,9017043,9017055
0.4895,1.2887,1.2025,68,28,34,34,5.6541,2.8666,32,2.7875,0.7118,9017055,9017071
0.5321,1.3652,1.0889,70,18,30,40,6.1126,3.0557,30,3.0569,0.6995,9017100,9017115
0.5233,1.3952,1.1539,68,22,30,38,6.5014,3.2526,30,3.2488,0.6982,9017115,9017130
0.5529,1.4579,1.1863,62,20,28,34,5.8797,3.4024,22,2.4773,0.6678,9017130,9017141
0.5,1.3126,1.1542,64,16,24,40,5.9814,3.2506,28,2.7308,0.6679,9017141,9017155
0.4965,1.4465,1.0574,62,18,32,30,5.3929,3.0612,24,2.3317,0.6497,9024043,9024055
0.5642,1.2991,1.1539,58,20,26,32,5.0805,2.6777,28,2.4028,0.6832,9024055,9024069
0.4826,1.3719,1.3009,58,22,34,24,5.4031,2.8666,28,2.5364,0.6537,9024069,9024083
0.5115,1.5889,0.9264,66,2,32,34,5.7236,2.7958,26,2.9279,0.671,9024150,9024163
0.4807,1.3928,1.0567,64,24,36,28,5.1455,2.6934,28,2.4522,0.6949,9053037,9053051
0.4988,1.3958,1.0582,66,20,36,30,5.0841,2.4734,30,2.6107,0.7314,9053051,9053066
0.5057,1.4604,1.1214,64,24,36,28,5.6565,3.1227,24,2.5338,0.7094,9053098,9053110
0.5231,1.4527,1.1223,60,24,28,32,5.3433,2.8607,26,2.4826,0.6788,9053110,9053123
0.5171,1.5171,1.0574,70,12,24,46,6.1915,2.795,32,3.3965,0.7239,9053123,9053139
0.4996,1.3058,1.236,60,22,22,38,5.47,3.0557,26,2.4144,0.7376,9068065,9068078
0.4875,1.4214,1.2189,70,18,26,44,6.2258,2.7331,34,3.4928,0.7829,9068078,9068095
0.5145,1.3588,1.1069,66,20,26,40,5.6291,2.896,30,2.7331,0.719,9082073,9082088
0.5237,1.4082,1.1093,66,20,28,38,5.4608,2.896,28,2.5648,0.7233,9082088,9082102
0.5178,1.2854,1.0756,70,20,26,44,5.5287,2.86,32,2.6687,0.7151,9082102,9082118
0.5183,1.2818,1.1051,66,20,28,38,4.9487,2.863,26,2.0857,0.727,9082118,9082131
0.536,1.2081,1.2684,68,18,32,36,6.4455,3.2662,34,3.1793,0.7371,9097050,9097067
0.5378,1.3562,1.2026,68,18,36,32,5.9333,3.4548,24,2.4785,0.766,9097067,9097079
0.5534,1.2479,1.2025,62,22,30,32,5.5321,3.191,26,2.3411,0.775,9097079,9097092
0.5281,1.3269,1.171,68,20,32,36,6.1983,3.2526,28,2.9457,0.7365,9097136,9097150
0.5537,1.348,1.2517,62,30,24,38,6.1598,3.2733,28,2.8864,0.7636,9097150,9097164
0.4879,1.3501,1.0239,72,6,28,44,5.3443,2.7331,28,2.6112,0.7355,9119141,9119155
0.5215,1.5371,1.0249,66,18,26,40,5.983,2.9509,28,3.0321,0.7078,9126048,9126062
0.5122,1.4035,1.0892,60,14,30,30,5.2041,3.12,22,2.0841,0.7,9126062,9126073
0.499,1.4625,1.1873,60,20,30,30,5.745,2.6658,30,3.0793,0.7129,9126073,9126088
0.5002,1.3984,1.1864,64,18,18,46,5.9828,2.8666,30,3.1162,0.6748,9126088,9126103
0.5283,1.3915,1.2025,64,22,20,44,5.4187,2.9928,26,2.4259,0.6873,9126103,9126116
0.5154,1.2961,1.0401,76,16,36,40,6.3104,2.863,36,3.4474,0.6748,9126116,9126134
0.5117,1.4698,1.0258,70,24,28,42,5.4639,2.798,28,2.6659,0.6885,9133074,9133088
0.5106,1.4096,1.1385,72,24,22,50,6.1155,2.7958,34,3.3198,0.673,9133088,9133105
0.5016,1.4295,1.1867,64,22,22,42,5.6096,3.1227,24,2.4869,0.6715,9133105,9133117
0.5285,1.4635,1.0239,68,18,32,36,5.792,2.8138,28,2.9782,0.7012,9133117,9133131
0.5025,1.4892,1.0907,62,14,28,34,5.5627,3.0612,24,2.5014,0.6468,9133131,9133143
0.5404,1.5619,1.1223,72,16,30,42,6.981,3.1369,30,3.8441,0.692,9141151,9141166
0.5211,1.4048,0.9946,70,8,26,44,5.8621,3.0076,28,2.8545,0.6902,9148090,9148104
0.4803,1.3625,1.1223,62,14,36,26,5.306,3.055,24,2.251,0.673,9148104,9148116
0.4974,1.4886,1.073,66,18,28,38,5.6568,2.5483,32,3.1085,0.6515,9148116,9148132
0.4779,1.4785,1.0076,70,14,32,38,5.6027,2.8138,28,2.7888,0.6445,9148132,9148146
0.4834,1.4502,1.1255,68,24,26,42,5.9185,2.6777,32,3.2409,0.6411,9148146,9148162
0.4936,1.4849,1.0745,62,18,30,32,5.269,2.7424,26,2.5266,0.655,9155036,9155049
0.4966,1.4458,1.2043,54,22,22,32,4.7123,2.6008,24,2.1115,0.6911,9155049,9155061
0.5153,1.4537,1.0096,64,16,30,34,5.1025,2.34,30,2.7625,0.6816,9155061,9155076
0.4676,1.376,1.17,58,24,36,22,5.0067,2.6291,28,2.3776,0.6811,9155076,9155090
0.5332,1.3522,1.1404,62,26,38,24,4.882,2.3409,30,2.5411,0.6784,9155090,9155105
0.521,1.4225,1.2026,62,26,32,30,5.3773,2.6032,30,2.7741,0.6589,9155105,9155120
0.5181,1.3229,1.0076,66,24,34,32,5.395,2.8018,30,2.5932,0.6582,9155120,9155135
0.4871,1.4492,1.0411,70,14,24,46,5.6115,2.6934,30,2.9181,0.6575,9177046,9177061
0.4897,1.5687,0.961,74,14,26,48,5.7321,2.7331,30,2.999,0.6835,9177061,9177076
0.4766,1.6248,0.8464,72,12,26,46,5.3463,2.8071,24,2.5393,0.6794,9177076,9177088
0.4846,1.5407,0.9431,70,14,32,38,5.64,2.5483,30,3.0917,0.6762,9177088,9177103
0.4833,1.5357,1.0249,64,16,26,38,5.3072,2.7331,26,2.5741,0.7548,9177103,9177116
0.5061,1.3963,0.7519,56,32,28,28,5.0084,2.3481,32,2.6603,0.6736,9184036,9184052
0.5209,1.5049,1.1741,66,28,24,42,6.1597,2.535,34,3.6247,0.6908,9184052,9184069
0.4939,1.4751,1.0726,64,26,28,36,5.8148,3.2088,24,2.606,0.6821,9184069,9184081
0.4884,1.4723,1.1404,60,24,20,40,5.5915,2.8718,26,2.7197,0.6815,9184081,9184094
0.5061,1.5632,1.1542,58,24,28,30,5.2906,2.7958,24,2.4949,0.702,9184123,9184135
0.4818,1.4402,1.0239,62,16,28,34,5.2683,2.6777,28,2.5907,0.7004,9184135,9184149
0.5046,1.5005,1.1542,66,20,26,40,5.9272,2.5383,34,3.3889,0.7065,9184149,9184166
0.522,1.437,1.1539,68,12,38,30,5.8537,2.737,30,3.1168,0.6562,9192101,9192116
0.5118,1.5017,1.108,62,20,28,34,5.5937,3.0557,24,2.538,0.6396,9192116,9192128
0.5304,1.3324,1.1385,60,20,28,32,5.2757,2.863,26,2.4128,0.6486,9192128,9192141
0.4982,1.3173,1.1217,78,20,30,48,6.1547,2.73,38,3.4247,0.6527,9228095,9228114
0.4833,1.5148,1.1223,70,16,28,42,5.6738,3.066,24,2.6078,0.6277,9228114,9228126
0.5057,1.3897,1.0411,70,22,32,38,5.3982,2.7424,30,2.6558,0.6547,9228126,9228141
0.4952,1.47,1.1867,64,18,30,34,5.5381,2.73,28,2.8081,0.6385,9228141,9228155
0.4638,1.6843,1.0087,54,24,26,28,4.4869,2.6073,20,1.8796,0.622,9235041,9235051
0.4997,1.443,1.0892,60,20,30,30,4.6845,2.081,34,2.6035,0.6613,9235051,9235068
0.453,1.4189,1.0405,64,20,28,36,4.8782,2.3409,30,2.5373,0.6632,9235068,9235083
0.4745,1.443,0.9784,62,20,28,34,5.085,2.3337,32,2.7513,0.6537,9235138,9235154
0.5362,1.2755,1.2842,60,14,22,38,5.0932,2.7331,28,2.3601,0.6265,9250043,9250057
0.4926,1.3165,1.0726,68,18,26,42,5.4354,2.7308,32,2.7046,0.618,9250057,9250073
0.4948,1.2974,1.0239,68,20,32,36,5.0195,2.6777,28,2.3418,0.6431,9250073,9250087
0.5466,1.3109,1.0567,70,22,26,44,5.1475,2.4836,32,2.6639,0.6505,9250087,9250103
0.5112,1.3559,1.1548,70,18,28,42,5.8507,2.8071,32,3.0436,0.6604,10076049,10076065
0.5348,1.3029,1.2388,64,22,28,36,5.5908,2.9907,28,2.6001,0.6942,10076065,10076079
0.5173,1.3876,1.2035,66,24,28,38,5.9268,2.99,30,2.9368,0.6977,10076079,10076094
0.5302,1.3518,1.2026,58,22,34,24,5.1211,3.066,22,2.0551,0.6677,10076094,10076105
0.501,1.3138,1.255,56,24,34,22,4.8633,2.7153,28,2.148,0.6742,10076105,10076119
0.5059,1.4104,1.2367,62,20,30,32,5.434,2.4364,32,2.9976,0.6969,10076119,10076135
0.5249,1.4089,1.1593,68,18,28,40,6.4822,3.3461,28,3.1361,0.6906,10083143,10083157
0.4992,1.3643,1.189,66,24,30,36,6.1217,2.9257,32,3.196,0.7179,10090038,10090054
0.4951,1.5456,1.1223,64,20,30,34,5.7005,3.0557,24,2.6448,0.7184,10090054,10090066
0.5,1.5001,1.1566,60,20,28,32,5.6277,3.39,20,2.2377,0.7065,10090096,10090106
0.5066,1.4335,1.1217,66,20,26,40,6.1926,2.8138,32,3.3787,0.7075,10090106,10090122
0.5226,1.4168,1.1051,76,12,36,40,7.3642,3.1369,36,4.2273,0.7303,10090122,10090140
0.5274,1.4782,1.0582,78,18,24,54,7.704,3.8487,28,3.8552,0.7108,10090140,10090154
0.5276,1.429,1.0284,88,12,44,44,9.4986,4.0634,36,5.4352,0.7171,10090154,10090172
0.523,1.2654,1.1863,66,22,28,38,5.5939,3.0076,30,2.5863,0.691,10098042,10098057
0.5236,1.3967,1.1873,64,22,32,32,5.7321,2.9257,28,2.8063,0.6812,10098057,10098071
0.5393,1.3202,1.3164,60,28,26,34,5.7865,3.0013,30,2.7852,0.7093,10098071,10098086
0.5576,1.4708,1.0122,72,16,34,38,6.3334,3.1207,30,3.2127,0.677,10098086,10098101
0.5496,1.2691,1.1701,66,22,26,40,6.2866,3.5316,28,2.755,0.6696,10098101,10098115
0.5436,1.2609,1.3167,60,24,30,30,5.9785,3.4548,26,2.5237,0.7425,10098115,10098128
0.5541,1.2123,1.4146,64,24,28,36,6.7121,3.25,34,3.4621,0.7121,10098128,10098145
0.5274,1.3017,1.1213,68,14,32,36,5.9207,3.7192,22,2.2015,0.7132,10098145,10098156
0.4675,1.3157,1.1539,64,28,36,28,4.8842,2.405,32,2.4792,0.6427,10105044,10105060
0.5454,1.3207,1.1705,74,30,40,34,5.726,2.86,32,2.866,0.6808,10105080,10105096
0.4544,1.3061,1.1213,74,30,30,44,6.4374,3.1227,32,3.3147,0.7057,10105096,10105112
0.5035,1.3626,0.9913,80,16,42,38,6.0731,2.925,32,3.1481,0.6863,10105112,10105128
0.5009,1.3881,1.5438,68,30,36,32,6.7924,3.0578,34,3.7346,0.6707,10105128,10105145
0.5382,1.4793,1.1701,74,22,30,44,7.1269,3.4024,30,3.7245,0.6943,10105145,10105160
0.5157,1.3244,1.138,66,14,32,34,6.1969,3.38,26,2.8169,0.7058,10112056,10112069
0.511,1.4182,1.1864,66,18,28,38,6.6583,3.1956,30,3.4627,0.6897,10112069,10112084
0.5062,1.4487,1.2192,64,18,26,38,6.4519,3.4024,26,3.0494,0.7255,10112084,10112097
0.5256,1.3793,1.1873,64,18,30,34,5.9687,3.2662,26,2.7025,0.6921,10112097,10112110
0.4604,1.3201,1.0745,90,10,32,58,9.1939,3.1369,48,6.057,0.6797,10112110,10112134
0.5249,1.5942,1.2029,74,18,38,36,6.7053,4.233,18,2.4723,0.6484,10112134,10112143
0.5148,1.4415,1.3984,60,28,44,16,5.9682,3.5196,22,2.4486,0.715,10112143,10112154
0.5479,1.3805,1.3016,62,8,22,40,6.1974,3.0722,30,3.1251,0.7068,10112154,10112169
0.5506,1.4654,1.1093,68,14,28,40,6.379,3.3856,26,2.9934,0.6922,10119043,10119056
0.5315,1.3312,1.027,68,10,34,34,5.9921,3.5124,24,2.4797,0.689,10119056,10119068
0.534,1.2121,1.1108,72,12,30,42,6.4701,3.185,34,3.2851,0.7022,10119068,10119085
0.5111,1.2616,1.236,68,16,30,38,5.8558,3.4548,26,2.401,0.6898,10119085,10119098
0.5,1.3873,1.2847,68,24,28,40,6.3753,2.9928,32,3.3825,0.6903,10119098,10119114
0.5544,1.3662,1.2514,66,20,26,40,5.9806,3.1877,28,2.793,0.7109,10119114,10119128
0.5112,1.401,1.1705,68,20,34,34,6.2628,3.3156,28,2.9471,0.7037,10119128,10119142
0.5293,1.3762,1.2839,56,22,24,32,5.2931,3.2015,22,2.0915,0.7056,10119142,10119153
0.4769,1.3085,1.171,66,10,32,34,5.4673,2.9257,28,2.5416,0.7037,10127056,10127070
0.4899,1.3824,1.1548,68,20,36,32,5.573,2.6073,32,2.9657,0.7018,10127070,10127086
0.459,1.448,1.1538,66,20,30,36,5.9473,2.795,30,3.1523,0.6652,10134049,10134064
0.497,1.3799,1.3164,66,28,24,42,6.3113,2.73,34,3.5813,0.7032,10134064,10134081
0.5006,1.4898,1.171,64,22,34,30,5.4677,3.1369,22,2.3308,0.6648,10134081,10134092
0.5012,1.4123,1.0076,66,16,40,26,5.0841,2.737,26,2.3472,0.624,10134092,10134105
0.5025,1.5055,1.1231,64,14,34,30,5.4885,2.5483,30,2.9402,0.7054,10134105,10134120
0.4901,1.511,1.2043,64,24,26,38,6.124,2.7577,32,3.3663,0.6546,10134120,10134136
0.5144,1.2814,1.1542,76,24,34,42,6.828,3.0013,38,3.8268,0.673,10134136,10134155
0.5166,1.3575,1.2189,70,26,30,40,6.1979,3.5774,24,2.6205,0.6391,10141039,10141051
0.5282,1.275,1.1542,70,12,32,38,5.8666,3.2015,28,2.6651,0.6435,10141051,10141065
0.5079,1.3389,1.073,68,20,28,40,5.3884,2.795,30,2.5934,0.6774,10141107,10141122
0.4875,1.3864,1.171,64,24,28,36,5.3331,2.737,28,2.5961,0.6623,10141122,10141136
0.5374,1.4009,1.1539,64,24,28,36,5.2065,2.6,30,2.6065,0.6324,10141136,10141151
0.5181,1.429,1.3,58,28,28,30,5.3966,2.798,28,2.5985,0.6409,10141151,10141165
0.4654,1.3141,0.814,74,10,40,34,4.7483,2.4059,30,2.3425,0.6459,10163051,10163066
0.5,1.417,1.0892,66,18,34,32,5.0012,2.21,32,2.7912,0.6396,10163066,10163082
0.5241,1.4417,1.1214,64,28,26,38,4.9852,2.5006,30,2.4846,0.6839,10163082,10163097
0.4926,1.5378,1.0237,64,26,34,30,5.4354,2.613,28,2.8224,0.637,10163097,10163111
0.5122,1.3581,1.171,62,28,30,32,5.6537,2.6777,32,2.976,0.6677,10163111,10163127
0.4814,1.3413,1.1863,64,24,32,32,5.4026,2.896,28,2.5066,0.6755,10163127,10163141
0.5111,1.3751,1.1061,66,24,28,38,5.5977,2.6008,30,2.9969,0.6698,10163141,10163156
0.4742,1.4332,0.9426,66,12,36,30,5.074,2.5383,30,2.5357,0.6715,10192065,10192080
0.4716,1.5133,1.0907,58,20,32,26,4.43,2.4059,24,2.0241,0.6847,10192080,10192092
0.4775,1.4394,0.9589,64,20,32,32,4.4941,2.0891,30,2.405,0.6782,10192092,10192107
0.4432,1.5039,1.073,66,30,30,36,5.9116,2.4085,36,3.5031,0.6884,10192122,10192140
0.4912,1.5017,1.0243,70,26,36,34,5.1878,2.4734,30,2.7144,0.6754,10200044,10200059
0.4809,1.4735,0.9978,70,24,40,30,5.4079,2.5483,30,2.8596,0.6773,10200059,10200074
0.4699,1.4599,1.0947,66,24,30,36,5.4013,2.6008,30,2.8005,0.6757,10200074,10200089
0.4947,1.4539,1.073,74,22,30,44,6.175,2.5383,36,3.6367,0.6743,10200089,10200107
0.4982,1.3625,1.04,70,22,30,40,5.7934,3.055,26,2.7384,0.6973,10200107,10200120
0.4875,1.3375,1.1093,64,24,30,34,5.2065,2.8865,26,2.32,0.6951,10200120,10200133
0.4675,1.4542,1.1093,64,18,28,36,5.2998,2.5383,30,2.7614,0.688,10200133,10200148
0.4844,1.5773,1.1566,62,22,24,38,5.1428,2.4777,28,2.6651,0.6793,10200148,10200162
0.4934,1.4601,1.0736,64,28,28,36,5.5895,2.9509,26,2.6386,0.7015,10207144,10207157
0.4998,1.3941,1.2701,58,28,28,30,5.0742,2.7308,24,2.3434,0.641,10214056,10214068
0.5332,1.5059,1.1566,72,20,34,38,6.8282,2.5358,40,4.2924,0.678,10214068,10214088
0.4842,1.6429,1.1903,62,22,36,26,6.1764,3.6406,20,2.5358,0.6363,10214088,10214098
0.5259,1.3858,1.0888,60,22,38,22,4.9436,2.9907,22,1.9529,0.6345,10214098,10214109
0.4733,1.3452,0.8781,76,8,40,36,5.5548,2.9315,28,2.6233,0.6441,10214126,10214140
0.4653,1.4883,1.2215,64,28,26,38,5.6037,2.6291,30,2.9746,0.6665,10214140,10214155
0.4888,1.5766,1.1385,70,20,38,32,6.5288,3.6406,22,2.8882,0.6372,10236042,10236053
0.493,1.3793,1.1701,64,22,34,30,5.8386,3.191,26,2.6476,0.6552,10236053,10236066
0.5122,1.4753,1.2676,62,12,32,30,5.463,2.8784,26,2.5846,0.6654,10236066,10236079
0.5011,1.3972,1.1217,66,16,32,34,5.4862,2.798,30,2.6882,0.6634,10236079,10236094
0.5143,1.4975,1.1055,68,18,28,40,5.7221,2.7493,30,2.9728,0.6641,10236094,10236109
0.5236,1.4745,0.9285,74,14,34,40,5.8672,2.943,28,2.9242,0.6635,10236109,10236123
0.512,1.4349,1.0411,68,18,32,36,5.8743,3.0722,28,2.802,0.6608,10236123,10236137
0.5198,1.4633,0.9772,72,14,36,36,6.2977,3.0076,30,3.2901,0.667,10236137,10236152
0.5,1.4563,1.1873,64,20,26,38,6.1596,3.2733,26,2.8863,0.6513,10236152,10236165
0.5409,1.2735,1.2257,62,24,26,36,5.9481,3.191,28,2.7571,0.6303,10243066,10243080
0.5228,1.3477,1.1255,62,22,28,34,5.6,3.2173,24,2.3827,0.656,10243080,10243092
0.5052,1.3968,1.1917,60,20,34,26,5.6737,2.9279,28,2.7458,0.6626,10243092,10243106
0.544,1.3597,1.2514,64,20,28,36,6.0941,2.8666,32,3.2274,0.6495,10243106,10243122
0.5362,1.4756,1.2741,68,24,28,40,7.169,3.315,32,3.854,0.6673,10243122,10243138
0.5052,1.3495,1.1934,62,22,34,28,6.0485,3.8438,20,2.2047,0.6241,10243138,10243148
0.4923,1.3733,1.0931,70,24,32,38,5.4151,2.3409,36,3.0742,0.6683,11054038,11054056
0.4879,1.5055,0.9784,70,22,26,44,5.3443,2.6658,28,2.6785,0.6553,11054056,11054070
0.5117,1.4475,0.9784,66,24,32,34,4.954,2.6073,26,2.3467,0.6489,11054070,11054083
0.4906,1.4947,1.0405,70,18,30,40,5.9987,2.535,34,3.4637,0.6896,11054083,11054100
