septum position,elongation rate (1/hour),initiation size per ori (micron),tau_cyc (minute),B period (minute),C period (minute),D period (minute),division size (micron),newborn size (micron),generation time (minute),added size (micron),cell width (micron),cell ID,daughter ID
0.5288,0.4335,1.8921,99,33,78,21,4.4336,2.4707,65,1.9629,0.6536,4223098,4223124
0.541,0.5238,1.9571,93,57,66,27,4.4453,2.3438,60,2.1016,0.6767,4223124,4223148
0.5317,0.5302,1.7946,93,54,60,33,4.4609,2.4043,62,2.0566,0.671,4223148,4223173
0.5132,0.5304,1.7875,102,51,60,42,4.9453,2.373,65,2.5723,0.6725,4223173,4223199
0.5479,0.5874,1.8251,96,48,57,39,4.7461,2.5391,55,2.207,0.6455,4223199,4223221
0.5356,0.5847,1.755,87,36,54,33,4.4883,2.6016,48,1.8867,0.6243,4223221,4223240
0.543,0.4286,1.6575,243,39,159,84,5.9883,3.4844,60,2.5039,0.6963,4230107,4230131
0.4888,0.5017,1.5763,141,204,87,54,5.3477,3.25,52,2.0977,0.6852,4230131,4230152
0.5107,0.4943,1.82,126,21,84,42,5.3438,2.6133,70,2.7305,0.6736,4230152,4230180
0.5308,0.5499,1.626,120,3,63,57,5.2656,2.7949,58,2.4707,0.6738,4245141,4245164
0.5171,0.5533,1.7885,114,24,63,51,5.4102,2.7949,57,2.6152,0.6828,4245164,4245187
0.4988,0.5934,1.7235,105,24,60,45,5.0977,2.7988,50,2.2988,0.6524,4245187,4245207
0.5078,0.6272,1.3975,237,90,162,75,5.8125,3.2012,48,2.6113,0.6416,5011105,5011124
0.5176,0.5117,1.17,141,246,75,66,4.8789,2.9512,50,1.9277,0.6234,5011124,5011144
0.5464,0.5783,1.693,102,15,63,39,4.2461,2.5234,48,1.7227,0.6268,5011144,5011163
0.5322,0.3221,1.6301,198,30,108,90,5.9844,2.3203,142,3.6641,0.6376,5011163,5011220
0.5508,0.5185,1.821,96,18,75,21,4.4883,2.0195,75,2.4688,0.5788,5018098,5018128
0.4619,0.51,1.9175,84,75,63,21,4.5117,2.4727,58,2.0391,0.5982,5018128,5018151
0.5308,0.6622,1.6575,93,45,60,33,4.5391,2.084,58,2.4551,0.6064,5018151,5018174
0.5244,0.6535,1.625,78,42,54,24,4.1211,2.4082,42,1.7129,0.598,5018174,5018191
0.4604,0.5694,1.7255,81,36,60,21,4.2422,2.1602,55,2.082,0.5579,5018191,5018213
0.4954,0.4476,1.433,123,24,87,36,3.8145,2.1699,60,1.6445,0.6098,5033028,5033052
0.4983,0.1689,1.7276,333,60,171,162,5.4805,1.8896,267,3.5908,0.6428,5033052,5033159
0.5205,0.5956,1.5285,201,162,144,57,4.2539,2.7305,35,1.5234,0.6788,5033159,5033173
0.4961,0.4318,1.431,144,3,66,78,4.3242,2.2129,88,2.1113,0.7069,5033173,5033208
0.5146,0.3052,1.7946,153,45,132,21,4.5742,2.084,110,2.4902,0.6261,5040047,5040091
0.5093,0.4144,1.625,153,66,135,18,4.6836,2.3535,72,2.3301,0.6569,5040091,5040120
0.5254,0.6924,1.5925,90,48,57,33,4.0078,2.3848,42,1.623,0.6115,5040120,5040137
0.5342,0.6359,1.56,93,30,60,33,4.5,2.1055,60,2.3945,0.6016,5040137,5040161
0.4792,0.7437,1.7905,72,54,48,24,4.8828,2.4043,45,2.4785,0.6156,5040161,5040179
0.5146,0.6399,2.016,78,42,48,30,4.8242,2.3418,55,2.4824,0.6046,5040179,5040201
0.5405,0.5865,1.887,96,45,66,30,5.2617,2.4844,62,2.7773,0.6192,5040201,5040226
0.4866,0.67,1.5925,87,39,51,36,4.5586,2.2129,55,2.3457,0.5983,5047022,5047044
0.5186,0.5657,1.7276,117,42,69,48,5.4062,2.2188,78,3.1875,0.5783,5047044,5047075
0.4902,0.6499,1.6951,99,45,66,33,4.9062,2.8027,42,2.1035,0.6057,5047075,5047092
0.5352,0.6773,1.625,96,15,57,39,4.6211,2.4062,50,2.2148,0.5614,5047092,5047112
0.5698,0.555,1.7875,93,36,69,24,4.7461,2.4727,57,2.2734,0.5971,5047112,5047135
0.5127,0.6508,1.9896,81,51,54,27,5.2031,2.7031,52,2.5,0.5805,5047135,5047156
0.5166,0.4785,2.08,111,45,75,36,5.918,2.668,78,3.25,0.5786,5047156,5047187
0.5127,0.616,2.147,102,51,60,42,5.8828,3.0566,50,2.8262,0.5716,5047187,5047207
0.4963,0.6769,1.6605,93,27,63,30,5.2383,2.9258,45,2.3125,0.6015,5054033,5054051
0.5269,0.6604,1.7905,81,24,57,24,4.4688,2.5996,42,1.8691,0.5899,5054051,5054068
0.52,0.6751,1.9845,93,36,60,33,5.7695,2.3535,65,3.416,0.577,5054068,5054094
0.5107,0.7141,1.9845,81,45,54,27,5.0938,3.002,40,2.0918,0.5786,5054094,5054110
0.5483,0.412,2.1125,129,30,99,30,5.4727,2.6016,92,2.8711,0.5823,5054110,5054147
0.5005,0.5427,1.9835,120,60,81,39,5.4688,3.002,58,2.4668,0.5862,5054147,5054170
0.5308,0.648,1.823,93,27,60,33,4.7812,2.7363,42,2.0449,0.5989,5054170,5054187
0.4834,0.4325,1.5326,117,15,96,21,4.5742,2.5391,68,2.0352,0.6277,5054187,5054214
0.501,0.7387,1.4138,99,57,51,48,4.8164,2.8223,40,1.9941,0.6243,5062075,5062091
0.5288,0.4046,1.6656,174,18,96,78,6.6445,2.4121,120,4.2324,0.6121,5062091,5062139
0.5459,0.6566,1.9216,144,57,78,66,6.4805,3.5117,48,2.9688,0.6157,5062139,5062158
0.5,0.6466,1.5935,99,138,54,45,5.2148,3.5391,30,1.6758,0.6225,5062158,5062170
0.5303,0.6075,1.8708,108,3,60,48,5.3945,2.6074,62,2.7871,0.6199,5062170,5062195
0.5161,0.5378,1.8251,84,33,54,30,4.0312,2.8594,35,1.1719,0.5995,5062195,5062209
0.5376,0.6499,1.9835,84,27,48,36,5.1992,3.3184,32,1.8809,0.6003,5069035,5069048
0.5376,0.496,1.95,102,15,48,54,5.2031,2.7949,65,2.4082,0.5937,5069048,5069074
0.5181,0.6613,1.95,111,45,78,33,6.4766,2.7988,65,3.6777,0.6032,5069074,5069100
0.5303,0.7348,1.4655,114,6,66,48,5.2773,3.3555,35,1.9219,0.6041,5069100,5069114
0.5127,0.4556,1.7235,117,6,87,30,5.2109,2.7988,67,2.4121,0.6219,5069114,5069141
0.4875,0.4346,1.9825,123,45,69,54,5.4648,2.6855,80,2.7793,0.5937,5076053,5076085
0.5156,0.5098,1.7875,117,51,57,60,5.1445,2.6641,60,2.4805,0.6148,5076085,5076109
0.5283,0.4612,1.756,153,30,81,72,5.9336,2.6523,92,3.2812,0.6223,5076109,5076146
0.4934,0.6714,1.4391,114,36,63,51,4.75,3.1367,32,1.6133,0.621,5076146,5076159
0.5381,0.5672,1.5681,114,0,87,27,4.8359,2.3438,62,2.4922,0.5896,5076159,5076184
0.5381,0.3564,1.626,141,36,108,33,4.957,2.6016,85,2.3555,0.6184,5076184,5076218
0.5312,0.5724,1.431,102,12,66,36,4.168,2.2109,60,1.957,0.6031,5091042,5091066
0.5,0.4774,1.6331,126,48,99,27,4.957,2.2129,85,2.7441,0.6146,5091066,5091100
0.5049,0.4386,1.693,147,57,87,60,5.1484,2.4785,85,2.6699,0.6039,5091100,5091134
0.5249,0.5602,1.5275,144,36,72,72,5.3398,2.6016,65,2.7383,0.6172,5091134,5091160
0.4851,0.5583,1.56,114,24,72,42,4.9648,2.8027,50,2.1621,0.6374,5091160,5091180
0.5088,0.6578,1.7905,111,24,63,48,5.6914,2.4082,62,3.2832,0.5917,5091180,5091205
0.481,0.6609,1.6301,102,24,57,45,5.0664,2.8965,42,2.1699,0.567,5091205,5091222
0.5215,0.7154,1.5925,99,12,54,45,5.0273,2.4355,50,2.5918,0.5688,5091222,5091242
0.5171,0.3309,2.275,183,51,72,111,7.1953,2.8613,140,4.334,0.62,5113038,5113094
0.5146,0.3931,2.08,180,63,102,78,6.2109,3.7188,62,2.4922,0.6386,5113094,5113119
0.4756,0.4045,1.8596,147,0,99,48,5.2578,3.1953,60,2.0625,0.6287,5113119,5113143
0.5195,0.4752,1.6331,153,3,99,54,4.8789,2.5,70,2.3789,0.6231,5113143,5113171
0.4941,0.5562,1.56,129,27,66,63,5.1445,2.5352,60,2.6094,0.6231,5113171,5113195
0.5176,0.689,1.5976,102,21,69,33,4.4805,2.543,42,1.9375,0.6183,5113195,5113212
0.5254,0.6237,1.6301,93,27,48,45,4.457,2.3203,57,2.1367,0.5956,5113212,5113235
0.5107,0.2648,2.0566,225,57,132,93,6.9297,2.6035,165,4.3262,0.6591,5120039,5120105
0.5322,0.4076,1.6575,240,36,138,102,5.9844,3.5391,65,2.4453,0.6663,5120105,5120131
0.5405,0.2245,1.6413,252,189,96,156,6.5195,3.1855,137,3.334,0.6497,5120131,5120186
0.5278,0.5337,1.69,210,12,129,81,5.7852,3.5254,48,2.2598,0.6103,5120186,5120205
0.5049,0.5389,1.3813,141,144,78,63,5.4102,3.0566,52,2.3535,0.6071,5120205,5120226
0.541,0.4457,1.628,156,18,75,81,5.8086,3.2266,65,2.582,0.6596,5127063,5127089
0.5845,0.4915,1.6656,138,3,105,33,5.1602,3.1445,52,2.0156,0.6544,5127089,5127110
0.5205,0.6698,1.756,99,21,63,36,5.4648,3.0156,47,2.4492,0.6472,5127110,5127129
0.5122,0.5098,1.8525,114,24,69,45,5.6367,2.8438,68,2.793,0.6392,5127129,5127156
0.5459,0.6416,1.887,99,36,60,39,5.0117,2.8867,45,2.125,0.6066,5127156,5127174
0.5269,0.5329,1.756,96,21,69,27,4.8125,2.7363,52,2.0762,0.6246,5127174,5127195
0.5425,0.4381,1.8535,135,33,102,33,5.2734,2.5352,88,2.7383,0.6311,5127195,5127230
0.5361,0.5967,1.7601,102,9,60,42,4.9727,2.9316,48,2.041,0.6464,5135031,5135050
0.5361,0.532,1.6981,108,21,48,60,4.9727,2.666,60,2.3066,0.6399,5135050,5135074
0.5088,0.5141,1.756,147,27,93,54,6.5352,2.666,85,3.8691,0.6324,5135074,5135108
0.5366,0.5556,1.6656,135,36,60,75,6.1797,3.3242,58,2.8555,0.6326,5135108,5135131
0.5371,0.6523,1.7926,123,9,72,51,6.5352,3.3145,52,3.2207,0.6389,5135131,5135152
0.5591,0.6969,1.6575,99,0,60,39,5.1641,3.5098,30,1.6543,0.5794,5135152,5135164
0.5439,0.5826,1.7905,87,6,57,30,4.8984,2.8867,47,2.0117,0.5988,5135164,5135183
0.5205,0.5993,1.9866,90,36,51,39,5.2852,2.6641,58,2.6211,0.6259,5135183,5135206
0.5381,0.6775,1.887,96,48,54,42,5.5195,2.8594,47,2.6602,0.673,5171049,5171068
0.4827,0.6305,1.886,90,24,57,33,4.9414,2.9707,48,1.9707,0.6675,5171068,5171087
0.5342,0.4938,2.082,81,42,54,27,4.0469,2.3848,55,1.6621,0.6461,5171087,5171109
0.5732,0.4941,1.886,126,51,81,45,5.2148,2.1602,92,3.0547,0.6999,5171109,5171146
0.5591,0.5735,1.8251,108,69,54,54,5.4648,2.9902,55,2.4746,0.6897,5171146,5171168
0.5063,0.5341,1.886,96,27,57,39,5.0078,3.0566,48,1.9512,0.6504,5171168,5171187
0.5435,0.4525,1.9246,138,24,108,30,5.4141,2.5352,88,2.8789,0.6443,5171187,5171222
0.4543,0.5375,1.885,114,57,84,30,5.0156,2.4277,67,2.5879,0.6896,5179072,5179099
0.4753,0.6182,1.8535,84,54,57,27,4.2422,2.2793,48,1.9629,0.6481,5179099,5179118
0.5679,0.5843,1.755,99,42,63,36,4.3867,2.0156,70,2.3711,0.6703,5179118,5179146
0.5444,0.3405,1.7875,171,60,132,39,5.7344,2.4922,122,3.2422,0.6846,5179146,5179195
0.4885,0.5331,1.4625,168,39,111,57,5.3516,3.1211,50,2.2305,0.6727,5179195,5179215
0.5303,0.5592,1.691,132,9,78,54,5.6875,2.6133,67,3.0742,0.6775,5179215,5179242
0.5054,0.6774,1.3163,144,21,87,57,5.6602,3.5898,33,2.0703,0.704,5186099,5186112
0.4937,0.5855,1.495,114,15,51,63,5.1758,2.8594,50,2.3164,0.6775,5186112,5186132
0.5303,0.414,1.82,162,18,81,81,6.2539,2.5566,100,3.6973,0.7034,5186132,5186172
0.5239,0.612,1.755,141,42,81,60,6.2031,3.3184,52,2.8848,0.6669,5186172,5186193
0.5103,0.6887,1.691,108,3,57,51,5.5742,3.25,40,2.3242,0.6705,5186193,5186209
0.5273,0.5678,2.015,84,15,69,15,4.6836,2.6035,52,2.0801,0.6799,5193056,5193077
0.5293,0.5593,1.9277,99,39,66,33,5.1797,2.4707,63,2.709,0.6753,5193077,5193102
0.5356,0.5299,1.9916,96,51,54,42,5.2695,2.7422,60,2.5273,0.6669,5193102,5193126
0.5337,0.3413,2.0881,168,51,90,78,6.8633,2.8223,122,4.041,0.6671,5193126,5193175
0.5166,0.5202,1.95,132,51,72,60,5.8203,2.6074,80,3.2129,0.6796,5200116,5200148
0.4651,0.5381,1.7012,84,63,63,21,3.7734,2.3438,43,1.4297,0.6938,5208044,5208061
0.4854,0.5413,1.69,120,39,96,24,4.4258,1.7549,90,2.6709,0.7024,5208061,5208097
0.4785,0.593,1.6331,108,78,75,33,4.6211,2.1484,65,2.4727,0.6541,5208097,5208123
0.5161,0.5887,1.691,96,48,72,24,4.3008,2.2109,55,2.0898,0.6621,5208123,5208145
0.4856,0.5603,1.7225,120,45,60,60,5.7578,2.2188,82,3.5391,0.675,5208145,5208178
0.5093,0.6711,1.7905,99,45,63,36,4.5352,2.7949,38,1.7402,0.6881,5208178,5208193
0.543,0.4013,1.6575,156,27,99,57,5.8945,2.6777,97,3.2168,0.6959,5215084,5215123
0.4644,0.6542,1.756,114,45,81,33,5.0469,3.2012,35,1.8457,0.639,5215123,5215137
0.5146,0.4984,2.0495,84,48,63,21,4.3867,2.4062,55,1.9805,0.6785,5222083,5222105
0.4963,0.5245,1.7225,99,45,63,36,4.3281,2.2559,65,2.0723,0.681,5222105,5222131
0.5195,0.2786,1.5925,201,45,132,69,5.0078,2.1484,140,2.8594,0.7247,5222131,5222187
0.4963,0.4528,1.43,192,54,126,66,4.6758,2.6035,65,2.0723,0.7105,5222187,5222213
0.4846,0.5214,1.7875,99,42,75,24,4.5664,2.4043,65,2.1621,0.6533,5237053,5237079
0.5054,0.641,1.691,108,48,60,48,5.1836,2.2129,65,2.9707,0.6507,5237079,5237105
0.5,0.6215,1.5722,96,33,66,30,4.5586,2.6211,42,1.9375,0.6499,5237105,5237122
0.5566,0.2859,1.6656,105,54,75,30,6.1875,2.666,132,3.5215,0.6904,5244062,5244115
0.5557,0.6332,1.3975,105,147,57,48,5.4297,3.3809,37,2.0488,0.6404,5244131,5244146
0.5273,0.4745,1.7875,120,9,66,54,5.5469,3.0156,70,2.5312,0.6728,5244146,5244174
0.5366,0.5022,1.8251,141,30,102,39,6.0586,2.9258,72,3.1328,0.6514,5244174,5244203
0.5298,0.6492,1.626,117,18,63,54,5.4336,3.25,40,2.1836,0.6668,5244203,5244219
0.5049,0.4394,1.755,162,36,81,81,5.9453,2.6641,85,3.2812,0.6975,5252109,5252143
0.5171,0.6334,1.7225,138,27,75,63,5.6562,3.002,53,2.6543,0.6423,5252143,5252164
0.5127,0.7153,1.5011,108,0,57,51,4.9531,2.9258,37,2.0273,0.6338,5252164,5252179
0.5303,0.5552,1.625,102,9,72,30,4.7812,2.5391,55,2.2422,0.6463,5252179,5252201
0.4758,0.5999,1.7235,105,36,57,48,5.207,2.5352,62,2.6719,0.6567,5252201,5252226
0.5322,0.5482,1.6605,111,57,57,54,4.8945,2.2109,72,2.6836,0.6305,6018033,6018062
0.541,0.4309,1.69,126,45,81,45,4.8203,2.6035,70,2.2168,0.6447,6018062,6018090
0.5366,0.1757,1.887,321,42,168,153,6.5938,2.6074,232,3.9863,0.6801,6018090,6018183
0.5215,0.6179,1.691,249,84,150,99,6.1367,3.5391,45,2.5977,0.6735,6018183,6018201
0.5425,0.5385,1.2675,150,237,84,66,5.3047,3.2012,45,2.1035,0.6729,6018201,6018219
0.5112,0.6212,1.365,117,45,69,48,5.082,2.8789,45,2.2031,0.6278,6018219,6018237
0.5186,0.5035,1.95,102,57,72,30,5.0234,2.4062,72,2.6172,0.621,6026050,6026079
0.5444,0.6727,1.7377,81,54,45,36,4.4258,2.6035,40,1.8223,0.6478,6026079,6026095
0.5488,0.4994,1.5925,111,18,72,39,4.6328,2.4082,68,2.2246,0.6435,6026095,6026122
0.4944,0.6588,1.7276,111,45,63,48,5.9141,2.543,62,3.3711,0.6611,6026122,6026147
0.5239,0.5777,1.691,114,27,54,60,5.4648,2.9258,55,2.5391,0.6317,6026147,6026169
0.4856,0.5417,1.6605,117,12,72,45,5.2188,2.8633,52,2.3555,0.6319,6026169,6026190
0.4985,0.6348,1.7977,99,21,63,36,4.6953,2.5352,48,2.1602,0.5827,6026190,6026209
0.5337,0.6065,1.885,111,30,66,45,5.6367,2.2832,75,3.3535,0.6291,6033024,6033054
0.5049,0.5769,1.8952,105,48,57,48,5.4219,3.0078,52,2.4141,0.6183,6033054,6033075
0.5337,0.5144,1.8525,102,24,54,48,4.8828,2.7363,52,2.1465,0.631,6033075,6033096
0.52,0.6601,1.7225,93,27,66,27,4.875,2.6074,48,2.2676,0.584,6033096,6033115
0.5332,0.581,2.0485,84,42,48,36,4.8828,2.5352,58,2.3477,0.6082,6033115,6033138
0.5674,0.4438,1.8535,111,39,81,30,4.957,2.6035,67,2.3535,0.5465,6033138,6033165
0.5449,0.5444,1.8525,87,51,51,36,4.6523,2.8145,48,1.8379,0.5628,6033165,6033184
0.5537,0.5187,2.017,99,42,60,39,5.293,2.5352,70,2.7578,0.5903,6033184,6033212
0.5259,0.5933,1.886,93,51,63,30,5.2148,2.9316,50,2.2832,0.6092,6033212,6033232
0.5396,0.527,1.885,93,39,72,21,4.9414,2.7324,55,2.209,0.5586,6040032,6040054
0.563,0.4258,2.0475,126,39,78,48,5.6562,2.668,82,2.9883,0.6148,6040054,6040087
0.5181,0.5059,1.8952,99,54,63,36,5.0586,3.1855,45,1.873,0.5944,6040087,6040105
0.5205,0.2826,2.1125,192,33,132,60,6.2891,2.6211,142,3.668,0.6015,6040105,6040162
0.5454,0.618,1.9185,144,81,90,54,5.7812,3.2734,45,2.5078,0.6157,6040162,6040180
0.5581,0.7005,1.6362,105,0,51,54,5.5156,3.1523,42,2.3633,0.59,6040180,6040197
0.5259,0.595,1.8271,81,15,66,15,4.8281,3.0801,38,1.748,0.5203,6040197,6040212
0.5522,0.5065,1.6413,198,3,111,87,5.9609,3.7324,48,2.2285,0.6348,6048091,6048110
0.5103,0.6084,1.4798,132,129,72,60,5.8633,3.291,50,2.5723,0.5977,6048110,6048130
0.5098,0.4831,1.7103,129,3,60,69,5.6094,2.9922,60,2.6172,0.6387,6048130,6048154
0.5239,0.6373,1.691,126,12,75,51,5.6016,2.8613,55,2.7402,0.6191,6048154,6048176
0.5371,0.5599,1.6656,120,18,75,45,6.0938,2.9375,60,3.1562,0.6019,6048176,6048200
0.5723,0.5511,1.755,99,15,63,36,4.7734,3.2734,35,1.5,0.6172,6048200,6048214
0.5137,0.5997,1.7225,93,9,54,39,4.8086,2.7324,50,2.0762,0.5464,6048214,6048234
0.5713,0.6194,1.7946,90,18,66,24,4.4609,2.6211,42,1.8398,0.6072,6055173,6055190
0.5024,0.6564,1.8555,90,36,51,39,5.4883,2.5488,62,2.9395,0.5719,6055190,6055215
0.5015,0.6998,1.95,78,33,54,24,4.8398,2.6016,42,2.2383,0.6049,6069028,6069045
0.5317,0.5346,1.9185,96,36,54,42,5.168,2.4277,68,2.7402,0.5977,6069045,6069072
0.5093,0.5903,2.1166,102,54,60,42,5.7695,2.75,62,3.0195,0.6174,6069072,6069097
0.5615,0.6477,1.823,93,39,48,45,5.2109,2.9375,48,2.2734,0.6198,6069097,6069116
0.5098,0.494,1.9195,111,27,69,42,5.7422,2.9258,67,2.8164,0.6074,6069116,6069143
0.5464,0.533,1.8555,114,39,51,63,5.5977,2.9277,60,2.6699,0.6049,6069143,6069167
0.5522,0.628,1.8535,102,24,60,42,5.5352,3.0586,45,2.4766,0.5873,6069167,6069185
0.5317,0.5464,1.8596,93,21,63,30,5.3047,3.0586,50,2.2461,0.5887,6069185,6069205
0.5962,0.5024,2.147,111,42,69,42,6.1523,2.8223,77,3.3301,0.6136,6069205,6069236
0.5244,0.4581,1.885,99,45,69,30,3.9668,2.2754,60,1.6914,0.6066,6084037,6084061
0.5005,0.2932,1.8525,165,63,123,42,4.6836,2.0801,130,2.6035,0.6597,6084061,6084113
0.5239,0.5407,1.82,153,96,87,66,5.4609,2.3438,77,3.1172,0.6937,6084113,6084144
0.4919,0.4354,1.6585,138,36,87,51,5.1953,2.8613,68,2.334,0.7046,6084144,6084171
0.5088,0.3903,1.6605,156,24,63,93,4.8984,2.5566,82,2.3418,0.6891,6084171,6084204
0.5205,0.4007,1.4158,150,33,90,60,5.5859,3.25,70,2.3359,0.6594,6099043,6099071
0.4978,0.3158,1.887,174,24,87,87,5.875,2.8867,115,2.9883,0.6712,6099186,6099232
0.5117,0.4248,1.8525,153,15,93,60,6.7422,2.8066,100,3.9355,0.612,6106025,6106065
0.498,0.6897,1.6575,126,30,84,42,5.2227,3.4512,30,1.7715,0.5989,6106065,6106077
0.5439,0.6789,1.5285,105,111,57,48,5.1406,2.6016,50,2.5391,0.6228,6106077,6106097
0.5293,0.4726,1.6626,120,18,87,33,5.2773,2.7949,65,2.4824,0.6656,6106097,6106123
0.4963,0.5943,1.8535,99,33,57,42,4.8594,2.791,45,2.0684,0.6355,6106123,6106141
0.5229,0.2802,1.8566,198,24,111,87,5.7227,2.4121,140,3.3105,0.6419,6106141,6106197
0.5361,0.4469,1.3061,231,12,141,90,5.2148,2.9922,62,2.2227,0.6543,6106197,6106222
0.4922,0.6106,1.9216,99,36,63,36,5.0195,2.1602,70,2.8594,0.5917,6120024,6120052
0.5181,0.5356,1.885,87,60,60,27,4.4531,2.4707,52,1.9824,0.6604,6120052,6120073
0.4958,0.557,1.8535,96,45,57,39,4.8555,2.3086,65,2.5469,0.6918,6120073,6120099
0.3982,0.4641,1.7905,171,48,66,105,7.8945,2.4082,117,5.4863,0.695,6120099,6120146
0.48,0.7062,1.7306,153,42,75,78,5.5508,3.1445,45,2.4062,0.6535,6120146,6120164
0.5791,0.6121,1.5925,132,123,102,30,4.8281,2.6641,50,2.1641,0.6645,6120164,6120184
0.5366,0.6039,1.4716,120,12,87,33,5.9531,2.7949,60,3.1582,0.6486,6120184,6120208
0.5288,0.6773,1.5763,105,15,63,42,5.4102,3.1953,40,2.2148,0.6164,6120208,6120224
0.519,0.5755,1.7235,105,9,63,42,4.6406,2.8066,45,1.834,0.7342,6128048,6128066
0.4946,0.3619,1.756,156,24,93,63,5.6562,2.4082,105,3.248,0.7272,6128066,6128108
0.5371,0.5323,1.9632,129,66,93,36,5.1055,2.7988,58,2.3066,0.7287,6128108,6128131
0.5444,0.3896,1.82,135,36,90,45,5.2852,2.7422,85,2.543,0.7626,6128131,6128165
0.5176,0.275,1.887,192,48,126,66,5.9688,2.8789,115,3.0898,0.7539,6128165,6128211
0.4939,0.5043,1.951,129,57,84,45,4.625,3.0879,40,1.5371,0.7138,6128211,6128227
0.5171,0.5104,1.5448,99,18,42,57,4.3633,2.6074,40,1.7559,0.8863,6135095,6135111
0.5063,0.6741,1.6047,111,15,63,48,5.0117,2.2559,65,2.7559,0.8929,6135111,6135137
0.5732,0.4968,2.0191,108,12,75,33,4.875,2.3418,82,2.5332,0.7016,6150009,6150042
0.4966,0.5791,1.69,96,57,51,45,4.7148,2.7949,45,1.9199,0.6825,6150042,6150060
0.5425,0.5228,1.69,99,24,66,33,4.3203,2.3418,58,1.9785,0.6857,6150060,6150083
0.5122,0.5778,1.8891,99,51,60,39,4.9492,2.3438,67,2.6055,0.6882,6150083,6150110
0.5166,0.6278,1.821,99,48,72,27,4.8398,2.5352,55,2.3047,0.6172,6150110,6150132
0.5059,0.5656,2.08,108,48,63,45,5.7852,2.5,75,3.2852,0.6091,6150132,6150162
0.5361,0.5988,1.8525,105,48,57,48,5.4688,2.9258,52,2.543,0.6185,6150162,6150183
0.4934,0.5681,1.7875,108,18,66,42,5.1367,2.9316,52,2.2051,0.6116,6150183,6150204
0.5068,0.6232,1.9185,102,27,75,27,5.0078,2.5352,55,2.4727,0.6243,6150204,6150226
0.5322,0.5555,1.625,99,48,57,42,4.2812,2.0156,62,2.2656,0.6832,6157145,6157170
0.5083,0.5174,1.7946,99,57,66,33,4.6328,2.2793,68,2.3535,0.6688,6157170,6157197
0.52,0.5926,1.6605,99,48,69,30,4.3828,2.3535,55,2.0293,0.6855,6157197,6157219
0.5381,0.5605,1.755,96,54,78,18,4.8359,2.3398,62,2.4961,0.6465,6164029,6164054
0.5,0.6969,1.626,87,36,57,30,4.2969,2.6016,40,1.6953,0.6116,6164054,6164070
0.4868,0.5377,2.0495,99,42,69,30,5.25,2.1484,77,3.1016,0.6167,6164070,6164101
0.5317,0.6256,2.0881,90,72,54,36,4.9297,2.5566,58,2.373,0.613,6164101,6164124
0.541,0.424,1.9845,93,48,72,21,4.5664,2.6211,60,1.9453,0.6463,6164124,6164148
0.5381,0.3625,2.0211,132,60,108,24,5.207,2.4707,100,2.7363,0.668,6164148,6164188
0.5044,0.6583,1.625,123,54,78,45,5.1602,2.8027,48,2.3574,0.6925,6164188,6164207
0.5142,0.6995,1.758,84,24,54,30,4.5781,2.6035,42,1.9746,0.6672,6164207,6164224
0.5239,0.5827,1.56,99,15,57,42,3.9785,2.3477,45,1.6309,0.6651,6172054,6172072
0.5225,0.5714,1.3975,99,21,78,21,3.873,2.084,55,1.7891,0.6747,6172072,6172094
0.4797,0.4821,1.626,135,48,105,30,5.8828,2.0234,98,3.8594,0.6803,6172094,6172133
0.5322,0.6185,1.5011,132,45,90,42,5.3242,2.8223,50,2.502,0.6695,6172133,6172153
0.5239,0.6602,1.5285,108,9,63,45,4.9844,2.832,48,2.1523,0.6792,6172153,6172172
0.5322,0.6724,1.563,102,18,63,39,5.0312,2.6133,52,2.418,0.6463,6172172,6172193
0.5059,0.6003,1.6575,84,27,63,21,4.3359,2.6777,40,1.6582,0.6148,6172193,6172209
0.5269,0.5094,1.8952,93,45,60,33,4.2578,2.6719,50,1.5859,0.642,6186033,6186053
0.5425,0.5352,1.951,114,45,81,33,5.2734,2.2441,83,3.0293,0.6745,6186053,6186086
0.5151,0.5728,1.8627,120,51,81,39,5.5742,2.8613,60,2.7129,0.7016,6186086,6186110
0.519,0.6894,1.5011,102,27,63,39,4.7617,2.4062,50,2.3555,0.6609,6201164,6201184
0.5,0.6833,1.5976,90,27,63,27,4.6836,2.4707,48,2.2129,0.6756,6201184,6201203
0.4771,0.6307,1.6656,102,27,57,45,4.9062,2.3418,60,2.5645,0.6373,6201203,6201227
0.5029,0.5445,1.885,87,42,66,21,4.3164,2.2246,62,2.0918,0.6755,6215070,6215095
0.457,0.6036,1.952,93,60,54,39,4.6914,2.1699,65,2.5215,0.688,6215095,6215121
0.5054,0.525,1.7225,126,48,78,48,5.168,2.1445,80,3.0234,0.6702,6215121,6215153
0.4751,0.6258,1.4625,129,36,66,63,5.4727,2.6133,58,2.8594,0.7032,6215153,6215176
0.4668,0.7455,1.6951,105,21,66,39,5.1562,2.5996,48,2.5566,0.6595,6215176,6215195
0.5078,0.7406,1.2837,108,63,66,42,4.3594,2.4062,38,1.9531,0.6311,6215195,6215210
0.5103,0.5517,1.9175,93,24,63,30,4.5859,2.373,60,2.2129,0.6214,6223019,6223043
0.4824,0.6012,1.9185,99,54,60,39,5.2969,2.3398,68,2.957,0.6642,6223043,6223070
