septum position,elongation rate (1/hour),initiation size per ori (micron),tau_cyc (minute),B period (minute),C period (minute),D period (minute),division size (micron),newborn size (micron),generation time (minute),added size (micron),cell width (micron),cell ID,daughter ID
0.5146,0.8786,1.6656,69,12,36,33,4.4258,2.6016,39,1.8242,0.6005,3106193,3106206
0.4983,0.7918,1.693,66,21,39,27,4.3242,2.2793,48,2.0449,0.6026,3106206,3106222
0.5312,0.752,1.6656,69,30,45,24,4.1602,2.1543,51,2.0059,0.6004,3106222,3106239
0.5156,0.9058,1.5275,66,30,33,33,4.3008,2.2109,45,2.0898,0.6466,3106239,3106254
0.4993,0.8817,1.6626,66,27,45,21,4.3164,2.2188,48,2.0977,0.5923,3106254,3106270
0.4924,0.8067,1.6575,66,27,42,24,3.9688,2.1543,45,1.8145,0.5773,3106270,3106285
0.5498,0.831,1.5356,186,36,114,72,6.3945,3.3301,48,3.0645,0.6622,3113061,3113077
0.5615,0.9862,1.2675,99,156,36,63,5.9336,3.5156,33,2.418,0.6513,3113077,3113088
0.5376,0.8111,1.3345,81,36,33,48,5.3438,3.3301,36,2.0137,0.6337,3113088,3113100
0.5146,0.838,1.6981,84,3,48,36,5.8125,2.8711,51,2.9414,0.5793,3113100,3113117
0.5371,0.7616,1.887,63,21,51,12,4.4922,2.9902,33,1.502,0.5832,3113117,3113128
0.5396,0.3492,1.8271,171,18,75,96,6.8008,2.4121,156,4.3887,0.6235,3113128,3113180
0.5215,0.6401,1.7977,147,54,90,57,5.9922,3.668,45,2.3242,0.6352,3113180,3113195
0.5503,0.6595,1.4798,105,144,42,63,5.3477,3.127,48,2.2207,0.631,3113195,3113211
0.5303,0.7907,1.5935,87,3,51,36,5.1523,2.9434,42,2.209,0.625,3113211,3113225
0.5337,0.8647,1.5011,87,3,45,42,5.3633,2.7324,48,2.6309,0.6158,3113225,3113241
0.5347,0.8064,1.563,75,12,45,30,4.8984,2.8613,39,2.0371,0.6152,3113241,3113254
0.5229,0.8538,1.7306,75,15,39,36,5.4922,2.6211,51,2.8711,0.6149,3113254,3113271
0.5605,0.73,1.5651,84,15,39,45,5.2305,2.8711,48,2.3594,0.563,3113271,3113287
0.5308,0.9355,1.5305,60,9,42,18,3.918,2.5,30,1.418,0.6672,3120019,3120029
0.5229,0.8333,1.6951,60,21,45,15,4.2344,2.0801,51,2.1543,0.5849,3120029,3120046
0.5068,0.7799,1.755,69,39,39,30,4.6797,2.2129,57,2.4668,0.6084,3120046,3120065
0.5293,0.7169,1.8525,69,42,48,21,4.5586,2.373,54,2.1855,0.5787,3120065,3120083
0.5566,0.7742,1.7875,60,39,30,30,4.3984,2.4121,45,1.9863,0.6335,3120083,3120098
0.5298,0.7779,1.9277,63,36,39,24,4.9336,2.4473,54,2.4863,0.5699,3120098,3120116
0.5376,0.7271,1.885,69,36,33,36,4.6484,2.6133,51,2.0352,0.6508,3120116,3120133
0.54,0.5684,1.8596,90,33,48,42,5.2266,2.5,72,2.7266,0.6368,3120133,3120157
0.5312,0.8103,1.628,78,27,45,33,4.5117,2.8223,33,1.6895,0.6546,3120157,3120168
0.5278,0.6081,1.7885,81,15,48,33,4.8164,2.3965,63,2.4199,0.654,3120168,3120189
0.5239,0.6241,1.7875,78,36,48,30,4.6484,2.543,51,2.1055,0.6908,3120189,3120206
0.5361,0.4246,1.6575,105,24,66,39,4.5898,2.4355,78,2.1543,0.7031,3120206,3120232
0.5547,0.6282,1.56,93,42,45,48,4.7266,2.4609,57,2.2656,0.6339,3120232,3120251
0.5391,0.7687,1.43,108,12,57,51,5.7852,2.6211,63,3.1641,0.6561,3120251,3120272
0.543,0.8272,1.5041,87,15,42,45,5.4102,3.1211,39,2.2891,0.6412,3120272,3120285
0.5332,0.8364,1.4686,78,12,45,33,4.8906,2.4082,51,2.4824,0.6839,3128211,3128228
0.5166,0.8817,1.498,84,15,45,39,5.0391,2.6074,48,2.4316,0.6886,3128228,3128244
0.5103,0.8792,1.3,81,9,36,45,4.9766,2.6035,42,2.373,0.7041,3128244,3128258
0.5566,0.7551,1.5275,87,9,45,42,5.1406,2.5391,54,2.6016,0.6954,3128258,3128276
0.5728,0.9229,1.821,69,24,42,27,5.3359,2.8633,39,2.4727,0.6543,3128276,3128289
0.5278,0.8452,1.6981,69,21,42,27,4.6875,2.1465,57,2.541,0.6778,3135017,3135036
0.5156,0.7107,1.9835,84,30,54,30,5.6758,2.2891,75,3.3867,0.6391,3135049,3135074
0.5396,0.7796,1.755,75,42,39,36,4.9414,2.9258,42,2.0156,0.6465,3135074,3135088
0.5034,0.8433,1.691,66,15,39,27,4.6484,2.666,39,1.9824,0.6414,3135088,3135101
0.5259,0.8143,1.7601,72,18,42,30,4.5977,2.3418,51,2.2559,0.6239,3135101,3135118
0.5068,0.8931,1.6605,69,30,42,27,4.875,2.4199,48,2.4551,0.6269,3135118,3135134
0.5381,0.7846,1.7946,75,30,39,36,4.957,2.4707,57,2.4863,0.6598,3135134,3135153
0.5132,0.8763,1.7601,60,33,42,18,4.5703,2.668,36,1.9023,0.6415,3135153,3135165
0.5229,0.8576,1.9571,75,24,36,39,5.6445,2.3438,63,3.3008,0.6388,3135165,3135186
0.5371,0.9107,1.823,66,33,42,24,5.0859,2.9512,36,2.1348,0.6218,3135186,3135198
0.5176,0.8554,1.951,60,18,39,21,4.8984,2.7305,42,2.168,0.6206,3135198,3135212
0.5215,0.7616,1.8271,63,24,42,21,4.4922,2.5352,45,1.957,0.5964,3135212,3135227
0.542,0.5461,1.951,96,36,66,30,5.1602,2.3438,87,2.8164,0.6178,3135227,3135256
0.5518,0.7249,1.7225,99,45,60,39,5.5586,2.7949,57,2.7637,0.6558,3135256,3135275
0.5317,0.7975,1.5935,84,33,39,45,5.1367,2.7988,45,2.3379,0.6876,3142029,3142044
0.521,0.7165,1.495,84,6,39,45,4.6211,2.7324,45,1.8887,0.6913,3142044,3142059
0.5327,0.7877,1.69,75,21,39,36,4.5273,2.4062,51,2.1211,0.728,3142059,3142076
0.5391,0.7631,1.4655,84,21,48,36,4.8242,2.4121,54,2.4121,0.7197,3142076,3142094
0.5479,0.9101,1.5955,69,24,45,24,4.5156,2.6016,39,1.9141,0.7019,3142094,3142107
0.5586,0.7063,1.693,72,21,39,33,4.7227,2.4727,54,2.25,0.7003,3142107,3142125
0.5693,0.7464,1.821,69,33,42,27,4.7695,2.6387,48,2.1309,0.7436,3142125,3142141
0.5332,0.8227,1.5925,87,18,48,39,5.7344,2.7148,57,3.0195,0.6847,3142141,3142160
0.5396,0.7703,1.69,72,21,36,36,4.9922,3.0566,36,1.9355,0.6724,3142160,3142172
0.5283,0.6868,1.82,78,15,48,30,5.168,2.6934,57,2.4746,0.6958,3142172,3142191
0.5591,0.7645,1.756,72,30,30,42,4.8828,2.7305,45,2.1523,0.702,3142191,3142206
0.5342,0.8199,1.7885,63,21,39,24,4.7617,2.7305,39,2.0312,0.6896,3142206,3142219
0.5366,0.7616,1.8952,72,24,48,24,5.207,2.543,57,2.6641,0.68,3142219,3142238
0.563,0.6569,1.9541,96,36,63,33,6.4141,2.7949,75,3.6191,0.6855,3142238,3142263
0.5435,0.8174,1.9246,75,36,42,33,5.8672,3.6133,36,2.2539,0.6446,3142263,3142275
0.5938,0.7883,1.885,75,3,36,39,5.6016,3.1875,42,2.4141,0.6993,3142275,3142289
0.5249,0.8198,1.8525,66,39,39,27,4.8086,2.4707,51,2.3379,0.686,3149024,3149041
0.5405,0.7946,1.7885,81,30,36,45,5.5625,2.5234,60,3.0391,0.6583,3149041,3149061
0.5557,0.7646,1.691,72,24,42,30,4.6836,3.0078,36,1.6758,0.6521,3149061,3149073
0.5562,0.7302,1.8596,63,18,45,18,4.5586,2.6016,45,1.957,0.6482,3149073,3149088
0.5605,0.7005,1.8627,63,30,48,15,4.2891,2.5352,48,1.7539,0.6389,3149088,3149104
0.5703,0.5682,2.0475,93,42,72,21,5.4766,2.4062,87,3.0703,0.6599,3149104,3149133
0.5547,0.6876,1.755,81,45,45,36,4.8281,3.123,39,1.7051,0.6412,3149133,3149146
0.5566,0.6794,1.8921,69,18,39,30,4.5664,2.6777,48,1.8887,0.6375,3149146,3149162
0.5278,0.7586,1.7946,63,30,36,27,4.4414,2.543,45,1.8984,0.6462,3149162,3149177
0.5483,0.9123,1.69,66,27,45,21,4.75,2.3438,48,2.4062,0.6413,3149177,3149193
0.5332,0.818,1.8525,72,33,36,36,5.4961,2.6035,57,2.8926,0.6378,3149193,3149212
0.5474,0.8171,1.9835,63,24,39,24,4.7578,2.4707,51,2.2871,0.6475,3149267,3149284
0.4944,0.8885,1.7926,66,9,39,27,5.5273,3.3828,33,2.1445,0.6757,3157035,3157046
0.5552,0.7144,1.885,72,9,42,30,5.0039,2.7324,48,2.2715,0.69,3157046,3157062
0.5176,0.7858,1.951,69,27,39,30,5.2695,2.7793,48,2.4902,0.693,3157062,3157078
0.4858,0.7854,1.885,63,24,30,33,4.5117,2.7285,39,1.7832,0.6893,3157078,3157091
0.5605,0.7975,1.7601,78,18,48,30,4.8828,2.1934,57,2.6895,0.694,3157091,3157110
0.5439,0.8556,1.6301,60,30,33,27,4.4219,2.7363,33,1.6855,0.6813,3157110,3157121
0.5488,0.6881,1.886,69,-12,48,21,4.5234,2.4062,57,2.1172,0.6718,3157121,3157140
0.5347,0.7613,1.7875,66,42,33,33,4.75,2.4844,51,2.2656,0.6455,3157140,3157157
0.5347,0.6816,1.756,75,30,51,24,4.7539,2.5391,54,2.2148,0.6352,3157157,3157175
0.5469,0.8126,1.626,72,27,36,36,4.8789,2.543,45,2.3359,0.6615,3157175,3157190
0.5605,0.7967,1.885,69,27,45,24,5.3438,2.668,51,2.6758,0.6422,3157190,3157207
0.5195,0.8479,1.82,63,27,30,33,5.1562,2.9961,39,2.1602,0.6508,3157207,3157220
0.5137,0.7003,1.9216,60,18,36,24,4.5625,2.6777,39,1.8848,0.652,3157220,3157233
0.5205,0.7044,1.821,78,24,48,30,4.8828,2.3438,63,2.5391,0.7206,3157233,3157254
0.5576,0.826,1.6585,63,36,39,24,4.2734,2.543,36,1.7305,0.7404,3157254,3157266
0.5635,0.8547,1.6585,84,15,45,39,6.0039,2.3848,63,3.6191,0.7268,3157266,3157287
0.5444,0.7777,1.561,90,9,63,27,5.1836,2.5391,57,2.6445,0.6906,3164016,3164035
0.5415,0.7524,1.7601,72,27,39,33,4.6797,2.8223,42,1.8574,0.7108,3164035,3164049
0.5112,0.721,1.6605,90,12,60,30,4.8359,2.5352,60,2.3008,0.7241,3164049,3164069
0.5181,0.8114,1.498,90,24,45,45,5.4102,2.4727,54,2.9375,0.7171,3164069,3164087
0.5542,0.7228,1.1893,99,57,54,45,4.5781,2.8027,42,1.7754,0.6872,3164087,3164101
0.5425,0.7029,1.4361,84,6,63,21,4.4609,2.5352,48,1.9258,0.6508,3164101,3164117
0.5273,0.7105,1.8271,66,36,48,18,4.5742,2.4199,54,2.1543,0.6739,3164117,3164135
0.5361,0.6924,1.6626,72,36,48,24,4.5039,2.4121,54,2.0918,0.6698,3164135,3164153
0.5269,0.4688,1.5651,141,30,99,42,5.9258,2.4121,117,3.5137,0.6399,3164153,3164192
0.5439,0.7498,1.43,135,33,75,60,6.1367,3.123,51,3.0137,0.6529,3164192,3164209
0.5181,0.7878,1.4148,90,111,39,51,5.1562,3.3379,33,1.8184,0.6265,3164209,3164220
0.5151,0.8725,1.6687,66,0,42,24,4.1641,2.6719,33,1.4922,0.6687,3164220,3164231
0.5405,0.777,1.691,72,18,39,33,4.4648,2.1465,57,2.3184,0.6061,3164231,3164250
0.5547,0.8213,1.6575,78,36,42,36,5.2734,2.4121,57,2.8613,0.6607,3164250,3164269
0.5264,0.8654,1.626,69,24,36,33,4.9453,2.9258,36,2.0195,0.654,3164269,3164281
0.5327,0.8489,1.6585,84,33,42,42,5.2852,2.4277,54,2.8574,0.6772,3171023,3171041
0.5239,0.7291,1.56,75,18,36,39,4.3867,2.8145,39,1.5723,0.678,3171041,3171054
0.5288,0.3934,1.6951,153,15,99,54,5.8008,2.2988,129,3.502,0.6648,3171054,3171097
0.5503,0.5404,1.4655,153,36,84,69,5.2031,3.0664,60,2.1367,0.7167,3171097,3171117
0.5537,0.6866,1.3995,129,126,93,36,5.9883,2.8633,66,3.125,0.7056,3171117,3171139
0.4834,0.8088,1.498,93,6,51,42,5.1094,3.3184,33,1.791,0.6918,3171139,3171150
0.5557,0.7876,1.4473,84,63,36,48,4.832,2.4707,48,2.3613,0.6687,3171150,3171166
0.5527,0.7557,1.7255,69,24,45,24,4.832,2.6855,45,2.1465,0.6247,3171166,3171181
0.5332,0.7904,1.69,66,24,36,30,4.7539,2.6719,45,2.082,0.6471,3171181,3171196
0.5557,0.8448,1.758,69,21,45,24,4.6797,2.5352,45,2.1445,0.6455,3171196,3171211
0.5752,0.7189,1.8596,66,27,45,21,4.7461,2.5996,48,2.1465,0.6371,3171211,3171227
0.5396,0.8496,1.7885,57,30,33,24,4.5938,2.7305,39,1.8633,0.6146,3171227,3171240
0.5571,0.863,1.8596,66,24,48,18,5.0234,2.4785,51,2.5449,0.6481,3171240,3171257
0.5366,0.763,1.887,69,33,36,33,5.2227,2.7988,51,2.4238,0.6308,3171257,3171274
0.5171,0.8292,1.69,72,21,45,27,4.9141,2.8027,42,2.1113,0.6133,3171274,3171288
0.5176,0.8694,1.628,84,18,48,36,5.2734,2.8223,48,2.4512,0.7263,3178059,3178075
0.5381,0.901,1.5955,69,12,36,33,4.3633,2.7305,33,1.6328,0.697,3178075,3178086
0.5615,0.6841,1.6301,81,12,60,21,4.6328,2.3477,60,2.2852,0.6935,3178086,3178106
0.5435,0.7924,1.7235,60,39,33,27,4.2695,2.5996,39,1.6699,0.7396,3178106,3178119
0.5723,0.7352,1.8383,63,27,39,24,4.2031,2.3203,51,1.8828,0.7397,3178119,3178136
0.5459,0.6794,1.821,63,39,42,21,4.293,2.4062,51,1.8867,0.6863,3178136,3178153
0.5688,0.7299,1.6585,69,33,42,27,4.2305,2.3438,51,1.8867,0.7319,3178153,3178170
0.561,0.6318,1.7235,90,36,60,30,5.3281,2.4062,75,2.9219,0.7704,3178170,3178195
0.5581,0.8093,1.5925,99,27,51,48,5.7383,2.9902,51,2.748,0.7493,3178195,3178212
0.5479,0.7431,1.5925,81,9,39,42,5.1055,3.2012,39,1.9043,0.683,3178212,3178225
0.5566,0.7372,1.625,102,3,66,36,6.3047,2.7988,66,3.5059,0.7442,3178225,3178247
0.5776,0.8882,1.7905,78,27,36,42,6.1875,3.5098,39,2.6777,0.6626,3178247,3178260
0.5483,0.745,1.755,72,0,39,33,5.3359,3.5742,33,1.7617,0.6887,3178260,3178271
0.5581,0.7758,1.6575,78,0,51,27,4.5977,2.4707,45,2.127,0.717,3186032,3186047
0.5366,0.823,1.5976,69,21,39,30,4.4961,2.5645,45,1.9316,0.6752,3186047,3186062
0.5469,0.7491,1.498,78,15,48,30,4.5312,2.4121,48,2.1191,0.6675,3186062,3186078
0.5483,0.6992,1.69,75,27,45,30,4.625,2.4785,54,2.1465,0.7065,3186078,3186096
0.5337,0.5359,1.56,93,27,51,42,4.6328,2.5352,66,2.0977,0.7216,3186096,3186118
0.5474,0.7578,1.6331,96,27,54,42,5.0352,2.4727,57,2.5625,0.7327,3186118,3186137
0.5483,0.6062,1.433,93,15,42,51,4.6406,2.7578,51,1.8828,0.6932,3186137,3186154
0.5347,0.8706,1.5935,42,21,33,9,6.3398,2.543,63,3.7969,0.6787,3186154,3186175
0.5356,0.7153,1.7276,72,6,57,15,4.4883,2.3438,54,2.1445,0.7334,3186183,3186201
0.5483,0.8475,1.6656,72,30,48,24,4.75,2.4062,48,2.3438,0.6776,3186201,3186217
0.5288,0.8218,1.7875,75,30,39,36,5.543,2.6035,57,2.9395,0.7206,3186217,3186236
0.542,0.8981,1.691,66,24,36,30,4.7344,2.9316,33,1.8027,0.7157,3186236,3186247
0.582,0.8237,1.625,78,9,45,33,5.293,2.5645,54,2.7285,0.6662,3186247,3186265
0.5063,0.8479,1.237,84,6,36,48,4.5234,2.2891,51,2.2344,0.7734,3193044,3193061
0.5122,0.9166,1.3345,78,15,42,36,4.4062,2.2891,42,2.1172,0.7299,3193061,3193075
0.5356,0.9012,1.3975,78,15,42,36,4.6523,2.2559,51,2.3965,0.7218,3193075,3193092
0.4868,0.9345,1.431,78,18,48,30,4.6875,2.4922,45,2.1953,0.6859,3193092,3193107
0.5332,0.8272,1.6362,66,21,39,27,3.9023,2.2832,42,1.6191,0.6698,3193107,3193121
0.5366,0.7096,1.625,78,30,57,21,4.7461,2.0801,66,2.666,0.6511,3193121,3193143
0.5449,0.8969,1.7885,69,48,30,39,5.2852,2.5488,51,2.7363,0.6826,3193143,3193160
0.5332,0.7141,1.7885,81,24,42,39,5.6094,2.8789,54,2.7305,0.6734,3193160,3193178
0.5205,0.8584,1.7225,69,18,36,33,4.8789,2.9902,33,1.8887,0.6886,3193178,3193189
0.543,0.8115,1.755,66,12,30,36,4.6758,2.5391,45,2.1367,0.6784,3193189,3193204
0.4902,0.9295,1.691,72,21,36,36,5.5742,2.5391,48,3.0352,0.6879,3193204,3193220
0.5254,0.9284,1.7946,57,27,39,18,4.707,2.7324,36,1.9746,0.6828,3193220,3193232
0.4663,0.9357,1.8302,63,21,33,30,5.4375,2.4727,48,2.9648,0.6816,3193232,3193248
0.5117,0.9362,1.7306,69,24,36,33,5.207,2.5352,45,2.6719,0.6824,3193248,3193263
0.5415,0.8504,1.8271,69,24,48,21,5.293,2.6641,48,2.6289,0.6792,3193263,3193279
0.5107,0.9268,1.8566,63,24,36,27,5.3516,2.8672,39,2.4844,0.6711,3193279,3193292
0.5371,0.7951,1.301,102,114,36,66,4.7773,2.7949,39,1.9824,0.7604,3200070,3200083
0.5332,0.5536,1.4625,81,3,45,36,4.0391,2.5645,45,1.4746,0.7714,3200083,3200098
0.5366,0.7687,1.6626,81,27,48,33,4.5234,2.1543,63,2.3691,0.7762,3200098,3200119
0.5371,0.9279,1.4625,72,36,36,36,4.6562,2.4277,45,2.2285,0.7546,3200119,3200134
0.519,0.9086,1.431,63,15,33,30,4.1992,2.5,33,1.6992,0.7763,3200134,3200145
0.4829,0.8168,1.9175,66,30,36,30,5.25,2.1797,63,3.0703,0.7624,3200145,3200166
0.5679,0.8115,1.9185,102,33,33,69,7.5742,2.8145,75,4.7598,0.7199,3200237,3200262
0.5283,0.8278,1.82,78,21,39,39,5.9531,4.3008,24,1.6523,0.6867,3200262,3200270
0.5259,0.7213,2.1511,66,0,42,24,5.2266,3.1445,42,2.082,0.6899,3200270,3200284
0.5039,0.8704,1.4716,75,21,48,27,4.2656,2.0898,51,2.1758,0.7457,3208024,3208041
0.4915,0.7586,1.6626,72,33,54,18,4.2656,2.1484,54,2.1172,0.7369,3208041,3208059
0.5405,0.5627,1.7875,90,42,72,18,4.5273,2.0957,78,2.4316,0.7348,3208059,3208085
0.5254,0.7069,1.625,105,42,75,30,5.2109,2.4473,69,2.7637,0.7673,3208085,3208108
0.5176,0.7094,1.5011,87,27,45,42,4.582,2.7363,45,1.8457,0.7549,3208108,3208123
0.5664,0.8024,1.625,87,18,51,36,5.3008,2.373,60,2.9277,0.7779,3208123,3208143
0.5317,0.8798,1.69,69,27,27,42,5.2031,3.002,36,2.2012,0.7661,3208143,3208155
0.5654,0.7361,1.5925,75,6,39,36,4.3789,2.7676,45,1.6113,0.7453,3208155,3208170
0.5342,0.7833,1.69,75,24,42,33,4.9023,2.4785,54,2.4238,0.7654,3208170,3208188
0.5591,0.8502,1.7926,66,33,39,27,4.8828,2.6211,45,2.2617,0.6873,3208188,3208203
0.5352,0.8014,1.755,60,24,39,21,4.6172,2.7305,39,1.8867,0.6872,3208203,3208216
0.561,0.8233,1.95,69,27,36,33,5.1445,2.4707,57,2.6738,0.7381,3208216,3208235
0.5083,0.8635,1.8596,60,33,36,24,4.8984,2.8867,36,2.0117,0.6936,3208235,3208247
0.5693,0.8532,1.7885,66,18,42,24,4.6797,2.4922,48,2.1875,0.6831,3208247,3208263
0.5371,0.8088,1.9175,66,33,39,27,5.2109,2.6641,51,2.5469,0.67,3208263,3208280
0.501,0.5892,1.5397,84,18,69,15,4.1719,3.1113,33,1.0605,0.6899,3215046,3215057
0.5127,0.6998,1.2391,126,54,78,48,5.207,2.0898,78,3.1172,0.7523,3215057,3215083
0.4875,0.8653,1.2675,99,27,36,63,5.0742,2.668,48,2.4062,0.7304,3215083,3215099
0.4988,0.6382,1.3,99,3,45,54,4.4375,2.4727,54,1.9648,0.7138,3215099,3215117
0.5347,0.7781,1.431,99,12,54,45,4.7812,2.2129,57,2.5684,0.7147,3215117,3215136
0.5757,0.7962,1.4625,87,18,48,39,4.75,2.5566,48,2.1934,0.687,3215136,3215152
0.52,0.8793,1.5925,69,18,36,33,4.7891,2.7324,39,2.0566,0.6971,3215152,3215165
0.5542,0.8436,1.7276,66,18,42,24,4.8125,2.4922,45,2.3203,0.6869,3215165,3215180
0.5093,0.7299,1.8891,75,27,48,27,5.3594,2.666,57,2.6934,0.6775,3215180,3215199
0.5312,0.8713,1.755,72,27,33,39,5.1484,2.7305,42,2.418,0.6757,3215199,3215213
0.5293,0.8945,1.6362,69,9,45,24,4.707,2.7363,36,1.9707,0.6694,3215213,3215225
0.563,0.6525,1.6575,78,15,60,18,4.6211,2.4922,57,2.1289,0.6544,3215225,3215244
0.4951,0.7142,1.8596,84,36,54,30,5.6836,2.6016,63,3.082,0.6545,3215244,3215265
0.5601,0.755,1.7662,81,30,36,45,5.2266,2.8145,48,2.4121,0.6537,3215265,3215281
0.5068,0.7133,1.5955,75,45,57,18,4.6211,2.1699,63,2.4512,0.6992,3222031,3222052
0.49,0.4497,1.5651,123,33,90,33,5.1992,2.3438,93,2.8555,0.69,3222052,3222083
0.5132,0.6389,1.5955,120,39,75,45,5.0742,2.5488,66,2.5254,0.6936,3222083,3222105
0.5391,0.6677,1.628,99,24,54,45,4.9531,2.6035,57,2.3496,0.6986,3222105,3222124
0.5439,0.7399,1.5011,84,15,54,30,4.5977,2.668,42,1.9297,0.702,3222124,3222138
0.5454,0.798,1.431,81,6,39,42,4.4336,2.5,45,1.9336,0.6917,3222138,3222153
0.5444,1.0319,1.498,63,15,42,21,4.1797,2.4199,33,1.7598,0.6898,3222153,3222164
0.5688,0.8425,1.7306,69,21,42,27,5.0312,2.2754,57,2.7559,0.6673,3222164,3222183
0.5195,0.8321,1.6656,66,30,42,24,4.8789,2.8613,39,2.0176,0.673,3222183,3222196
0.4985,0.9004,1.8535,72,21,39,33,5.5,2.5352,54,2.9648,0.6571,3222196,3222214
0.5645,0.8002,1.823,72,27,45,27,5.082,2.7422,45,2.3398,0.6715,3222214,3222229
0.5469,0.7848,1.9216,81,24,51,30,6.0898,2.8672,60,3.2227,0.6707,3222229,3222249
0.5571,0.7216,1.6626,87,18,33,54,5.7305,3.3301,45,2.4004,0.6587,3222249,3222264
0.5605,0.6811,1.7255,93,3,42,51,5.8008,3.1914,51,2.6094,0.6537,3222264,3222281
0.521,0.9096,1.43,66,15,39,27,3.9922,2.2109,39,1.7812,0.7015,3229017,3229030
0.4998,0.8881,1.5285,63,21,42,21,4.0312,2.0801,45,1.9512,0.6787,3229030,3229045
0.5298,0.8149,1.756,60,36,33,27,4.1875,2.0156,51,2.1719,0.6868,3229045,3229062
0.5337,0.574,1.6575,96,33,48,48,4.75,2.2188,78,2.5312,0.6976,3229062,3229088
0.5386,0.757,1.496,81,36,39,42,4.1094,2.5352,39,1.5742,0.6666,3229088,3229101
0.5381,0.6297,1.561,87,15,60,27,4.2305,2.2129,63,2.0176,0.7134,3229101,3229122
0.519,0.6611,1.7012,93,42,57,36,5.1406,2.2754,72,2.8652,0.6913,3229122,3229146
0.4993,0.688,1.625,84,39,30,54,4.7031,2.668,51,2.0352,0.6993,3229146,3229163
0.5317,0.6307,1.5305,111,12,78,33,5.2031,2.3477,72,2.8555,0.6939,3229163,3229187
0.5303,0.8678,1.5326,93,27,48,45,5.4062,2.7676,48,2.6387,0.701,3229187,3229203
0.5312,0.845,1.495,81,9,33,48,5.1484,2.8672,42,2.2812,0.6954,3229203,3229217
0.5601,0.8522,1.5011,84,6,42,42,5.3398,2.7363,48,2.6035,0.6803,3229217,3229233
0.5186,0.8151,1.5925,75,15,39,36,5.1406,2.9902,42,2.1504,0.668,3229233,3229247
0.5273,0.9108,1.5925,75,9,48,27,4.957,2.666,42,2.291,0.6731,3229247,3229261
0.5366,0.8334,1.5651,66,12,39,27,4.3594,2.6133,36,1.7461,0.6507,3229261,3229273
0.5146,0.8126,1.691,69,18,42,27,4.5547,2.3398,51,2.2148,0.6681,3229273,3229290
0.5088,0.7134,1.3142,81,18,51,30,3.9688,2.4277,42,1.541,0.7283,3244034,3244048
0.4863,0.7764,1.5011,93,18,51,42,4.8203,2.0195,69,2.8008,0.7371,3244048,3244071
0.4985,0.8097,1.3041,78,27,36,42,3.6875,2.3438,36,1.3438,0.7072,3244071,3244083
0.5479,0.7425,1.43,75,15,45,30,3.4609,1.8389,54,1.6221,0.652,3244083,3244101
0.5454,0.3007,1.691,270,45,114,156,7.875,1.8955,261,5.9795,0.7327,3244101,3244188
0.561,0.5988,1.43,216,66,111,105,5.2148,4.293,21,0.9219,0.7301,3244188,3244195
0.5249,0.6302,1.235,138,180,90,48,4.1133,2.9258,36,1.1875,0.7258,3244195,3244207
0.5137,0.742,1.0918,114,3,60,54,4.6953,2.1602,60,2.5352,0.7423,3244207,3244227
0.4917,0.6801,1.3325,96,21,51,45,4.7617,2.4121,57,2.3496,0.732,3244227,3244246
0.4773,0.8888,1.5011,90,15,45,45,4.8906,2.3418,48,2.5488,0.7491,3244246,3244262
0.5435,0.9154,1.691,63,12,39,24,4.4336,2.1465,48,2.2871,0.6335,3251027,3251043
0.5542,0.8893,1.821,54,33,36,18,4.2305,2.4082,39,1.8223,0.5903,3251043,3251056
0.5259,0.9029,1.7875,72,27,39,33,5.6992,2.3438,60,3.3555,0.6387,3251056,3251076
0.5405,0.7679,1.9185,66,33,42,24,4.8164,2.9961,39,1.8203,0.6027,3251076,3251089
0.5352,0.7224,1.885,69,21,36,33,4.8945,2.6035,51,2.291,0.6624,3251089,3251106
0.4922,0.8909,1.9246,75,27,39,36,5.4141,2.6211,51,2.793,0.6787,3251106,3251123
0.5039,0.7252,1.5305,81,15,54,27,4.6523,2.666,45,1.9863,0.631,3251123,3251138
0.5234,0.5475,1.7905,117,21,75,42,5.5898,2.3438,93,3.2461,0.6931,3251138,3251169
0.5186,0.7836,1.628,87,45,36,51,5.0156,2.9258,39,2.0898,0.6948,3251169,3251182
0.5635,0.8144,1.5275,78,3,45,33,4.6211,2.6016,42,2.0195,0.6631,3251182,3251196
0.5503,0.8936,1.5275,75,12,36,39,5.2031,2.6035,45,2.5996,0.6569,3251196,3251211
0.5342,0.7608,1.626,66,15,36,30,4.5,2.8633,36,1.6367,0.6517,3251211,3251223
0.5342,0.8163,1.7601,75,15,39,36,5.0273,2.4043,54,2.623,0.682,3251223,3251241
0.5112,0.8654,1.6331,78,24,27,51,5.4922,2.6855,48,2.8066,0.6534,3251241,3251257
0.5317,0.8055,1.755,69,18,36,33,4.7734,2.8066,39,1.9668,0.6282,3251257,3251270
0.5513,0.8103,1.82,81,18,45,36,5.9375,2.5391,60,3.3984,0.6317,3251270,3251290
0.5132,0.7828,2.0191,63,48,42,21,4.8125,2.4727,51,2.3398,0.6793,4127065,4127082
0.4783,0.8999,1.8251,78,33,42,36,5.8594,2.4707,60,3.3887,0.6561,4127082,4127102
0.5068,1.0163,1.7885,69,30,33,36,5.2812,2.8027,39,2.4785,0.6449,4127102,4127115
