septum position,elongation rate (1/hour),initiation size per ori (micron),tau_cyc (minute),B period (minute),C period (minute),D period (minute),division size (micron),newborn size (micron),generation time (minute),added size (micron),cell width (micron),cell ID,daughter ID
0.5455,0.3226,1.885,75,45,50,25,2.7509,1.5077,120,1.2433,0.5739,7184086,7184110
0.5528,0.2243,2.016,95,90,70,25,2.9395,1.5006,185,1.4389,0.5548,7184110,7184147
0.485,0.3487,1.7099,120,50,90,30,3.417,1.2418,170,2.1752,0.5589,7192029,7192063
0.5334,0.4221,2.041,65,25,45,20,3.0681,1.6572,90,1.411,0.5573,7192063,7192081
0.5128,0.391,1.755,75,15,45,30,2.9834,1.6367,90,1.3467,0.5457,7192081,7192099
0.4882,0.3745,1.8304,85,40,50,35,3.198,1.5299,125,1.6681,0.5568,7192099,7192124
0.5,0.333,1.7742,80,15,60,20,2.863,1.5614,95,1.3016,0.5563,7192124,7192143
0.5154,0.3708,1.8861,70,55,50,20,3.3179,1.4315,125,1.8864,0.5595,7192143,7192168
0.4708,0.4156,1.9673,70,25,45,25,3.3252,1.7099,95,1.6153,0.5423,7192168,7192187
0.5299,0.3289,1.7742,85,30,55,30,2.9847,1.5654,115,1.4193,0.5468,7192187,7192210
0.4763,0.3981,1.7658,75,10,55,20,2.8656,1.6302,85,1.2354,0.5782,7199090,7199107
0.43,0.3699,1.6457,85,30,60,25,2.9075,1.365,115,1.5425,0.5712,7199107,7199130
0.5018,0.3377,1.7848,80,50,50,30,2.8967,1.2503,130,1.6464,0.59,7199130,7199156
0.4984,0.4347,1.7099,65,30,40,25,3.0251,1.4534,95,1.5717,0.59,7199156,7199175
0.5012,0.3715,1.6572,80,25,55,25,3.0083,1.5077,105,1.5006,0.5845,7199175,7199196
0.515,0.3908,1.8951,70,40,45,25,2.9273,1.4432,110,1.4841,0.6213,7207022,7207044
0.5197,0.3795,1.8385,70,35,45,25,3.0046,1.5077,105,1.4969,0.6134,7207044,7207065
0.5136,0.275,1.8861,75,50,50,25,2.8098,1.5614,125,1.2484,0.6269,7207065,7207090
0.5146,0.353,1.625,90,45,60,30,2.9489,1.4432,135,1.5057,0.6204,7207090,7207117
0.4976,0.3945,1.9597,70,45,45,25,3.2759,1.5174,115,1.7584,0.626,7207117,7207140
0.5252,0.4559,1.8861,65,20,45,20,3.0615,1.6302,85,1.4313,0.6249,7207140,7207157
0.4878,0.3614,1.6302,95,35,75,20,2.9436,1.3665,130,1.577,0.5617,7222044,7222070
0.4881,0.3697,1.6367,75,25,50,25,2.6666,1.4359,100,1.2307,0.5648,7222070,7222090
0.4385,0.3945,1.4964,70,45,50,20,2.5886,1.3016,115,1.287,0.5447,7222090,7222113
0.4455,0.414,1.5721,85,55,60,25,2.9328,1.1352,140,1.7976,0.5549,7222113,7222141
0.4895,0.4049,1.5654,70,40,50,20,2.6857,1.3065,110,1.3792,0.5611,7222141,7222163
0.4659,0.3773,1.8212,75,50,50,25,2.9433,1.3145,125,1.6288,0.5643,7222163,7222188
0.4658,0.4053,1.695,80,35,45,35,2.983,1.3712,115,1.6119,0.5985,7222188,7222211
0.5094,0.2317,1.695,80,75,65,15,2.6795,1.4315,155,1.2481,0.6617,7244030,7244061
0.4619,0.3459,1.5006,90,50,60,30,2.5484,1.2418,140,1.3066,0.5773,7252052,7252080
0.4997,0.3533,1.7742,75,40,55,20,2.8615,1.4315,115,1.43,0.5436,8033141,8033164
0.5543,0.3695,1.8895,75,35,40,35,2.9528,1.43,110,1.5228,0.5415,8033164,8033186
0.5164,0.3925,1.8895,80,25,45,35,3.456,1.7562,105,1.6998,0.5661,8048111,8048132
0.5083,0.4134,1.8212,100,10,45,55,3.7108,1.7848,110,1.9259,0.5426,8048132,8048154
0.4947,0.3976,1.8861,70,0,45,25,3.1535,1.8861,70,1.2674,0.5263,8048154,8048168
0.5223,0.3435,1.7562,85,35,60,25,2.9969,1.56,120,1.4369,0.5256,8048168,8048192
0.522,0.3078,1.8488,90,20,60,30,2.9914,1.6302,110,1.3612,0.5594,8055150,8055172
0.5602,0.3241,2.4734,70,60,35,35,3.2512,1.8895,130,1.3617,0.582,8063034,8063060
0.5136,0.3493,2.0317,90,15,50,40,3.4074,1.8861,105,1.5212,0.5429,8070146,8070167
0.5253,0.3279,1.9543,70,50,45,25,2.8886,1.4315,120,1.4571,0.5843,8078017,8078041
0.504,0.3243,1.695,90,20,65,25,2.5039,1.5174,110,0.9865,0.5555,8078041,8078063
0.4827,0.4158,1.8895,65,30,45,20,3.2765,1.6457,95,1.6308,0.5373,8085072,8085091
0.5097,0.3018,1.6572,80,25,50,30,2.6811,1.6457,105,1.0354,0.5236,8115153,8115174
0.5238,0.3827,1.8385,65,20,50,15,2.7331,1.6302,85,1.1029,0.5499,8123109,8123126
0.562,0.3725,1.8488,70,45,45,25,2.8353,1.4315,115,1.4038,0.5324,8123126,8123149
0.5239,0.3405,1.545,90,20,60,30,2.6084,1.4315,110,1.1769,0.5126,8153027,8153049
0.5206,0.4568,1.8246,55,15,40,15,2.8472,1.69,70,1.1572,0.5194,8153177,8153191
0.474,0.3933,1.5299,90,15,45,45,2.9088,1.5006,105,1.4081,0.5297,8168115,8168136
0.4762,0.3786,1.6302,85,20,50,35,2.7331,1.3789,105,1.3542,0.5372,8168136,8168157
0.5179,0.287,1.9597,80,60,50,30,3.0148,1.5006,140,1.5142,0.5434,8198142,8198170
0.5322,0.3347,1.6912,85,40,50,35,2.9312,1.4432,125,1.4879,0.5442,8206124,8206149
0.5324,0.3096,1.8385,85,45,55,30,2.9325,1.56,130,1.3725,0.553,8206149,8206175
0.5217,0.3868,1.82,70,40,45,25,3.1373,1.5614,110,1.5759,0.5493,8206175,8206197
0.4782,0.3078,1.7742,90,35,65,25,2.8676,1.5006,125,1.3669,0.5484,8213125,8213150
0.5094,0.2881,1.5721,115,50,65,50,2.8103,1.3712,165,1.4392,0.569,8213150,8213183
0.4661,0.3393,1.8212,80,45,55,25,2.8029,1.4315,125,1.3714,0.569,8213183,8213208
0.4686,0.3389,1.6367,80,50,50,30,2.6935,1.34,130,1.3535,0.5584,8221078,8221104
0.4854,0.3508,1.8212,80,40,45,35,2.9732,1.4665,120,1.5067,0.5179,8228029,8228053
0.5248,0.2839,1.7848,100,40,60,40,2.8727,1.4432,140,1.4294,0.5171,8228053,8228081
0.4625,0.2903,1.9543,75,55,45,30,2.9647,1.5077,130,1.457,0.5137,8228081,8228107
0.4885,0.3557,1.721,70,45,50,20,2.8071,1.3712,115,1.4359,0.5454,8228107,8228130
0.499,0.3262,1.755,75,50,45,30,2.8659,1.3712,125,1.4947,0.5423,8228130,8228155
0.4692,0.3754,1.7848,65,50,40,25,2.9389,1.43,115,1.5089,0.5348,8228155,8228178
0.5272,0.4278,1.7658,65,30,50,15,2.6156,1.3789,95,1.2367,0.5604,8228178,8228197
0.4712,0.3471,1.7012,80,30,40,40,2.773,1.3789,110,1.3941,0.575,8228197,8228219
0.4669,0.3778,1.695,75,15,60,15,2.8152,1.5006,90,1.3145,0.5896,8236128,8236146
0.4724,0.3545,1.695,80,45,60,20,2.8364,1.3145,125,1.5219,0.5934,8236146,8236171
0.5,0.3447,1.7562,85,30,60,25,2.8718,1.34,115,1.5318,0.6082,8236171,8236194
0.4689,0.3785,1.8246,75,50,45,30,3.1914,1.4359,125,1.7555,0.5995,8236194,8236219
0.5076,0.3218,1.8895,80,35,60,20,2.6923,1.56,115,1.1323,0.5142,8243049,8243072
0.5427,0.2896,1.9028,85,65,55,30,3.0155,1.3665,150,1.649,0.509,8243072,8243102
0.4949,0.3235,2.081,80,45,50,30,2.9629,1.6367,125,1.3262,0.5298,8243102,8243127
0.5102,0.2988,1.9597,85,50,55,30,3.1877,1.4665,135,1.7212,0.5202,8243127,8243154
0.4667,0.3628,1.8385,70,35,40,30,3.2063,1.6263,105,1.58,0.5273,8243154,8243175
0.4783,0.4206,1.69,70,30,40,30,3.1373,1.4964,100,1.6409,0.5067,9033108,9033128
0.4864,0.4456,1.8951,60,25,40,20,2.8098,1.43,85,1.3798,0.5427,9093119,9093136
0.4783,0.378,1.7012,70,55,40,30,3.1373,1.3665,125,1.7708,0.5362,9093136,9093161
0.5357,0.4568,1.7658,70,15,50,20,2.8557,1.5006,85,1.355,0.5361,9093161,9093178
0.5333,0.4393,1.6263,65,25,45,20,2.9279,1.5006,90,1.4273,0.5388,9116182,9116200
0.5404,0.4479,1.6302,75,45,45,30,3.2562,1.3016,120,1.9546,0.5295,9123033,9123057
0.5069,0.3788,1.7099,75,45,50,25,3.0774,1.4432,120,1.6342,0.5636,9199046,9199070
0.5189,0.3175,1.8951,75,60,50,25,3.134,1.56,135,1.574,0.556,9199070,9199097
0.5,0.2283,1.8385,85,50,55,30,2.863,1.6263,135,1.2367,0.5507,9199097,9199124
0.477,0.3406,1.7848,75,30,45,30,2.8614,1.5614,105,1.3001,0.5367,9206190,9206211
0.5025,0.3763,1.8212,75,30,50,25,3.075,1.6457,105,1.4293,0.5511,9221180,9221201
0.5,0.2947,1.7598,85,25,50,35,2.8718,1.6302,110,1.2416,0.5039,9229031,9229053
0.4784,0.4314,1.4315,80,30,45,35,2.8662,1.235,110,1.6312,0.6377,10012030,10012052
0.4223,0.3625,1.3773,115,25,75,40,2.5385,1.105,140,1.4335,0.5949,10012159,10012187
0.4559,0.4575,1.7099,75,20,45,30,3.0078,1.365,95,1.6428,0.5927,10027096,10027115
0.4981,0.4986,1.5721,75,25,40,35,3.175,1.3712,100,1.8038,0.6061,10027115,10027135
0.4921,0.4392,1.7012,75,10,50,25,2.9181,1.5815,85,1.3366,0.6074,10027135,10027152
0.4841,0.4412,1.7598,80,25,50,30,2.9658,1.4359,105,1.5299,0.5951,10027152,10027173
0.4892,0.3865,1.6302,85,15,60,25,2.8027,1.4359,100,1.3668,0.5884,10027173,10027193
0.4337,0.3454,1.7848,75,30,50,25,2.7017,1.5174,105,1.1843,0.5904,10042176,10042197
0.5076,0.3973,1.6457,85,20,55,30,2.6923,1.4359,105,1.2564,0.5807,10072121,10072142
0.5073,0.3873,1.6302,85,45,50,35,2.9499,1.3665,130,1.5833,0.5959,10072142,10072168
0.5155,0.3948,1.7848,80,20,50,30,3.0265,1.4964,100,1.5301,0.5939,10072168,10072188
0.5088,0.3722,1.6302,80,25,50,30,2.8566,1.56,105,1.2966,0.5895,10072188,10072209
0.4815,0.3545,1.7658,60,55,35,25,2.7832,1.3789,115,1.4044,0.5962,10080071,10080094
0.5216,0.3475,1.9543,75,45,50,25,3.1252,1.4665,120,1.6587,0.5897,10080171,10080195
0.4331,0.3763,1.5654,90,15,40,50,3.0164,1.5614,105,1.455,0.6085,10095020,10095041
0.4762,0.463,1.7099,80,50,45,35,3.1421,1.1069,130,2.0352,0.5708,10102093,10102119
0.454,0.3368,1.8951,70,40,50,20,2.867,1.4964,110,1.3706,0.5677,10102119,10102141
0.4464,0.4278,1.721,70,60,45,25,3.0887,1.3016,130,1.7871,0.5717,10102141,10102167
0.4717,0.4237,1.4359,105,15,55,50,3.0439,1.3712,120,1.6727,0.57,10117023,10117047
0.5019,0.3955,1.6457,105,10,65,40,3.1321,1.4359,115,1.6962,0.5687,10117047,10117070
0.4626,0.3077,1.7742,75,30,50,25,2.8239,1.5721,105,1.2518,0.556,10117070,10117091
0.5231,0.3235,1.4964,75,45,50,25,2.6215,1.3065,120,1.315,0.565,10117091,10117115
0.4403,0.3367,1.7012,80,50,55,25,2.6736,1.3712,130,1.3024,0.568,10117115,10117141
0.4494,0.35,1.495,80,35,55,25,2.6396,1.1772,115,1.4624,0.5823,10117141,10117164
0.4505,0.3133,1.5815,75,55,45,30,2.6131,1.1861,130,1.427,0.5572,10117164,10117190
0.4505,0.3451,1.625,75,55,45,30,2.6131,1.1772,130,1.4359,0.5783,10117190,10117216
0.4981,0.411,1.885,65,55,40,25,3.0041,1.3016,120,1.7025,0.5881,10124103,10124127
0.4667,0.3961,1.8246,80,25,50,30,2.925,1.4964,105,1.4286,0.5776,10124127,10124148
0.4847,0.3148,1.755,65,40,50,15,2.5513,1.365,105,1.1863,0.5634,10124148,10124169
0.4649,0.3462,1.7562,80,70,50,30,2.7964,1.2367,150,1.5597,0.5671,10124169,10124199
0.4784,0.4013,1.7658,65,35,45,20,3.0013,1.4359,100,1.5654,0.5774,10139039,10139059
0.5091,0.4786,1.9028,60,35,40,20,3.2023,1.4964,95,1.7059,0.5876,10139121,10139140
0.5208,0.4454,1.9028,70,15,45,25,3.1227,1.6302,85,1.4925,0.5774,10139140,10139157
0.513,0.3339,1.9511,65,30,45,20,2.9391,1.6367,95,1.3025,0.572,10147131,10147150
0.5111,0.3021,1.8246,90,20,60,30,2.9279,1.7099,110,1.218,0.5881,10154035,10154057
0.5083,0.4098,1.8246,65,45,45,20,3.1971,1.5654,110,1.6317,0.5757,10154153,10154175
0.5416,0.3785,1.8861,70,30,45,25,3.1227,1.625,100,1.4977,0.5733,10154175,10154195
0.5576,0.3711,1.7562,70,10,50,20,2.8072,1.6912,80,1.116,0.5823,10154195,10154211
0.5495,0.3523,1.8861,75,35,45,30,3.0845,1.6457,110,1.4389,0.629,10162053,10162075
0.5406,0.3084,1.8304,70,40,45,25,2.8857,1.695,110,1.1908,0.5948,10162075,10162097
0.4868,0.4677,1.8246,60,45,40,20,2.9377,1.4315,105,1.5062,0.5904,10177088,10177109
0.5,0.3692,1.6457,85,10,55,30,2.7424,1.43,95,1.3124,0.5743,10177109,10177128
0.5235,0.4318,1.5077,80,30,50,30,2.7316,1.3712,110,1.3604,0.6116,10177128,10177150
0.546,0.4452,1.6912,65,35,40,25,2.867,1.43,100,1.437,0.601,10177150,10177170
0.5866,0.4034,1.8304,65,30,45,20,3.0245,1.5654,95,1.459,0.5826,10177170,10177189
0.5536,0.4366,1.5721,70,20,55,15,3.0615,1.7742,90,1.2874,0.5695,10177189,10177207
0.5106,0.3458,2.145,55,40,45,10,3.066,1.5721,95,1.4939,0.6988,10184030,10184049
0.5073,0.342,1.8861,75,15,45,30,2.9499,1.8951,90,1.0548,0.6737,10199085,10199103
0.4794,0.2607,2.0317,90,85,70,20,3.1214,1.3895,175,1.7319,0.5686,11004106,11004141
0.5025,0.2549,1.9511,70,40,55,15,2.6162,1.4964,110,1.1198,0.5639,11004141,11004163
0.5086,0.2525,1.6367,80,65,60,20,2.5686,1.3145,145,1.254,0.5775,11004163,11004192
0.5087,0.3732,1.721,90,40,55,35,3.069,1.4665,130,1.6026,0.6552,11012103,11012129
0.5694,0.3867,1.6263,80,10,55,25,3.0226,1.5614,90,1.4612,0.6316,11012129,11012147
0.5689,0.2724,2.1489,65,70,50,15,2.7515,1.5627,135,1.1888,0.6108,11019050,11019077
0.5794,0.3305,1.8951,75,60,50,25,2.9362,1.5654,135,1.3708,0.6019,11019077,11019104
0.5175,0.2896,2.2252,65,50,55,10,3.2022,1.7012,115,1.501,0.602,11019104,11019127
0.5446,0.2076,2.0962,80,60,55,25,2.7453,1.6572,140,1.0881,0.6095,11019127,11019155
0.5333,0.2553,1.8304,90,70,60,30,2.9279,1.495,160,1.4329,0.6086,11019155,11019187
0.5128,0.331,1.8212,70,35,45,25,2.8144,1.5654,105,1.249,0.6152,11027086,11027107
0.5283,0.3087,1.6263,85,40,65,20,2.707,1.4432,125,1.2638,0.611,11027107,11027132
0.4677,0.3381,2.081,65,75,45,20,3.1962,1.43,140,1.7662,0.5913,11027132,11027160
0.5248,0.3873,2.0244,55,45,40,15,2.8727,1.495,100,1.3777,0.5863,11027160,11027180
0.5019,0.3717,1.9543,60,50,45,15,3.0041,1.5077,110,1.4964,0.5751,11027180,11027202
0.5478,0.3902,2.0244,75,25,40,35,3.3559,1.8212,100,1.5348,0.6385,11042039,11042059
0.526,0.4106,2.1607,65,20,40,25,3.3365,1.8212,85,1.5154,0.625,11050060,11050077
0.4948,0.4073,2.0962,65,25,45,20,3.3078,1.755,90,1.5528,0.6079,11050077,11050095
0.519,0.3794,2.041,75,35,50,25,3.3813,1.6367,110,1.7446,0.6106,11050095,11050117
0.5199,0.372,1.9597,75,35,50,25,3.1256,1.755,110,1.3706,0.606,11050117,11050139
0.4901,0.4522,1.8861,60,20,40,20,3.2272,1.625,80,1.6022,0.6134,11050139,11050155
0.6109,0.3259,1.7562,65,40,50,15,2.5557,1.5815,105,0.9741,0.581,11050155,11050176
0.5323,0.4253,1.8246,65,20,50,15,2.811,1.4964,85,1.3145,0.6668,11057034,11057051
0.5866,0.3697,2.1538,55,55,50,5,3.0245,1.6263,110,1.3982,0.6121,11057141,11057163
0.4926,0.3227,2.2787,75,40,55,20,3.3407,1.7742,115,1.5665,0.5763,11057163,11057186
0.5193,0.3023,2.041,75,50,45,30,3.2567,1.6457,125,1.611,0.5847,11057186,11057211
0.5109,0.3374,1.8951,70,25,50,20,3.0564,1.755,95,1.3014,0.6191,11065041,11065060
0.5043,0.357,2.0841,65,55,45,20,3.1172,1.5614,120,1.5558,0.6197,11065060,11065084
0.5234,0.3865,1.8488,75,30,50,25,3.0036,1.5721,105,1.4315,0.6113,11065084,11065105
0.5537,0.4145,1.6302,80,20,50,30,3.0724,1.5721,100,1.5002,0.6237,11065105,11065125
0.5324,0.3733,2.0317,65,50,45,20,3.1697,1.7012,115,1.4685,0.6262,11065125,11065148
0.5434,0.387,2.041,65,25,45,20,2.9928,1.6875,90,1.3053,0.5874,11065148,11065166
0.4331,0.378,1.7562,100,25,90,10,3.5323,1.6263,125,1.906,0.5784,11065166,11065191
0.4493,0.4197,2.0962,65,60,35,30,3.8061,1.5299,125,2.2762,0.5792,11065191,11065216
0.541,0.3018,1.9511,80,30,45,35,3.1444,1.9886,110,1.1558,0.6163,11072025,11072047
0.5208,0.3572,1.9511,75,25,50,25,3.12,1.7012,100,1.4188,0.6151,11072047,11072067
0.5311,0.3723,1.8861,65,40,45,20,3.1914,1.625,105,1.5664,0.5998,11072067,11072088
0.5228,0.3668,2.016,70,55,40,30,3.5363,1.695,125,1.8413,0.6078,11072088,11072113
0.4887,0.3614,2.2186,65,40,45,20,3.3275,1.8488,105,1.4787,0.577,11072113,11072134
0.4793,0.3103,1.9028,80,40,50,30,2.9959,1.6263,120,1.3696,0.5858,11072134,11072158
0.5548,0.2999,1.8488,95,45,50,45,3.0485,1.4359,140,1.6126,0.5915,11072158,11072186
0.5043,0.3205,1.9511,75,60,55,20,3.1172,1.495,135,1.6222,0.5755,11080031,11080058
0.4689,0.3564,2.1695,70,50,45,25,3.0622,1.5721,120,1.4901,0.5655,11080058,11080082
0.5146,0.2971,1.7848,85,40,55,30,2.8246,1.4359,125,1.3887,0.5626,11080082,11080107
0.5197,0.3011,1.8895,65,65,50,15,3.0046,1.4534,130,1.5511,0.5651,11080107,11080133
0.485,0.337,2.1052,70,55,45,25,3.0941,1.5614,125,1.5328,0.5633,11080133,11080158
0.5174,0.4357,1.8861,65,35,45,20,3.0386,1.5006,100,1.538,0.5762,11080158,11080178
0.4886,0.3755,1.8895,80,35,45,35,3.2178,1.5721,115,1.6457,0.5668,11080178,11080201
0.5333,0.4214,1.8304,65,25,45,20,2.9279,1.5721,90,1.3558,0.539,11080201,11080219
0.5652,0.4282,1.7658,65,25,45,20,2.8753,1.6263,90,1.249,0.5952,11087107,11087125
0.5452,0.3595,2.1538,80,40,50,30,3.4571,1.625,120,1.8321,0.5702,11087125,11087149
0.4815,0.394,2.015,80,20,50,30,3.51,1.885,100,1.625,0.597,11087149,11087169
0.4994,0.46,1.7658,80,5,45,35,3.1268,1.69,85,1.4368,0.6004,11087169,11087186
0.5203,0.4939,1.625,65,10,50,15,2.8488,1.5614,75,1.2874,0.5821,11087186,11087201
0.5208,0.3682,1.5006,95,35,65,30,3.2666,1.4964,130,1.7702,0.6339,11102051,11102077
0.509,0.3775,1.8246,65,20,45,20,2.9396,1.7012,85,1.2384,0.6402,11102077,11102094
0.5153,0.4222,1.5614,85,15,60,25,3.1562,1.4964,100,1.6598,0.6349,11102094,11102114
0.4897,0.4038,1.7742,80,15,55,25,3.099,1.6263,95,1.4727,0.6344,11102114,11102133
0.4843,0.4038,1.8861,60,40,50,10,2.8184,1.5174,100,1.301,0.598,11102133,11102153
0.5028,0.4518,1.8246,80,25,50,30,3.3611,1.365,105,1.9961,0.5946,11102153,11102174
0.5371,0.4725,1.8246,65,10,45,20,3.1677,1.69,75,1.4777,0.6003,11102174,11102189
0.5473,0.4341,1.9769,65,25,45,20,3.4461,1.7012,90,1.7449,0.5952,11102189,11102207
0.5202,0.4138,1.8304,80,25,50,30,3.4108,1.6302,105,1.7806,0.5768,11110096,11110117
0.527,0.3925,1.7742,85,5,55,30,3.0235,1.7742,90,1.2493,0.5683,11110117,11110135
0.5403,0.4054,1.9028,60,30,45,15,2.8315,1.5935,90,1.238,0.5793,11110135,11110153
0.5666,0.3186,2.0841,75,55,45,30,3.1498,1.5299,130,1.6199,0.5547,11110153,11110179
0.5079,0.375,1.8488,55,25,40,15,3.0121,1.7848,80,1.2273,0.577,11110179,11110195
0.4939,0.3423,1.9769,70,40,50,20,3.0527,1.5299,110,1.5228,0.5643,11110195,11110217
0.5074,0.3758,1.8861,80,45,45,35,3.3407,1.6302,125,1.7105,0.5658,11125040,11125065
0.5292,0.4072,1.9511,65,35,35,30,3.3252,1.695,100,1.6302,0.5455,11125065,11125085
0.4885,0.3664,1.7848,75,30,45,30,3.0604,1.5721,105,1.4883,0.5564,11132024,11132045
0.556,0.3393,1.8385,70,35,45,25,2.9318,1.495,105,1.4368,0.5374,11132045,11132066
0.5714,0.3274,1.8895,65,35,50,15,2.73,1.56,100,1.17,0.529,11132199,11132219
0.4862,0.4053,1.7598,70,45,50,20,2.9533,1.4315,115,1.5219,0.5656,11147046,11147069
0.4994,0.3818,1.8895,65,55,35,30,3.1268,1.4359,120,1.6909,0.5668,11147069,11147093
0.4924,0.4361,1.8304,70,35,40,30,3.168,1.5614,105,1.6067,0.5663,11147093,11147114
0.4781,0.4684,1.6302,75,15,40,35,3.1533,1.56,90,1.5933,0.5695,11147114,11147132
0.4868,0.4784,1.7742,60,20,40,20,2.9377,1.5077,80,1.43,0.5812,11147132,11147148
0.445,0.4473,1.8212,55,40,40,15,3.0811,1.43,95,1.6511,0.576,11147148,11147167
0.5331,0.4649,1.6302,75,10,50,25,2.8152,1.3712,85,1.444,0.5677,11147167,11147184
0.5136,0.4744,1.8861,65,25,50,15,3.4074,1.5006,90,1.9067,0.553,11147184,11147202
0.5238,0.3852,1.69,75,40,50,25,2.7331,1.365,115,1.3681,0.5354,11155030,11155053
0.4282,0.3734,1.695,65,35,50,15,2.7493,1.4315,100,1.3179,0.5313,11155053,11155073
0.5795,0.4425,1.4964,60,45,45,15,2.4779,1.1772,105,1.3007,0.528,11155073,11155094
0.5839,0.4326,1.8385,55,40,45,10,2.674,1.4359,95,1.2381,0.5058,11155094,11155113
0.5367,0.3174,1.7562,85,25,60,25,2.9465,1.5815,110,1.365,0.5147,11162035,11162057
0.5636,0.4207,2.015,65,40,40,25,3.4772,1.82,105,1.6572,0.5351,11170103,11170124
0.5201,0.3416,2.0192,65,15,45,20,3.1269,1.9597,80,1.1672,0.5319,11170124,11170140
0.5226,0.3225,1.9511,65,40,35,30,2.9954,1.6263,105,1.3691,0.5404,11170140,11170161
0.4515,0.4244,1.8951,70,35,50,20,3.2192,1.5654,105,1.6538,0.5415,11170161,11170182
0.4692,0.4483,1.6912,65,30,55,10,2.9389,1.4534,95,1.4854,0.5392,11170182,11170201
0.5225,0.3466,1.8861,75,15,60,15,2.8718,1.6457,90,1.2261,0.5457,11178068,11178086
0.5106,0.3468,1.8951,70,40,50,20,3.066,1.5006,110,1.5654,0.5542,11178086,11178108
0.5428,0.3235,1.8212,70,30,60,10,2.7015,1.5654,100,1.1361,0.5539,11178108,11178128
0.5336,0.319,1.9886,70,65,50,20,2.8015,1.4665,135,1.335,0.5617,11178128,11178155
0.4874,0.3622,1.9886,75,30,55,20,3.0671,1.495,105,1.5721,0.5614,11178155,11178176
0.5074,0.2847,1.7682,80,40,60,20,2.821,1.495,120,1.326,0.5545,11178176,11178200
0.5248,0.3308,1.695,75,45,55,20,2.7359,1.3016,120,1.4343,0.5992,11185027,11185051
0.5118,0.3414,1.885,65,60,50,15,2.9321,1.4359,125,1.4962,0.5518,11185051,11185076
0.5122,0.2936,1.7742,80,25,50,30,2.6682,1.5006,105,1.1675,0.5762,11185076,11185097
0.5225,0.3757,1.7658,80,50,35,45,2.8718,1.3665,130,1.5053,0.5993,11185097,11185123
0.5111,0.486,1.8246,70,130,35,35,2.9279,1.9249,50,1.003,0.5831,11185176,11185186
0.5111,0.4211,1.5721,75,20,45,30,2.9279,1.4964,95,1.4315,0.5658,11185186,11185205
0.4949,0.4354,2.1927,60,20,45,15,3.4772,1.9028,80,1.5743,0.5562,11193183,11193199
0.554,0.3818,1.7598,65,25,50,15,2.6234,1.4315,90,1.192,0.5943,11200131,11200149
0.5113,0.2924,1.8861,70,60,45,25,2.9264,1.6263,130,1.3001,0.5666,11208029,11208055
0.496,0.2759,1.8385,95,60,55,40,2.9097,1.4964,155,1.4133,0.5768,11208055,11208086
0.5033,0.3291,2.0891,80,60,50,30,3.1104,1.4432,140,1.6672,0.5747,11208086,11208114
0.4534,0.3124,1.9597,80,35,50,30,3.0944,1.5654,115,1.529,0.5661,11208114,11208137
0.4606,0.3103,1.8951,65,60,50,15,2.8364,1.4032,125,1.4332,0.5844,11208137,11208162
0.4889,0.3012,1.8246,85,60,55,30,2.9279,1.3065,145,1.6214,0.6073,11208162,11208191
0.4939,0.3523,1.9543,70,60,45,25,3.0527,1.4315,130,1.6212,0.6126,11208191,11208217
0.5347,0.2868,1.8895,80,45,60,20,2.9602,1.4196,125,1.5406,0.5643,11215046,11215071
0.4775,0.2703,1.8212,80,45,60,20,2.8718,1.5829,125,1.289,0.5572,11215071,11215096
0.5032,0.3488,1.9597,70,70,55,15,3.1429,1.3712,140,1.7717,0.5653,11215096,11215124
0.5471,0.3671,2.1538,60,40,45,15,3.1703,1.6457,100,1.5246,0.6037,11223099,11223119
0.5097,0.3621,2.2759,60,40,40,20,3.3252,1.7344,100,1.5908,0.6194,11223119,11223139
0.5238,0.339,1.9543,80,25,45,35,3.1421,1.695,105,1.4471,0.6327,11223139,11223160
0.5147,0.3344,1.7562,65,30,50,15,2.6789,1.6457,95,1.0332,0.6366,11223160,11223179
0.5225,0.3586,1.7658,80,35,55,25,2.8718,1.4359,115,1.4359,0.5162,11230102,11230125
0.5146,0.269,1.8895,75,55,50,25,2.8246,1.365,130,1.4596,0.5692,11230153,11230179
0.509,0.3315,1.9597,65,55,45,20,2.9122,1.4534,120,1.4588,0.5927,11230179,11230203
0.4947,0.3824,1.7344,80,45,55,25,2.8907,1.2143,125,1.6764,0.6442,11238182,11238207
0.5302,0.3167,1.9391,60,60,50,10,2.8222,1.4315,120,1.3907,0.5822,11245038,11245062
0.4862,0.3057,2.0317,75,60,55,20,3.0779,1.4964,135,1.5815,0.5711,11245062,11245089
0.4768,0.3266,2.1052,65,70,40,25,3.4111,1.4964,135,1.9147,0.5617,11245089,11245116
0.5126,0.345,2.081,70,40,45,25,3.17,1.6263,110,1.5437,0.5586,11245116,11245138
0.5365,0.3637,1.9543,85,30,50,35,3.2736,1.625,115,1.6486,0.5526,11245138,11245161
0.46,0.3346,1.9028,80,25,55,25,3.1596,1.7562,105,1.4034,0.563,11245161,11245182
0.5318,0.3168,2.0891,80,50,50,30,3.3,1.4534,130,1.8466,0.5606,11245182,11245208
0.4774,0.3714,1.8304,85,30,45,40,3.2363,1.5815,115,1.6548,0.6281,12003019,12003042
0.4965,0.2855,1.8246,95,40,55,40,3.0139,1.545,135,1.4688,0.6263,12003042,12003069
