septum position,elongation rate (1/hour),initiation size per ori (micron),tau_cyc (minute),B period (minute),C period (minute),D period (minute),division size (micron),newborn size (micron),generation time (minute),added size (micron),cell width (micron),cell ID,daughter ID
0.5195,0.2222,1.7103,168,14,91,77,3.3809,1.8213,182,1.5596,0.663,6106129,6106155
0.5098,0.2103,1.6951,196,7,133,63,3.4512,1.7559,203,1.6953,0.6566,6106155,6106184
0.5371,0.2041,1.691,217,231,119,98,3.6504,1.8955,196,1.7549,0.7089,6114059,6114087
0.5386,0.2101,1.7845,175,7,91,84,3.3828,1.96,182,1.4229,0.6906,6114087,6114113
0.5713,0.2237,1.8952,119,49,77,42,3.1875,1.8213,168,1.3662,0.6838,6114113,6114137
0.4998,0.1707,2.2791,154,105,98,56,3.6406,1.8213,259,1.8193,0.6595,6114137,6114174
0.54,0.2363,2.0241,112,56,63,49,3.3906,1.8203,168,1.5703,0.6429,6114174,6114198
0.5005,0.1988,2.0841,140,35,91,49,3.5156,1.8857,175,1.6299,0.6837,6128036,6128061
0.5244,0.0797,2.2181,560,63,245,315,5.4766,1.8857,623,3.5908,0.6619,6143044,6143133
0.5151,0.2667,2.082,168,539,56,112,4.1641,2.8711,84,1.293,0.6602,6143133,6143145
0.5088,0.2151,1.885,175,63,56,119,3.707,2.1445,154,1.5625,0.645,6143145,6143167
0.4866,0.2318,1.9033,147,28,77,70,3.3516,1.7549,175,1.5967,0.6779,6150066,6150091
0.5171,0.217,1.9602,140,84,70,70,3.5215,1.6299,224,1.8916,0.641,6150091,6150123
0.5259,0.2188,2.1531,140,70,98,42,3.7246,1.8203,210,1.9043,0.6302,6150123,6150153
0.5469,0.2114,2.2831,140,56,91,49,4.043,1.96,196,2.083,0.6143,6150153,6150181
0.5044,0.3035,1.7601,133,77,77,56,3.6289,1.4297,210,2.1992,0.6449,6172033,6172063
0.4795,0.1501,1.82,364,14,133,231,4.7461,1.8301,378,2.916,0.6527,6172063,6172117
0.5005,0.1932,1.7905,294,266,133,161,4.4336,2.2754,182,2.1582,0.679,6172117,6172143
0.4915,0.2395,3.25,168,133,63,105,3.5801,2.2188,119,1.3613,0.6504,6172143,6172160
0.5083,0.2881,1.626,182,7,91,91,3.9844,1.7598,189,2.2246,0.6293,6172160,6172187
0.5146,0.2877,1.82,133,21,91,42,3.5449,1.7656,154,1.7793,0.644,6194048,6194070
0.4766,0.3443,1.821,133,7,84,49,3.9766,1.8242,140,2.1523,0.6209,6194070,6194090
0.4922,0.2408,1.9673,182,14,91,91,4.1289,1.8955,196,2.2334,0.5828,6194090,6194118
0.5029,0.126,1.9185,357,168,175,182,4.4609,2.0312,329,2.4297,0.6285,6194118,6194165
0.4998,0.2757,1.821,175,273,70,105,3.9004,2.2441,119,1.6562,0.6369,6194165,6194182
0.4944,0.2973,1.755,133,98,70,63,3.4805,1.9502,112,1.5303,0.6264,6194182,6194198
0.5762,0.1828,2.3481,154,105,91,63,3.8613,1.8213,259,2.04,0.6816,6201056,6201093
0.5532,0.1878,2.665,154,63,112,42,4.2422,2.2246,217,2.0176,0.6591,6201093,6201124
0.5137,0.2491,2.47,105,7,56,49,3.7461,2.3477,112,1.3984,0.5938,6201124,6201140
0.5498,0.2077,2.2791,119,70,77,42,3.6816,1.9248,189,1.7568,0.5924,6201140,6201167
0.469,0.2066,2.1531,161,77,105,56,4.1055,1.8242,238,2.2812,0.6431,6216043,6216077
0.448,0.2261,2.0191,175,28,112,63,3.7969,1.9248,203,1.8721,0.6585,6216077,6216106
0.4905,0.178,2.1694,182,63,105,77,3.7188,1.7012,245,2.0176,0.6807,6216106,6216141
0.436,0.3249,1.69,133,217,56,77,3.1445,1.8242,105,1.3203,0.6372,6216141,6216156
0.5146,0.1989,1.9602,161,49,84,77,3.7891,1.8857,210,1.9033,0.6541,6230059,6230089
0.5005,0.2389,1.95,154,0,91,63,3.6465,1.9502,154,1.6963,0.6643,6230089,6230111
0.4788,0.2592,1.9673,126,28,77,49,3.4043,1.8242,154,1.5801,0.6404,6230111,6230133
0.5,0.2602,1.6575,168,105,70,98,3.3828,1.9131,126,1.4697,0.6939,6238065,6238083
0.5088,0.2591,1.8251,140,42,77,63,3.5801,1.6914,182,1.8887,0.6779,6238083,6238109
0.4714,0.2138,1.9602,140,28,98,42,3.3203,1.8213,168,1.499,0.6629,6238109,6238133
0.4763,0.1787,2.2791,133,119,77,56,3.7246,1.5654,252,2.1592,0.6355,6238133,6238169
0.458,0.2195,2.1531,133,77,84,49,3.4805,1.7598,210,1.7207,0.7177,6245053,6245083
0.5,0.2151,1.821,175,28,98,77,3.4199,1.5938,203,1.8262,0.7353,6245083,6245112
0.5093,0.2328,1.9673,147,49,84,63,3.5762,1.71,196,1.8662,0.7539,6245112,6245140
0.5054,0.2362,2.016,161,28,77,84,3.6094,1.8213,189,1.7881,0.7262,6245140,6245167
0.4839,0.2838,2.1531,140,14,70,70,3.9531,1.8242,154,2.1289,0.7327,6245167,6245189
0.4758,0.128,2.6122,210,126,161,49,4.5078,1.9512,336,2.5566,0.6406,7019108,7019156
0.584,0.302,2.4091,91,35,56,35,3.9355,2.1445,126,1.791,0.6403,7019156,7019174
0.5205,0.3114,2.4741,133,35,63,70,5.0195,2.2988,168,2.7207,0.6214,7019174,7019198
0.4883,0.2149,1.6951,140,42,77,63,3.0723,1.626,182,1.4463,0.6332,7092047,7092073
0.541,0.2007,1.6951,147,56,84,63,3.0039,1.501,203,1.5029,0.614,7092073,7092102
0.5103,0.1757,1.8251,189,63,105,84,3.1875,1.625,252,1.5625,0.6184,7092102,7092138
0.4893,0.1753,1.8251,203,63,91,112,3.457,1.626,266,1.8311,0.6062,7092138,7092176
0.4563,0.2032,1.951,182,14,70,112,3.707,2.0156,196,1.6914,0.6636,7107091,7107119
0.4995,0.2662,1.821,147,189,63,84,3.2559,1.6914,140,1.5645,0.6265,7107119,7107139
0.521,0.2208,1.756,175,63,91,84,3.5293,1.626,238,1.9033,0.6284,7107139,7107173
0.5083,0.2416,1.8952,126,35,63,63,3.3281,1.8389,161,1.4893,0.6114,7107173,7107196
0.5508,0.2468,1.95,119,294,63,56,3.4746,2.4199,98,1.0547,0.6178,7128072,7128086
0.4661,0.2323,2.145,147,70,98,49,4.082,1.9131,217,2.1689,0.6055,7128086,7128117
0.5625,0.1765,2.21,119,133,77,42,3.6133,1.9033,252,1.71,0.6097,7128117,7128153
0.5142,0.217,2.4273,140,70,133,7,4.3008,2.0312,210,2.2695,0.601,7128153,7128183
0.5479,0.1754,2.2181,189,49,98,91,3.8047,1.8242,238,1.9805,0.6104,7136049,7136083
0.5161,0.194,1.9175,168,231,91,77,3.4023,2.084,161,1.3184,0.5968,7136083,7136106
0.5229,0.1646,2.3542,119,147,63,56,3.8555,1.7559,266,2.0996,0.6202,7136106,7136144
0.5518,0.2503,2.1491,133,77,77,56,3.7715,1.6904,210,2.0811,0.5987,7143034,7143064
0.5151,0.1217,2.1491,329,42,182,147,4.4336,2.0801,371,2.3535,0.6053,7143064,7143117
0.5093,0.1432,2.1166,224,350,119,105,3.8496,2.2832,203,1.5664,0.5873,7143117,7143146
0.4912,0.1481,2.21,203,70,119,84,3.7148,1.96,273,1.7549,0.5803,7143146,7143185
0.4512,0.2057,1.755,168,42,98,70,3.1992,1.6914,210,1.5078,0.6382,7150053,7150083
0.467,0.2805,1.496,140,14,70,70,2.9375,1.4434,154,1.4941,0.6411,7150083,7150105
0.5122,0.2243,1.7012,182,56,105,77,3.4277,1.3711,238,2.0566,0.6342,7150105,7150139
0.4797,0.2992,1.6585,133,231,63,70,3.252,1.7559,126,1.4961,0.6202,7150139,7150157
0.4924,0.2364,1.8302,154,63,98,56,3.5859,1.5596,217,2.0264,0.6012,7150157,7150188
0.491,0.1229,1.5935,357,133,112,245,3.5781,2.0898,245,1.4883,0.6955,7158083,7158118
0.4841,0.1083,1.8952,434,49,203,231,4.1641,1.7559,483,2.4082,0.693,7158118,7158187
0.519,0.2988,1.8251,119,28,63,56,3.3809,1.6914,147,1.6895,0.6252,7201039,7201060
0.5068,0.1803,2.3542,133,119,77,56,3.4668,1.7549,252,1.7119,0.5943,7201060,7201096
0.5078,0.1125,2.0962,308,119,182,126,3.8496,1.7559,427,2.0938,0.6056,7201096,7201157
0.5078,0.1702,2.21,154,77,70,84,3.8496,1.9541,231,1.8955,0.6216,7201157,7201190
0.4707,0.2576,1.82,147,7,63,84,3.3164,1.7598,154,1.5566,0.6957,7209037,7209059
0.4834,0.2713,1.6301,126,21,70,56,2.9609,1.5615,147,1.3994,0.6644,7209059,7209080
0.5146,0.1835,1.756,189,77,112,77,3.2852,1.4316,266,1.8535,0.6955,7209080,7209118
0.488,0.2614,1.9033,126,35,77,49,3.3398,1.6914,161,1.6484,0.6693,7209118,7209141
0.5063,0.2777,2.08,126,21,77,49,3.7227,1.8213,147,1.9014,0.7138,7238031,7238052
0.5581,0.1843,2.2181,168,56,91,77,3.6777,1.8848,224,1.793,0.6756,7238052,7238084
0.5503,0.177,2.4781,182,77,105,77,4.2539,2.0527,259,2.2012,0.6921,7238084,7238121
0.5669,0.091,2.6,546,56,217,329,7.0547,2.3418,602,4.7129,0.7771,7238121,7238207
0.5239,0.16,2.4741,154,0,84,70,3.9707,2.4727,154,1.498,0.7386,8012138,8012160
0.5249,0.2328,2.5553,112,49,84,28,3.9707,2.0801,161,1.8906,0.7138,8012160,8012183
0.4915,0.2921,1.886,133,168,49,84,3.5801,2.2988,98,1.2812,0.7373,8019047,8019061
0.5132,0.2244,1.756,147,35,77,70,3.3027,1.7598,182,1.543,0.7276,8019061,8019087
0.5029,0.1917,1.9033,182,14,119,63,3.4004,1.8242,196,1.5762,0.6351,8085055,8085083
0.5259,0.1696,2.0841,154,105,98,56,3.4707,1.71,259,1.7607,0.6365,8085083,8085120
0.5229,0.2291,1.9673,140,42,77,63,3.6074,1.8242,182,1.7832,0.5959,8085120,8085146
0.52,0.1714,1.8525,196,322,77,119,3.2598,2.0898,161,1.1699,0.7518,8092078,8092101
0.4766,0.2821,1.7885,140,231,70,70,3.4102,2.084,112,1.3262,0.6459,8099053,8099069
0.498,0.1691,2.1531,140,112,70,70,3.4551,1.625,252,1.8301,0.6384,8099069,8099105
0.4902,0.155,2.0841,196,98,91,105,3.5898,1.7207,294,1.8691,0.6178,8099105,8099147
0.5244,0.167,2.1044,161,91,91,70,3.5957,1.7598,252,1.8359,0.612,8099147,8099183
0.5415,0.23,2.145,161,7,84,77,3.8711,1.9668,168,1.9043,0.7087,8121052,8121076
0.5005,0.1134,2.4192,385,84,217,168,5.5977,2.0957,469,3.502,0.7176,8121076,8121143
0.5244,0.1721,2.4192,161,56,63,98,3.8496,2.0156,217,1.834,0.6794,8128038,8128069
0.5278,0.2132,2.1531,154,21,91,63,3.5801,2.0195,175,1.5605,0.6055,8128069,8128094
0.5464,0.2438,2.1612,147,35,70,77,3.9336,1.8896,182,2.0439,0.6005,8128094,8128120
0.4897,0.2731,1.5813,140,14,77,63,3.1953,1.626,154,1.5693,0.7221,8136036,8136058
0.5386,0.2086,1.951,126,91,77,49,3.1484,1.5654,217,1.583,0.6577,8136058,8136089
0.5278,0.2393,1.886,147,49,70,77,3.5898,1.6953,196,1.8945,0.6407,8136089,8136117
0.5249,0.2072,2.08,168,42,84,84,3.8398,1.8955,210,1.9443,0.6531,8136117,8136147
0.5415,0.2013,2.2263,154,49,91,63,3.8398,2.0156,203,1.8242,0.6352,8136147,8136176
0.5273,0.2337,1.887,147,140,63,84,3.5781,2.2109,112,1.3672,0.712,8172040,8172056
0.5107,0.2167,2.016,154,7,84,70,3.5859,2.0801,161,1.5059,0.671,8194038,8194061
0.5088,0.1939,2.0841,161,56,91,70,3.7246,1.8301,217,1.8945,0.6595,8194061,8194092
0.4905,0.2278,2.0241,133,28,91,42,3.4473,1.8955,161,1.5518,0.6274,8194092,8194115
0.5078,0.2126,2.0841,140,56,77,63,3.3262,1.6914,196,1.6348,0.6318,8194115,8194143
0.4507,0.1403,2.2141,140,105,70,70,3.3203,1.8213,245,1.499,0.6041,8209052,8209087
0.4602,0.2016,1.6951,196,42,119,77,3.252,1.4961,238,1.7559,0.6129,8209087,8209121
0.4907,0.2475,1.7601,154,42,63,91,3.4453,1.4961,196,1.9492,0.5972,8209121,8209149
0.5156,0.2698,1.9602,140,35,70,70,3.5312,1.6914,175,1.8398,0.603,8209149,8209174
0.4792,0.2505,1.756,147,203,63,84,3.123,1.8301,133,1.293,0.64,8216050,8216069
0.501,0.1816,2.1531,175,154,98,77,4.0391,1.4961,329,2.543,0.6452,8216069,8216116
0.5171,0.2316,2.0241,161,0,70,91,3.6465,2.0234,161,1.623,0.5674,8216116,8216139
0.4968,0.2409,2.0241,126,21,77,49,3.4902,1.8857,147,1.6045,0.6285,8216139,8216160
0.5005,0.2374,2.08,154,63,98,56,4.0352,1.7344,217,2.3008,0.6128,8216160,8216191
0.5093,0.2194,1.8952,147,42,84,63,3.4453,1.7598,189,1.6855,0.5998,8223065,8223092
0.5239,0.1691,2.2141,217,77,140,77,3.9785,1.7549,294,2.2236,0.6057,8223092,8223134
0.5171,0.1555,2.34,182,70,91,91,4.0391,2.084,252,1.9551,0.6431,8223134,8223170
0.4846,0.31,1.7255,126,210,70,56,3.2891,2.0898,84,1.1992,0.6482,8223170,8223182
0.4939,0.2581,1.4818,161,0,98,63,2.8984,1.4824,161,1.416,0.6774,8231042,8231065
0.4578,0.2598,1.6951,133,49,70,63,3.1738,1.4316,182,1.7422,0.6566,8231065,8231091
0.4568,0.2075,1.7662,147,63,77,70,3.002,1.4531,210,1.5488,0.6482,8231091,8231121
0.429,0.225,2.016,126,112,77,49,3.1953,1.3711,238,1.8242,0.6333,8231121,8231155
0.5469,0.2376,1.9602,140,70,77,63,3.3477,1.3711,210,1.9766,0.651,8231155,8231185
0.5151,0.2019,2.3441,140,56,98,42,3.9102,2.084,196,1.8262,0.5889,8238099,8238127
0.5063,0.2876,2.275,112,14,70,42,3.8535,2.0156,126,1.8379,0.5599,8238127,8238145
0.4753,0.2182,2.2791,154,49,98,56,3.9668,1.8848,203,2.082,0.6435,8245031,8245060
0.481,0.2689,1.9602,133,7,70,63,3.5156,1.8857,140,1.6299,0.6005,8245060,8245080
0.47,0.1699,2.08,168,70,84,84,3.4688,1.6914,238,1.7773,0.6198,8245080,8245114
0.5107,0.147,2.145,175,126,105,70,3.5977,1.6299,301,1.9678,0.6319,8245114,8245157
0.5088,0.1761,2.3441,175,63,105,70,3.9707,1.8389,238,2.1318,0.6321,8245157,8245191
0.491,0.3089,1.7875,147,98,56,91,3.5742,2.084,112,1.4902,0.7145,9011064,9011080
0.5342,0.2832,1.9825,133,203,70,63,3.9082,2.543,98,1.3652,0.6053,9018118,9018132
0.4897,0.2406,2.4192,126,56,63,63,4.3984,2.0898,182,2.3086,0.5722,9018132,9018158
0.5381,0.2482,2.4192,112,42,63,49,3.7539,2.1543,154,1.5996,0.5659,9018158,9018180
0.521,0.2456,2.3745,245,140,84,161,5.8711,2.9316,161,2.9395,0.6862,9026175,9026198
0.5537,0.085,2.3075,504,336,154,350,5.3984,2.8594,413,2.5391,0.7231,9033082,9033141
0.5142,0.1326,2.21,315,294,196,119,4.8203,2.9902,196,1.8301,0.722,9033141,9033169
0.5205,0.2191,1.82,203,140,63,140,4.2539,2.4785,147,1.7754,0.717,9033169,9033190
0.5176,0.195,2.0241,140,77,91,49,3.5156,1.8203,217,1.6953,0.6488,9040125,9040156
0.5171,0.2293,2.1531,126,56,77,49,3.7715,1.8203,182,1.9512,0.6301,9040156,9040182
0.5288,0.2593,1.9673,133,42,56,77,3.5859,1.8242,175,1.7617,0.688,9048089,9048114
0.4961,0.2512,2.0191,140,7,70,70,3.8203,1.8955,147,1.9248,0.6812,9048114,9048135
0.5342,0.2453,1.8952,140,91,70,70,3.6523,1.5723,231,2.0801,0.691,9062054,9062087
0.519,0.2624,2.1612,126,42,77,49,3.7891,1.9512,168,1.8379,0.6472,9062087,9062111
0.5024,0.2474,2.4741,105,77,56,49,3.8984,1.9668,182,1.9316,0.6509,9062111,9062137
0.5435,0.222,2.2141,119,56,91,28,3.7266,1.96,175,1.7666,0.6437,9062137,9062162
0.5142,0.2071,2.3481,154,77,98,56,4.3008,2.0234,231,2.2773,0.6215,9062162,9062195
0.5161,0.2165,2.2181,140,91,91,49,4.0312,1.8213,231,2.21,0.666,9077092,9077125
0.5127,0.1773,2.2791,189,28,119,70,4.0586,2.0801,217,1.9785,0.64,9077125,9077156
0.5132,0.2198,2.3441,133,21,63,70,3.9297,2.2129,154,1.7168,0.6339,9106045,9106067
0.5327,0.2226,2.2831,119,42,56,63,3.5469,2.0156,161,1.5312,0.6333,9106067,9106090
0.5088,0.1742,2.2181,175,84,91,84,3.9688,1.8896,259,2.0791,0.6162,9106090,9106127
0.5234,0.1424,2.4781,217,56,105,112,3.9766,2.0195,273,1.957,0.616,9106127,9106166
0.5244,0.1476,2.3481,259,49,126,133,4.832,2.0801,308,2.752,0.6345,9106166,9106210
0.4924,0.1799,1.8251,245,21,133,112,3.7168,1.8848,266,1.832,0.7016,9121076,9121114
0.5161,0.1975,1.886,175,14,91,84,3.4004,1.8301,189,1.5703,0.6936,9121114,9121141
0.4905,0.2642,1.8251,140,14,70,70,3.3164,1.7549,154,1.5615,0.6488,9121141,9121163
0.5078,0.2784,1.7255,147,280,56,91,3.5879,2.1602,112,1.4277,0.6068,9135061,9135077
0.5386,0.2272,1.8251,154,14,84,70,3.3809,1.8213,168,1.5596,0.5848,9135077,9135101
0.5342,0.2486,2.0881,112,70,70,42,3.5312,1.8213,182,1.71,0.5692,9135101,9135127
0.5,0.2482,2.21,126,35,77,49,3.6973,1.8857,161,1.8115,0.5579,9135127,9135150
0.5146,0.2089,2.3441,119,91,105,14,3.7891,1.8486,210,1.9404,0.5652,9135150,9135180
0.5171,0.1966,1.821,189,259,105,84,3.5215,2.2832,140,1.2383,0.6329,9143073,9143093
0.4661,0.291,1.821,112,0,63,49,3.082,1.8213,112,1.2607,0.6047,9143093,9143109
0.4529,0.2462,1.951,126,70,84,42,3.3281,1.4355,196,1.8926,0.5923,9143109,9143137
0.5068,0.242,1.9673,147,63,105,42,3.5996,1.6953,210,1.9043,0.6502,9157059,9157089
0.489,0.2203,1.8891,189,21,105,84,3.7246,1.8242,210,1.9004,0.6202,9157089,9157119
0.5283,0.2416,1.886,147,28,77,70,3.4473,1.8213,175,1.626,0.6371,9157119,9157144
0.5269,0.2444,2.1491,112,56,77,35,3.582,1.8213,168,1.7607,0.5796,9157144,9157168
0.5254,0.228,2.5431,112,84,84,28,3.8438,1.8857,196,1.958,0.5443,9157168,9157196
0.4692,0.2713,1.626,154,35,98,56,3.3281,1.4531,189,1.875,0.6338,9186051,9186078
0.502,0.2656,2.0191,105,49,63,42,3.1328,1.5615,154,1.5713,0.5928,9186078,9186100
0.4624,0.2446,2.0962,119,70,91,28,3.3848,1.5723,189,1.8125,0.5733,9186100,9186127
0.4922,0.2269,2.34,147,84,77,70,4.0977,1.5654,231,2.5322,0.5596,9186127,9186160
0.4829,0.1763,2.2425,154,287,84,70,3.9062,2.5566,133,1.3496,0.6877,9194066,9194085
0.5098,0.2645,1.7225,140,112,63,77,3.1914,1.8857,119,1.3057,0.6739,9194085,9194102
0.4646,0.2316,1.9541,168,49,84,84,3.6602,1.626,217,2.0342,0.6451,9194102,9194133
0.5015,0.2358,2.08,105,77,63,42,3.3906,1.7012,182,1.6895,0.6174,9194133,9194159
0.4595,0.239,2.1531,112,91,70,42,3.5391,1.7012,203,1.8379,0.5857,9194159,9194188
0.4729,0.3317,1.885,112,7,91,21,3.4609,1.8389,119,1.6221,0.6821,9230054,9230071
0.4856,0.2931,1.7601,133,28,91,42,3.3457,1.6367,161,1.709,0.6711,9230071,9230094
0.4946,0.0584,2.1531,756,35,252,504,5.4023,2.0156,791,3.3867,0.6937,10026072,10026185
0.5259,0.1854,2.4131,140,112,63,77,3.9863,1.8203,252,2.166,0.6739,10033039,10033075
0.4673,0.227,1.7012,161,0,70,91,3.1113,1.7012,161,1.4102,0.6083,10070103,10070126
0.4817,0.1468,1.9185,273,119,70,203,3.6465,1.8955,266,1.751,0.665,10084071,10084109
0.5112,0.0985,1.8383,539,35,259,280,4.5938,1.7559,574,2.8379,0.636,10084109,10084191
0.5625,0.146,1.9541,364,154,147,217,5.1055,2.0801,350,3.0254,0.7261,10172046,10172096
0.5059,0.2147,2.08,231,266,112,119,4.7539,2.8711,147,1.8828,0.7225,10172096,10172117
0.5288,0.3087,1.756,168,84,63,105,4.0859,2.4062,105,1.6797,0.68,10172117,10172132
0.491,0.3027,1.887,119,84,56,63,3.5742,2.1602,98,1.4141,0.6391,10172132,10172146
0.5459,0.2474,2.1795,126,56,56,70,3.7227,1.7549,182,1.9678,0.5967,10172146,10172172
0.4878,0.3494,1.5275,140,63,77,63,3.1113,1.7012,98,1.4102,0.7974,10179069,10179083
0.4607,0.3222,1.7012,119,49,63,56,3.2734,1.5176,168,1.7559,0.7062,10179083,10179107
0.5015,0.2507,2.015,140,35,70,70,3.6875,1.7559,175,1.9316,0.7439,10187032,10187057
0.5005,0.2059,2.0962,147,70,91,56,3.7754,1.8486,217,1.9268,0.7141,10187057,10187088
0.4995,0.19,2.08,147,28,84,63,3.3867,1.8896,175,1.4971,0.6858,10187088,10187113
0.5088,0.2137,1.8484,154,49,91,63,3.4492,1.6914,203,1.7578,0.7194,10187113,10187142
0.5093,0.2362,1.8952,154,35,91,63,3.5781,1.7549,189,1.8232,0.7144,10187142,10187169
0.48,0.2519,2.1612,182,42,70,112,4.7578,1.8213,224,2.9365,0.7051,10187169,10187201
0.4832,0.2846,1.495,161,63,63,98,3.4062,2.084,105,1.3223,0.7034,10216127,10216142
0.4385,0.2663,1.7103,140,28,77,63,3.293,1.6455,168,1.6475,0.6696,10216142,10216166
0.5186,0.263,2.0241,133,28,77,56,3.8945,1.8955,161,1.999,0.6104,11004105,11004128
0.5078,0.1786,2.2344,168,98,84,84,4.0977,1.8848,266,2.2129,0.6458,11018122,11018160
0.5205,0.2592,2.08,133,0,70,63,3.5332,2.0801,133,1.4531,0.6315,11018160,11018179
0.5195,0.2151,1.756,189,497,77,112,3.2559,1.9131,161,1.3428,0.7207,11040089,11040112
0.5298,0.2141,1.6951,161,35,91,70,3.3223,1.6914,196,1.6309,0.6734,11040112,11040140
0.5171,0.2033,2.0962,154,70,98,56,3.5215,1.7598,224,1.7617,0.6303,11040140,11040172
0.5122,0.2845,2.2831,105,49,56,49,3.5879,1.8203,154,1.7676,0.6267,11040172,11040194
0.5488,0.2082,1.8952,140,49,84,56,3.3164,1.8301,189,1.4863,0.6208,11091063,11091090
0.5063,0.2379,2.0841,140,63,77,63,3.8535,1.8203,203,2.0332,0.6466,11091090,11091119
0.5425,0.1762,1.9033,182,56,112,70,3.375,1.7656,238,1.6094,0.6924,11099079,11099113
0.5107,0.0814,2.1795,630,105,238,392,5.3555,1.8242,735,3.5312,0.6548,11121050,11121155
0.4814,0.2256,2.1145,238,588,140,98,4.0586,2.7363,91,1.3223,0.6477,11121155,11121168
0.5063,0.1712,1.9764,203,70,112,91,3.6152,1.6914,273,1.9238,0.6644,11150036,11150075
0.521,0.2115,2.1491,154,35,91,63,3.6191,1.8301,189,1.7891,0.6668,11150075,11150102
0.5142,0.2056,2.0241,161,35,105,56,3.6738,1.8848,196,1.7891,0.6167,11150102,11150130
0.4797,0.2888,1.8302,119,14,70,49,3.4102,1.8896,133,1.5205,0.5972,11150130,11150149
0.4814,0.2315,2.1044,133,35,56,77,3.6445,1.8857,168,1.7588,0.7063,11157054,11157078
0.5127,0.194,1.8616,175,21,98,77,3.2988,1.7549,196,1.5439,0.7045,11157078,11157106
0.4915,0.2886,1.626,140,154,77,63,3.2188,1.8242,112,1.3945,0.7159,11164060,11164076
0.5151,0.2729,1.7845,112,49,63,49,3.1543,1.5811,161,1.5732,0.65,11164076,11164099
0.4822,0.2803,2.0881,105,56,70,35,3.5156,1.625,161,1.8906,0.5871,11164099,11164122
0.5078,0.2504,1.9033,147,35,98,49,3.5879,1.6953,182,1.8926,0.6214,11164122,11164148
0.5229,0.2042,1.9764,182,28,105,77,3.8535,1.8213,210,2.0322,0.6055,11164148,11164178
0.5161,0.1658,2.6772,161,133,119,42,4.1719,2.0156,294,2.1562,0.6223,11179062,11179104
0.5386,0.2176,1.7905,175,336,56,119,3.2676,2.0156,133,1.252,0.6473,11186090,11186109
0.4812,0.1696,1.8302,196,21,91,105,3.1328,1.7598,217,1.373,0.6575,11186109,11186140
0.522,0.1762,2.1491,238,133,154,84,4.4961,1.5078,371,2.9883,0.6221,11186140,11186193
0.5117,0.0804,1.7347,686,63,301,385,5.3516,1.3711,749,3.9805,0.7186,11201030,11201137
0.4307,0.2803,1.823,238,602,91,147,4.0742,2.7363,91,1.3379,0.7135,11201137,11201150
0.4761,0.3503,1.7012,133,56,56,77,3.1406,1.7549,98,1.3857,0.6906,11201150,11201164
0.5088,0.2166,1.6575,189,35,119,70,3.332,1.4951,224,1.8369,0.662,11201164,11201196
0.4917,0.2208,2.0241,175,28,105,70,3.9668,1.8203,203,2.1465,0.7053,11216059,11216088
0.4856,0.3079,1.952,147,196,49,98,3.918,1.9512,140,1.9668,0.6746,11216088,11216108
0.5103,0.2342,1.756,140,14,70,70,3.1875,1.7549,154,1.4326,0.7185,11245036,11245058
0.5195,0.1768,2.015,161,77,84,77,3.252,1.626,238,1.626,0.7479,11245058,11245092
0.5464,0.2377,1.82,133,28,91,42,3.0117,1.6904,161,1.3213,0.7214,11245092,11245115
0.5552,0.203,1.756,189,70,98,91,4.043,1.6455,259,2.3975,0.7279,11245115,11245152
0.5474,0.2599,1.8891,168,112,98,70,3.8027,2.0898,147,1.7129,0.6329,12004115,12004136
0.5571,0.2415,2.4131,140,42,91,49,4.1094,2.0801,182,2.0293,0.6199,12004136,12004162
0.5312,0.2576,2.4091,126,28,63,63,4.1602,2.2891,154,1.8711,0.5748,12004162,12004184
0.5171,0.2433,1.8342,161,105,98,63,3.5215,2.0898,133,1.4316,0.6139,12026165,12026184
0.5068,0.1831,1.886,182,56,112,70,3.4668,1.7744,238,1.6924,0.6495,12055049,12055083
0.4944,0.2896,1.6575,140,231,77,63,3.0254,1.7559,133,1.2695,0.615,12055083,12055102
0.5,0.2367,1.6301,126,77,84,42,2.8633,1.4961,203,1.3672,0.5876,12055102,12055131
0.5103,0.2266,1.8383,112,119,70,42,3.1875,1.4316,231,1.7559,0.568,12055131,12055164
0.5078,0.2003,2.145,126,126,77,49,3.5879,1.626,252,1.9619,0.5769,12055164,12055200
0.5093,0.2462,1.82,147,0,84,63,3.4668,1.8203,147,1.6465,0.616,12070037,12070058
0.4929,0.2544,2.0414,133,28,70,63,3.5996,1.7656,161,1.834,0.6359,12070058,12070081
0.4736,0.292,2.0312,119,21,77,42,3.707,1.7744,140,1.9326,0.6065,12070081,12070101
0.5137,0.2104,2.1044,168,49,119,49,3.8008,1.7559,217,2.0449,0.5965,12070101,12070132
0.5215,0.263,2.08,105,14,63,42,3.2617,1.9512,119,1.3105,0.5759,12070132,12070149
0.5493,0.2927,2.0881,105,49,70,35,3.5684,1.7012,154,1.8672,0.5608,12070149,12070171
0.5234,0.2478,2.0241,154,63,105,49,3.7246,1.6299,217,2.0947,0.5967,12092065,12092096
0.5205,0.2659,1.9673,119,21,56,63,3.2559,1.9502,140,1.3057,0.5971,12092096,12092116
0.5488,0.2266,1.9541,126,49,84,42,3.1992,1.6953,175,1.5039,0.5939,12092116,12092141
0.4683,0.2606,2.1125,224,567,112,112,4.3398,2.8027,98,1.5371,0.6324,12099131,12099145
