septum position,elongation rate (1/hour),initiation size per ori (micron),tau_cyc (minute),B period (minute),C period (minute),D period (minute),division size (micron),newborn size (micron),generation time (minute),added size (micron),cell width (micron),cell ID,daughter ID
0.5167,0.9648,1.3361,64,18,40,24,3.7757,1.8861,46,1.8896,0.6119,8169051,8169074
0.5,1.0689,1.3654,56,28,38,18,3.7722,1.9511,38,1.8212,0.6167,8169074,8169093
0.4919,1.1309,1.5306,56,24,34,22,4.096,1.8861,42,2.2099,0.6193,8169093,8169114
0.4946,0.9785,1.4304,56,24,36,20,3.8671,2.015,38,1.8521,0.6161,8169114,8169133
0.533,0.988,1.3004,62,20,38,24,3.7808,1.9128,44,1.868,0.6314,8169133,8169155
0.4547,1.0338,1.3004,68,24,42,26,4.2911,2.015,48,2.2761,0.628,8169155,8169179
0.5001,1.0809,1.5306,60,30,32,28,4.161,1.9511,42,2.2099,0.6419,8169179,8169200
0.5146,0.9436,1.5306,62,14,40,22,4.0731,1.8861,44,2.187,0.6104,8191036,8191058
0.5253,0.9694,1.3325,58,24,28,30,3.8438,2.0962,38,1.7476,0.5835,8191058,8191077
0.4768,0.9099,1.533,64,24,30,34,4.226,2.0192,50,2.2068,0.6006,8191077,8191102
0.5069,1.1305,1.5278,54,34,36,18,4.1054,2.015,38,2.0904,0.597,8191102,8191121
0.5008,0.9975,1.4954,66,24,40,26,4.8179,2.081,52,2.7369,0.5949,8191121,8191147
0.493,1.04,1.5928,60,30,30,30,4.615,2.4129,38,2.2021,0.5685,8191147,8191166
0.4882,0.9662,1.56,68,16,34,34,4.9548,2.275,46,2.6798,0.5884,8191166,8191189
0.4923,0.938,1.6575,62,22,30,32,4.4972,2.419,38,2.0781,0.5989,8191189,8191208
0.5035,1.0451,1.6578,56,14,36,20,4.2622,2.2759,38,1.9863,0.6107,8199024,8199043
0.5241,1.0029,1.6575,58,22,32,26,4.1,2.146,42,1.954,0.5925,8199043,8199064
0.5083,0.9349,1.6604,52,30,38,14,3.8361,2.1489,40,1.6872,0.5896,8199064,8199084
0.5004,0.8114,1.6302,58,28,38,20,3.7756,1.95,46,1.8256,0.6011,8199084,8199107
0.4988,0.9727,1.5289,56,32,40,16,3.7812,1.8895,42,1.8917,0.5892,8199107,8199128
0.4835,0.9257,1.5938,60,30,40,20,3.9011,1.8861,48,2.015,0.5758,8199128,8199152
0.5083,0.9817,1.6588,58,38,42,16,4.1001,1.8861,48,2.214,0.5584,8199152,8199176
0.4834,1.019,1.43,58,34,36,22,4.0341,1.9543,44,2.0797,0.5829,8206037,8206059
0.4725,1.182,1.3979,56,24,36,20,3.8517,1.95,36,1.9017,0.5936,8206059,8206077
0.5064,1.1653,1.5278,58,24,36,22,4.1158,1.82,46,2.2958,0.5865,8206077,8206100
0.4766,1.0988,1.3979,52,28,34,18,3.8577,2.0841,34,1.7736,0.5804,8206100,8206117
0.4775,0.9443,1.4639,68,24,38,30,4.3559,1.8385,58,2.5175,0.5622,8206117,8206146
0.5294,0.9982,1.3975,56,32,34,22,3.3176,2.08,30,1.2376,0.5647,8206146,8206161
0.4915,0.9528,1.2675,66,14,40,26,3.8372,1.7562,50,2.081,0.5872,8206161,8206186
0.484,0.9976,1.4954,56,38,28,28,4.165,1.8861,44,2.2789,0.5791,8206186,8206208
0.5083,0.9489,1.6279,52,24,26,26,3.966,2.081,42,1.885,0.6059,8221019,8221040
0.5161,0.975,1.5614,60,28,28,32,3.9045,2.016,46,1.8884,0.608,8221040,8221063
0.5085,0.9526,1.495,54,36,36,18,3.461,1.8951,42,1.566,0.5821,8221153,8221174
0.5249,0.8596,1.4629,60,32,38,22,3.8407,2.0891,42,1.7516,0.5915,8236156,8236177
0.5006,0.9671,1.4315,52,28,36,16,3.6446,2.016,38,1.6286,0.6038,8236177,8236196
0.5292,0.9054,1.56,68,36,34,34,4.4372,2.0317,60,2.4055,0.6142,8252026,8252056
0.5001,0.9753,1.625,54,38,28,26,3.9011,2.3481,32,1.553,0.6296,8252056,8252072
0.5,0.9572,1.4315,58,14,36,22,3.6423,1.9511,40,1.6912,0.6407,8252072,8252092
0.4909,0.8602,1.3979,66,26,32,34,3.5774,1.8212,52,1.7562,0.6469,8252092,8252118
0.5172,0.9899,1.3329,62,32,36,26,3.6448,1.7562,42,1.8886,0.6496,8252118,8252139
0.5002,1.0259,1.43,58,26,32,26,3.6412,1.885,42,1.7562,0.6268,8252139,8252160
0.4899,0.9166,1.2388,58,26,42,16,3.1956,1.5815,44,1.6141,0.6885,9004024,9004046
0.5094,0.9895,1.4009,60,38,40,20,3.7095,1.5654,54,2.1441,0.7027,9004046,9004073
0.498,0.9859,1.2064,60,32,38,22,3.534,1.8895,38,1.6445,0.7261,9004073,9004092
0.4835,1.0212,1.3341,62,22,40,22,3.9011,1.7598,46,2.1413,0.6944,9004092,9004115
0.4716,0.9304,1.4315,60,28,34,26,3.5863,1.8861,42,1.7002,0.6878,9004115,9004136
0.5085,0.9096,1.365,64,26,38,26,3.461,1.6912,48,1.7698,0.6894,9004136,9004160
0.4735,0.9138,1.3665,70,34,48,22,4.1996,1.7598,56,2.4398,0.6957,9004160,9004188
0.5174,0.9912,1.4657,62,34,44,18,3.7711,1.9886,40,1.7825,0.7066,9004188,9004208
0.4696,1.0304,1.4304,62,28,40,22,4.1735,1.8212,50,2.3524,0.6587,9011036,9011061
0.5083,1.0234,1.4315,60,30,38,22,3.966,1.9597,40,2.0063,0.6966,9011061,9011081
0.4466,0.988,1.5278,58,26,38,20,4.2432,2.016,44,2.2271,0.6686,9011081,9011103
0.4453,0.9636,1.4982,58,26,40,18,3.6494,1.8951,40,1.7544,0.6846,9011103,9011123
0.4946,0.994,1.5289,60,30,36,24,3.7383,1.625,50,2.1133,0.6916,9011123,9011148
0.4757,0.9861,1.4657,62,36,38,24,4.1082,1.8488,48,2.2594,0.6827,9011148,9011172
0.5082,0.9921,1.4954,60,30,36,24,3.9671,1.9543,42,2.0128,0.6879,9011172,9011193
0.4611,1.1649,1.3665,54,32,38,16,3.386,1.7562,36,1.6298,0.6751,9019026,9019044
0.4807,1.1237,1.4625,48,38,38,10,3.2567,1.625,40,1.6317,0.6716,9019137,9019157
0.4213,1.0506,1.5978,52,38,36,16,3.7064,1.5654,50,2.1409,0.6844,9019157,9019182
0.4706,1.0165,1.5289,60,40,36,24,3.6855,1.5614,50,2.1241,0.6968,9019182,9019207
0.4915,0.9773,1.5006,56,32,34,22,3.8372,1.8861,42,1.9511,0.6763,9034039,9034060
0.4686,1.004,1.3975,54,28,36,18,3.8093,1.8861,40,1.9231,0.6806,9034060,9034080
0.4483,0.9892,1.5603,52,34,26,26,3.7723,1.7848,46,1.9874,0.6662,9034080,9034103
0.5002,0.94,1.5289,54,36,34,20,3.5112,1.6912,44,1.82,0.6752,9034103,9034125
0.4624,0.8992,1.5306,52,36,36,16,3.5253,1.7562,44,1.769,0.676,9034125,9034147
0.4912,1.0024,1.5603,58,38,32,26,3.7073,1.6302,52,2.0771,0.7006,9034147,9034173
0.448,1.0331,1.399,58,36,34,24,3.7753,1.8212,42,1.9541,0.7032,9034173,9034194
0.5086,0.9879,1.4304,58,26,38,20,3.581,1.6912,42,1.8897,0.6941,9034194,9034215
0.4742,1.0024,1.4069,66,32,32,34,3.7109,1.3789,58,2.332,0.6681,9041031,9041060
0.4687,1.039,1.3016,54,40,34,20,3.3396,1.7598,36,1.5798,0.6644,9041060,9041078
0.4808,1.1298,1.2692,58,24,34,24,3.8073,1.5654,46,2.2419,0.6444,9041078,9041101
0.441,1.0122,1.4315,54,34,28,26,3.8439,1.8304,42,2.0135,0.6366,9041101,9041122
0.4816,1.1062,1.3004,58,24,38,20,3.6445,1.695,40,1.9495,0.6625,9041122,9041142
0.4283,1.1931,1.3665,56,30,40,16,3.6454,1.365,48,2.2804,0.6579,9049037,9049061
0.405,1.073,1.4657,52,38,34,18,3.4306,1.5614,42,1.8692,0.6381,9049061,9049082
0.4628,1.007,1.4315,64,34,38,26,3.5111,1.3895,56,2.1216,0.6448,9049082,9049110
0.4165,1.1203,1.365,62,40,36,26,3.905,1.625,46,2.28,0.6713,9049110,9049133
0.4197,1.1064,1.3979,54,36,38,16,3.4069,1.6302,44,1.7767,0.7213,9056030,9056052
0.4291,1.1631,1.3341,60,32,38,22,3.3328,1.43,48,1.9028,0.7296,9056052,9056076
0.4373,1.2323,1.138,58,30,38,20,3.1212,1.43,40,1.6912,0.7185,9056076,9056096
0.4608,1.1354,1.3361,52,34,34,18,3.2568,1.365,46,1.8918,0.7263,9056096,9056119
0.4569,1.1832,1.2354,54,36,38,16,3.1327,1.5006,44,1.632,0.7106,9056119,9056141
0.4201,1.1543,1.3341,52,36,36,16,3.2527,1.4315,44,1.8212,0.7132,9056141,9056163
0.4351,1.2747,1.3979,50,36,34,16,3.1407,1.3665,42,1.7742,0.7036,9056163,9056184
0.431,1.1404,1.2029,64,26,36,28,3.1989,1.2418,48,1.957,0.707,9064037,9064061
0.3986,1.3377,1.2388,50,36,28,22,3.1364,1.3789,38,1.7576,0.7364,9064061,9064080
0.4044,1.1672,1.1705,60,24,38,22,3.0579,1.2503,46,1.8076,0.7448,9064080,9064103
0.4203,1.2574,1.3016,54,42,26,28,3.2515,1.3,44,1.9515,0.7364,9064172,9064194
0.3991,1.217,1.1705,60,26,32,28,3.2613,1.3665,42,1.8948,0.7381,9064194,9064215
0.4383,1.1653,1.3979,58,28,40,18,3.7193,1.495,46,2.2243,0.7318,9071103,9071126
0.4203,1.1091,1.1772,60,26,38,22,3.2515,1.6302,40,1.6214,0.7253,9071126,9071146
0.3778,1.2066,1.1705,52,26,32,20,2.925,1.3665,38,1.5585,0.7125,9071146,9071165
0.4286,1.2337,1.2354,62,30,30,32,3.185,1.105,54,2.08,0.7247,9071165,9071192
0.42,1.2015,1.1705,56,38,40,16,3.25,1.365,40,1.885,0.7273,9071192,9071212
0.4566,1.3256,1.3,58,36,32,26,3.6598,1.3016,46,2.3581,0.7494,9079157,9079180
0.4465,1.1065,1.1718,62,26,42,20,3.6423,1.6711,42,1.9712,0.7533,9079180,9079201
0.501,1.037,1.3975,56,22,36,20,3.2668,1.5614,42,1.7055,0.6833,9086030,9086051
0.4767,1.0758,1.2679,66,30,42,24,4.0993,1.6367,54,2.4627,0.6673,9086051,9086078
0.4404,0.9411,1.4304,58,34,38,20,3.7167,1.9543,38,1.7623,0.6599,9086078,9086097
0.4116,0.9975,1.399,70,22,40,30,3.9767,1.6367,54,2.34,0.6918,9086097,9086124
0.4744,1.0323,1.2679,74,30,44,30,3.836,1.6367,50,2.1994,0.7024,9086124,9086149
0.4938,1.0019,1.1718,84,26,40,44,4.8863,1.82,60,3.0663,0.6324,9086149,9086179
0.4928,1.0813,1.3101,72,22,36,36,4.4925,2.4129,34,2.0796,0.6441,9086179,9086196
0.5076,1.0786,1.4982,58,12,42,16,4.356,2.2138,36,2.1421,0.5992,9086196,9086214
0.4576,1.0539,1.4625,56,32,40,16,3.835,1.9511,38,1.8839,0.6471,9101028,9101047
0.4579,1.0009,1.4625,54,24,38,16,3.7343,1.755,40,1.9793,0.6856,9101047,9101067
0.4713,1.0134,1.3325,56,26,36,20,3.3216,1.7099,42,1.6117,0.6727,9101067,9101088
0.4911,1.0581,1.2029,56,28,42,14,3.4512,1.5654,42,1.8858,0.5901,9101088,9101109
0.4628,0.9397,1.4657,58,32,38,20,3.6622,1.695,48,1.9673,0.6532,9101109,9101133
0.4828,0.9989,1.2367,62,32,40,22,3.7722,1.695,46,2.0773,0.624,9101133,9101156
0.4901,0.8968,1.3975,60,26,38,22,3.4511,1.7658,44,1.6853,0.5963,9109037,9109059
0.4838,0.983,1.3329,58,32,38,20,3.9055,1.6912,46,2.2143,0.6265,9109059,9109082
0.5191,1.0098,1.4629,52,30,34,18,3.39,1.8895,36,1.5005,0.644,9109082,9109100
0.5071,0.9694,1.4359,64,28,34,30,4.486,1.7598,56,2.7261,0.6013,9109100,9109128
0.4858,0.9617,1.3329,68,28,40,28,4.4239,2.275,40,2.1489,0.606,9109128,9109148
0.4879,0.82,1.5278,56,18,36,20,3.4642,2.1489,34,1.3152,0.6502,9109148,9109165
0.501,0.8832,1.4639,58,22,38,20,3.2668,1.69,46,1.5768,0.6667,9109165,9109188
0.4983,0.9692,1.3004,58,34,40,18,3.3912,1.6367,46,1.7546,0.6457,9109188,9109211
0.4735,0.9718,1.5614,52,28,36,16,3.58,2.0841,34,1.4959,0.6026,9116045,9116062
0.4821,0.987,1.3341,60,20,40,20,3.64,1.695,46,1.945,0.6255,9116062,9116085
0.4993,1.0725,1.3361,56,30,36,20,3.7845,1.755,40,2.0295,0.6091,9116085,9116105
0.4961,1.0028,1.4009,56,26,32,24,3.6688,1.8895,42,1.7793,0.5889,9116105,9116126
0.4801,1.0362,1.4629,56,32,36,20,3.926,1.82,46,2.106,0.5821,9116126,9116149
0.4742,1.0057,1.695,48,38,32,16,3.7414,1.885,40,1.8564,0.5732,9116149,9116169
0.4738,0.9755,1.5925,56,30,34,22,3.7141,1.7742,46,1.94,0.5921,9116169,9116192
0.5016,0.9832,1.3979,54,30,40,14,3.263,1.7598,38,1.5031,0.5929,9116192,9116211
0.4851,1.0596,1.4625,54,26,38,16,3.7896,1.5654,50,2.2242,0.5631,9124020,9124045
0.4847,1.032,1.3685,58,36,32,26,3.7928,1.8385,44,1.9543,0.5572,9124045,9124067
0.5172,1.0527,1.3388,62,26,26,36,3.7722,1.8385,44,1.9338,0.5419,9124067,9124089
0.5248,1.0398,1.3979,54,30,36,18,3.7339,1.9511,40,1.7828,0.5595,9124089,9124109
0.5055,0.9501,1.4964,54,28,34,20,3.6095,1.9597,42,1.6498,0.5563,9124109,9124130
0.5,0.891,1.6279,54,32,34,20,3.3825,1.8246,44,1.5579,0.5569,9124130,9124152
0.5,0.9116,1.3665,52,32,36,16,3.3825,1.6912,40,1.6912,0.5531,9124152,9124172
0.49,0.995,1.3654,56,28,40,16,3.3162,1.6912,44,1.625,0.5445,9124172,9124194
0.5089,1.0299,1.4304,48,30,34,14,3.4512,2.145,28,1.3062,0.5854,9139031,9139045
0.5009,0.9249,1.3341,50,18,34,16,3.1254,1.7562,40,1.3692,0.5631,9139045,9139065
0.4715,0.9759,1.3654,52,32,38,14,3.3204,1.5654,44,1.755,0.5597,9139065,9139087
0.4632,1.0158,1.43,56,36,36,20,3.5197,1.5654,48,1.9543,0.5645,9139087,9139111
0.4909,1.0076,1.4639,48,36,34,14,3.2023,1.6302,36,1.5721,0.5552,9139111,9139129
0.5181,0.9332,1.365,54,30,32,22,3.2621,1.5721,48,1.69,0.5741,9139129,9139153
0.5099,0.9773,1.4035,52,38,32,20,3.4511,1.69,42,1.7611,0.5728,9139153,9139174
0.5287,0.9875,1.2388,52,28,36,16,3.3216,1.7598,38,1.5618,0.5822,9139174,9139193
0.4425,0.9333,1.4333,52,30,34,18,3.3814,1.7562,44,1.6252,0.5731,9139193,9139215
0.4952,0.8437,1.5289,58,30,32,26,4.1221,2.4059,34,1.7162,0.5477,9146050,9146067
0.5444,0.8496,1.6253,56,22,36,20,3.7092,2.041,44,1.6681,0.5561,9146067,9146089
0.5299,0.7971,1.5278,52,34,40,12,3.3212,2.0192,42,1.302,0.5566,9146089,9146110
0.5448,0.9579,1.4964,52,36,34,18,3.5813,1.7598,46,1.8215,0.5452,9146110,9146133
0.509,1.0662,1.3654,48,34,38,10,3.5844,1.9511,36,1.6334,0.5544,9146133,9146151
0.5092,0.9074,1.6578,48,32,36,12,3.3214,1.8246,44,1.4968,0.5505,9146151,9146173
0.5442,0.9633,1.5278,56,20,38,18,3.591,2.081,34,1.51,0.5664,9154031,9154048
0.5,0.8468,1.3654,64,14,42,22,3.6493,1.9543,44,1.6949,0.57,9154048,9154070
0.5443,0.9464,1.3654,62,30,40,22,3.7194,1.8246,48,1.8948,0.5723,9154070,9154094
0.5378,0.9362,1.4629,50,34,38,12,3.3866,2.0244,36,1.3622,0.5666,9154094,9154112
0.5178,0.9039,1.3975,56,26,40,16,3.6423,1.8212,46,1.8212,0.5807,9154112,9154135
0.5272,0.9679,1.4629,50,34,38,12,3.4613,1.8861,38,1.5752,0.5773,9154135,9154154
0.5087,0.9398,1.5278,54,32,36,18,3.7141,1.8246,48,1.8895,0.5664,9154154,9154178
0.4906,0.9861,1.4304,60,34,36,24,3.9744,1.8895,46,2.0849,0.5689,9154178,9154201
0.5479,0.9901,1.6253,52,34,36,16,4.0356,1.9511,42,2.0845,0.5723,9161037,9161058
0.4927,0.896,1.5928,54,34,40,14,4.23,2.211,46,2.0191,0.5747,9161058,9161081
0.4681,1.0767,1.6578,48,32,34,14,3.9276,2.0841,34,1.8435,0.5685,9161081,9161098
0.5518,0.9971,1.563,54,22,36,18,3.771,1.8385,42,1.9325,0.568,9161098,9161119
0.4976,0.9179,1.4982,56,30,34,22,3.7878,2.081,44,1.7068,0.5639,9161119,9161141
0.5227,0.929,1.4639,68,30,42,26,4.1057,1.885,54,2.2207,0.5618,9161141,9161168
0.5157,0.9525,1.4009,60,32,44,16,4.0353,2.146,38,1.8894,0.545,9161168,9161187
0.4634,0.936,1.69,66,26,36,30,4.4885,2.081,54,2.4075,0.5621,9161187,9161214
0.5245,0.9406,1.4982,58,20,42,16,3.9735,2.1538,42,1.8197,0.5496,9169041,9169062
0.5518,1.009,1.4629,48,32,30,18,3.771,2.016,36,1.755,0.5835,9176034,9176052
0.5087,0.8999,1.5278,50,28,32,18,3.9692,2.081,42,1.8882,0.5741,9176052,9176073
0.485,0.8713,1.6912,56,34,28,28,4.291,2.0192,48,2.2718,0.5664,9176073,9176097
0.5434,0.8853,1.6578,64,30,36,28,4.3082,1.8895,56,2.4187,0.5774,9176116,9176144
0.5235,1.0059,1.5278,56,36,34,22,4.2378,2.3409,36,1.8969,0.5791,9176144,9176162
0.4983,0.9199,1.5278,62,18,32,30,4.3067,2.2186,44,2.0881,0.5818,9176162,9176184
0.5229,0.939,1.5006,66,24,36,30,4.226,2.146,46,2.0801,0.5911,9176184,9176207
0.4908,0.9405,1.5289,58,30,34,24,3.9755,1.9597,42,2.0158,0.573,9184030,9184051
0.5458,0.9239,1.4964,52,26,42,10,3.5806,1.9511,36,1.6295,0.5618,9184051,9184069
0.5408,0.8927,1.4629,54,26,32,22,3.9662,1.9543,44,2.0118,0.5673,9184069,9184091
0.5452,0.9005,1.5278,50,32,36,14,3.5845,2.145,38,1.4395,0.5669,9184091,9184110
0.4915,0.8035,1.495,56,28,38,18,3.8372,1.9543,46,1.8829,0.5566,9184110,9184133
0.4912,1.0229,1.5614,54,32,32,22,3.7073,1.8861,40,1.8212,0.5668,9184133,9184153
0.519,0.8555,1.3329,58,24,38,20,3.5159,1.8212,42,1.6947,0.58,9184153,9184174
0.5082,0.9389,1.365,62,30,40,22,3.965,1.8246,50,2.1404,0.5818,9184174,9184199
0.5555,1.0137,1.4304,54,18,30,24,4.0971,2.211,32,1.8861,0.5579,9191030,9191046
0.5138,0.9344,1.5278,60,18,34,26,4.4298,2.2759,46,2.1538,0.5588,9191046,9191069
0.508,1.0285,1.495,58,26,30,28,4.23,2.2759,38,1.954,0.5563,9191069,9191088
0.5341,0.9254,1.5603,54,24,34,20,3.6512,2.1489,40,1.5023,0.555,9191088,9191108
0.5178,0.9101,1.399,58,28,36,22,3.9094,1.95,46,1.9594,0.5558,9191108,9191131
0.5301,0.7977,1.3979,52,28,34,18,3.3198,2.0244,34,1.2954,0.5421,9191131,9191148
0.5094,0.8137,1.3654,62,24,44,18,3.445,1.7598,52,1.6852,0.5497,9191148,9191174
0.5277,0.8831,1.5306,62,40,42,20,3.5807,1.755,50,1.8257,0.5422,9191174,9191199
0.5399,0.8754,1.5614,50,34,32,18,3.3904,1.8861,42,1.5043,0.5733,9207042,9207063
0.5342,0.9171,1.4954,54,32,36,18,3.6523,1.8304,44,1.8219,0.5744,9207063,9207085
0.5327,0.8564,1.4639,50,34,32,18,3.3502,1.9511,40,1.3992,0.571,9207085,9207105
0.5345,0.9115,1.4964,60,26,38,22,3.5351,1.6263,52,1.9088,0.5644,9244055,9244081
0.4603,0.9224,1.3979,54,40,38,16,3.3918,1.8895,42,1.5023,0.5834,9244081,9244102
0.4665,0.9347,1.4629,56,34,38,18,3.2049,1.5614,48,1.6435,0.5845,9244102,9244126
0.4577,0.9826,1.2679,70,38,32,38,3.8372,1.495,60,2.3422,0.5908,9244126,9244156
0.4256,0.9531,1.1705,70,34,30,40,3.5156,1.7562,44,1.7594,0.593,9244156,9244178
0.4776,1.1061,1.1718,64,20,40,24,3.1331,1.4964,40,1.6367,0.5869,9244178,9244198
0.5185,0.8309,1.3329,72,24,38,34,3.5124,1.885,44,1.6274,0.5705,9252172,9252194
0.4817,0.9056,1.3341,66,22,34,32,3.6457,1.8212,44,1.8245,0.5894,9252194,9252216
0.4209,0.8923,1.3654,60,24,36,24,3.3973,1.8212,38,1.5761,0.6595,10004035,10004054
0.4637,1.0912,1.2692,60,22,40,20,3.2724,1.43,44,1.8424,0.6446,10004054,10004076
0.4727,1.0773,1.3329,60,36,36,24,3.8529,1.5174,52,2.3354,0.6435,10004076,10004102
0.4564,1.1302,1.3654,56,34,36,20,3.7142,1.8212,38,1.893,0.6476,10004102,10004121
0.4037,1.007,1.4629,54,22,38,16,3.381,1.695,38,1.6861,0.6467,10004121,10004140
0.4223,1.0354,1.3665,60,28,38,22,3.265,1.365,50,1.9,0.6511,10004140,10004165
0.4437,1.0293,1.4625,52,44,40,12,3.3049,1.3789,46,1.9261,0.6626,10004165,10004188
0.5091,1.104,1.4315,54,30,34,20,3.575,1.8212,36,1.7538,0.7099,10012025,10012043
0.4562,0.8525,1.4657,54,28,34,20,3.4665,1.82,46,1.6465,0.6972,10012043,10012066
0.4628,1.0255,1.3665,64,30,38,26,3.3968,1.5815,48,1.8153,0.7049,10012066,10012090
0.4393,1.0439,1.1718,72,26,40,32,3.7258,1.5721,50,2.1536,0.7125,10012090,10012115
0.4721,1.0996,1.3016,64,26,36,28,3.5795,1.6367,40,1.9428,0.704,10012115,10012135
0.431,1.2011,1.2025,54,20,38,16,3.321,1.69,34,1.631,0.6797,10012135,10012152
0.4825,1.0525,1.2741,58,22,38,20,3.5258,1.4315,46,2.0944,0.6818,10012152,10012175
0.4817,1.1358,1.235,62,26,40,22,3.6457,1.5721,42,2.0735,0.7025,10019027,10019048
0.4821,1.0417,1.3665,62,24,42,20,4.0473,1.7562,44,2.2911,0.6895,10019048,10019070
0.4656,0.9233,1.3979,58,28,38,20,3.7723,1.9511,42,1.8212,0.6905,10019070,10019091
0.4703,1.1888,1.3325,62,26,34,28,4.4246,1.7562,46,2.6684,0.719,10019172,10019195
0.4575,1.0319,1.4954,52,26,32,20,3.836,2.081,32,1.755,0.7123,10019195,10019211
0.4582,1.0435,1.4629,60,20,36,24,3.975,1.7658,46,2.2092,0.7101,10027041,10027064
0.4821,1.0645,1.2388,60,22,36,24,3.5162,1.8212,36,1.695,0.7282,10027064,10027082
0.4652,1.1647,1.3004,58,20,38,20,3.7754,1.695,42,2.0804,0.7272,10027082,10027103
0.465,1.1633,1.3361,56,24,36,20,3.7842,1.7562,38,2.028,0.6957,10027103,10027122
0.4663,1.1112,1.399,58,22,40,18,3.9052,1.7598,42,2.1454,0.6865,10027122,10027143
0.4423,1.0697,1.6253,48,32,34,14,3.5273,1.8212,38,1.7061,0.6616,10027143,10027162
0.5077,1.0088,1.4982,68,30,36,32,4.233,1.56,60,2.673,0.7139,10027162,10027192
0.4828,0.9547,1.4639,54,42,40,14,3.77,2.1489,36,1.6211,0.7211,10027192,10027210
0.4835,1.0834,1.4315,58,38,38,20,3.9195,2.2787,30,1.6408,0.6895,10034055,10034070
0.4759,0.9861,1.5614,58,18,34,24,3.9705,1.8951,46,2.0754,0.7033,10034070,10034093
0.4725,1.1929,1.4964,58,30,36,22,4.5588,1.8895,42,2.6694,0.6969,10034093,10034114
0.4318,0.9548,1.3979,58,20,36,22,3.6625,2.1538,36,1.5087,0.6833,10034114,10034132
0.4464,0.9923,1.3361,62,18,38,24,3.0887,1.5815,44,1.5072,0.6738,10034132,10034154
0.4626,1.0883,1.3329,60,30,44,16,3.5158,1.3789,46,2.1369,0.6795,10034154,10034177
0.4477,1.025,1.3361,58,34,38,20,3.6558,1.6263,46,2.0295,0.6764,10034177,10034200
0.4575,1.0629,1.3016,54,20,38,16,3.2706,1.5815,42,1.689,0.6189,10042025,10042046
0.4452,1.0508,1.3037,60,32,36,24,3.5165,1.4964,50,2.0201,0.6381,10042046,10042071
0.4309,1.0168,1.2692,56,32,38,18,3.2,1.5654,38,1.6346,0.6192,10042071,10042090
0.4488,1.0099,1.2679,58,28,40,18,3.1862,1.3789,48,1.8073,0.6072,10042090,10042114
0.4994,1.0778,1.2712,64,34,44,20,3.3862,1.43,50,1.9562,0.6139,10042114,10042139
0.4907,1.0289,1.3004,52,36,38,14,3.1904,1.6912,38,1.4992,0.6019,10042139,10042158
0.4511,1.0612,1.4315,50,32,42,8,3.3176,1.5654,44,1.7522,0.6208,10042158,10042180
0.4484,1.0271,1.5306,64,40,28,36,4.2437,1.4964,60,2.7473,0.6245,10042180,10042210
0.4524,1.0292,1.3,56,18,42,14,3.3323,1.7562,38,1.5761,0.6385,10050022,10050041
0.5345,0.8897,1.4304,68,30,42,26,3.77,1.5077,60,2.2623,0.6551,10050041,10050071
0.5,1.018,1.3975,60,42,38,22,3.9022,2.015,42,1.8872,0.6511,10050071,10050092
0.4991,0.9632,1.4629,70,26,36,34,4.2998,1.9511,54,2.3487,0.6536,10050092,10050119
0.4839,0.8829,1.2367,78,20,52,26,4.1639,2.146,44,2.018,0.6593,10050119,10050141
0.5,0.949,1.4954,62,24,38,24,3.9022,2.015,42,1.8872,0.6515,10050141,10050162
0.4921,0.9895,1.4315,60,24,40,20,4.0971,1.9511,42,2.146,0.6503,10050162,10050183
0.4517,1.1436,1.2712,58,24,38,20,3.4564,1.7562,36,1.7002,0.6915,10057029,10057047
0.4986,1.1389,1.2679,60,20,36,24,3.522,1.5614,44,1.9606,0.7062,10057047,10057069
0.4749,1.0993,1.2679,62,26,34,28,3.9691,1.7562,44,2.2129,0.6703,10057069,10057091
0.4608,1.0658,1.4629,52,28,38,14,3.5291,1.885,36,1.6441,0.6714,10057091,10057109
0.4744,1.0661,1.4333,60,24,40,20,3.7098,1.6263,48,2.0835,0.665,10057109,10057133
0.4204,1.0225,1.3341,62,30,38,24,3.7617,1.7598,44,2.0019,0.6612,10057133,10057155
0.5001,1.035,1.8212,54,42,40,14,3.9011,1.5815,52,2.3196,0.6754,10057155,10057181
0.4689,1.0223,1.5289,60,38,30,30,4.1681,1.9511,46,2.2171,0.6755,10057181,10057204
0.4973,1.0765,1.2679,54,18,40,14,3.5292,2.016,32,1.5131,0.6454,10064030,10064046
0.5004,0.9974,1.5614,56,26,32,24,4.1651,1.755,50,2.4101,0.6336,10064046,10064071
0.4492,0.9588,1.5928,54,36,38,16,3.91,2.0841,40,1.826,0.6204,10064071,10064091
0.4887,0.8366,1.3979,54,22,38,16,3.0618,1.7562,36,1.3056,0.6119,10064091,10064109
0.4667,0.9464,1.2095,70,26,44,26,3.9022,1.4964,60,2.4058,0.638,10064109,10064139
0.4838,1.0373,1.2692,62,36,42,20,3.5345,1.8212,38,1.7134,0.6277,10064139,10064158
0.4913,1.0771,1.3654,60,24,34,26,3.9692,1.7099,46,2.2593,0.6449,10064158,10064181
0.4929,1.0918,1.3975,54,28,36,18,3.8451,1.95,36,1.8951,0.6334,10064181,10064199
0.482,1.1432,1.4315,52,22,34,18,3.7977,1.8951,38,1.9026,0.6194,10064199,10064218
0.4912,1.0564,1.2029,66,26,42,24,3.7073,1.7598,44,1.9475,0.6606,10072037,10072059
