,exp_type,experiment,frac_gene,gene,trial
22641,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yhjH,1.0
22642,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yhjJ,1.0
22643,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yiaF,1.0
22644,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yibF,1.0
22645,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yibL,1.0
22646,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yibN,1.0
22647,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yicC,1.0
22648,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yicH,1.0
22649,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yidA,1.0
22650,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yieF,1.0
22651,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yifE,1.0
22652,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yihD,1.0
22653,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yijP,1.0
22654,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yjaG,1.0
22655,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yjcD,1.0
22656,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yjcH,1.0
22657,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yjcO,1.0
22658,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yjcZ,1.0
22659,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yjdB,1.0
22660,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yjeI,1.0
22661,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yjgD,1.0
22662,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yjgF,1.0
22663,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yjgQ,1.0
22664,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yjhC,1.0
22665,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yjjA,1.0
22666,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yjjK,1.0
22667,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yleA,1.0
22668,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yliG,1.0
22669,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yliJ,1.0
22670,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yncE,1.0
22671,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,ynfB,1.0
22672,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yniA,1.0
22673,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yniC,1.0
22674,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,ynjH,1.0
22675,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yoaB,1.0
22676,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yoaE,1.0
22677,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yohN,1.0
22678,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yqeF,1.0
22679,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yqfB,1.0
22680,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yqgE,1.0
22681,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yqhD,1.0
22682,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yqjD,1.0
22683,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yqjH,1.0
22684,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yraL,1.0
22685,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yraM,1.0
22686,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yraP,1.0
22687,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yrbC,1.0
22688,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yrbD,1.0
22689,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yrbF,1.0
22690,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yrdA,1.0
22691,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,ysgA,1.0
22692,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,ytfJ,1.0
22693,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,ytfP,1.0
22694,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,ytfQ,1.0
22695,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yuaX,1.0
22696,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,yuaY,1.0
22697,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,zapA,1.0
22698,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,zapB,1.0
22699,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,zipA,1.0
22700,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,zntA,1.0
22701,C-lim,NQ381_Lac_3MBA25,0.0008658008658008658,zwf,1.0
22702,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,accA,2.0
22703,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,accB,2.0
22704,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,accC,2.0
22705,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,accD,2.0
22706,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aceA,2.0
22707,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aceB,2.0
22708,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aceE,2.0
22709,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aceF,2.0
22710,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,ackA,2.0
22711,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,acnA,2.0
22712,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,acnB,2.0
22713,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,acpP,2.0
22714,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,acrA,2.0
22715,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,acrB,2.0
22716,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,acs,2.0
22717,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,actP,2.0
22718,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,adhE,2.0
22719,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,adk,2.0
22720,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aer,2.0
22721,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,agp,2.0
22722,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,ahpC,2.0
22723,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,ahpF,2.0
22724,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,alaS,2.0
22725,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aldA,2.0
22726,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aldB,2.0
22727,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,amn,2.0
22728,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aphA,2.0
22729,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,apt,2.0
22730,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,araF,2.0
22731,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,arcA,2.0
22732,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,argA,2.0
22733,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,argB,2.0
22734,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,argC,2.0
22735,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,argD,2.0
22736,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,argE,2.0
22737,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,argG,2.0
22738,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,argH,2.0
22739,C-lim,NQ381_Lac_3MBA25,0.002002002002002002,argI,2.0
22740,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,argS,2.0
22741,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,argT,2.0
22742,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,arnA,2.0
22743,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,arnB,2.0
22744,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,arnC,2.0
22745,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aroA,2.0
22746,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aroB,2.0
22747,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aroC,2.0
22748,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aroD,2.0
22749,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aroF,2.0
22750,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aroG,2.0
22751,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aroK,2.0
22752,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aroL,2.0
22753,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,artI,2.0
22754,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,artJ,2.0
22755,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,asd,2.0
22756,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,asnA,2.0
22757,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,asnB,2.0
22758,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,asnS,2.0
22759,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aspA,2.0
22760,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aspC,2.0
22761,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,aspS,2.0
22762,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,atpA,2.0
22763,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,atpB,2.0
22764,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,atpC,2.0
22765,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,atpD,2.0
22766,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,atpF,2.0
22767,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,atpG,2.0
22768,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,atpH,2.0
22769,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,avtA,2.0
22770,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,basR,2.0
22771,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,bcp,2.0
22772,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,bfr,2.0
22773,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,bglA,2.0
22774,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,bglX,2.0
22775,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,bioB,2.0
22776,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,bolA,2.0
22777,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,borD,2.0
22778,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,btuB,2.0
22779,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,btuR,2.0
22780,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,can,2.0
22781,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,carA,2.0
22782,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,carB,2.0
22783,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cheA,2.0
22784,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cheB,2.0
22785,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cheR,2.0
22786,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cheW,2.0
22787,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cheY,2.0
22788,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cheZ,2.0
22789,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,clpB,2.0
22790,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,clpP,2.0
22791,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,clpX,2.0
22792,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cmk,2.0
22793,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,coaBC,2.0
22794,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,codA,2.0
22795,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,copA,2.0
22796,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,corA,2.0
22797,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,corC,2.0
22798,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cpdB,2.0
22799,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cpxR,2.0
22800,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,crcB,2.0
22801,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,creA,2.0
22802,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,crl,2.0
22803,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,crp,2.0
22804,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,crr,2.0
22805,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cspC,2.0
22806,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cspD,2.0
22807,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cspE,2.0
22808,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,csrA,2.0
22809,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cstA,2.0
22810,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cusA,2.0
22811,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cusB,2.0
22812,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cusC,2.0
22813,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cvrA,2.0
22814,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cyaY,2.0
22815,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cycA,2.0
22816,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cydA,2.0
22817,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cydD,2.0
22818,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cyoA,2.0
22819,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cyoB,2.0
22820,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cysA,2.0
22821,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cysB,2.0
22822,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cysC,2.0
22823,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cysD,2.0
22824,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cysE,2.0
22825,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cysH,2.0
22826,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cysI,2.0
22827,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cysJ,2.0
22828,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cysK,2.0
22829,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cysM,2.0
22830,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cysN,2.0
22831,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cysP,2.0
22832,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cysQ,2.0
22833,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,cysS,2.0
22834,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dacA,2.0
22835,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dacC,2.0
22836,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,damX,2.0
22837,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dapA,2.0
22838,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dapB,2.0
22839,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dapD,2.0
22840,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dapF,2.0
22841,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dcp,2.0
22842,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dcrB,2.0
22843,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dcyD,2.0
22844,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,deaD,2.0
22845,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,def,2.0
22846,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,degP,2.0
22847,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,degQ,2.0
22848,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,deoB,2.0
22849,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,deoC,2.0
22850,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,deoD,2.0
22851,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dhaK,2.0
22852,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dksA,2.0
22853,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dld,2.0
22854,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dnaA,2.0
22855,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dnaJ,2.0
22856,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dnaK,2.0
22857,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dnaN,2.0
22858,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dppA,2.0
22859,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dppC,2.0
22860,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dppD,2.0
22861,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dppF,2.0
22862,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dps,2.0
22863,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dsbC,2.0
22864,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dut,2.0
22865,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,dxs,2.0
22866,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,ecnB,2.0
22867,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,eda,2.0
22868,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,efp,2.0
22869,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,elaB,2.0
22870,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,elbB,2.0
22871,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,emrA,2.0
22872,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,engA,2.0
22873,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,engB,2.0
22874,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,engD,2.0
22875,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,eno,2.0
22876,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,erpA,2.0
22877,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,eutD,2.0
22878,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fabA,2.0
22879,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fabB,2.0
22880,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fabD,2.0
22881,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fabF,2.0
22882,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fabG,2.0
22883,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fabH,2.0
22884,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fabI,2.0
22885,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fabZ,2.0
22886,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fadA,2.0
22887,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fadB,2.0
22888,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fadD,2.0
22889,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fadE,2.0
22890,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fadI,2.0
22891,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fadL,2.0
22892,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fbaA,2.0
22893,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fbaB,2.0
22894,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fbp,2.0
22895,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fdx,2.0
22896,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fecB,2.0
22897,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fepC,2.0
22898,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,ffh,2.0
22899,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fis,2.0
22900,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fklB,2.0
22901,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fkpA,2.0
22902,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fkpB,2.0
22903,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fldA,2.0
22904,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,flgE,2.0
22905,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,flgG,2.0
22906,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,flgH,2.0
22907,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,flgI,2.0
22908,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,flgK,2.0
22909,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,flgL,2.0
22910,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,flgM,2.0
22911,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,flgN,2.0
22912,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fliA,2.0
22913,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fliC,2.0
22914,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fliD,2.0
22915,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fliF,2.0
22916,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fliG,2.0
22917,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fliI,2.0
22918,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fliL,2.0
22919,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fliM,2.0
22920,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fliN,2.0
22921,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fliS,2.0
22922,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fliY,2.0
22923,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fliZ,2.0
22924,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fnr,2.0
22925,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,folA,2.0
22926,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,folD,2.0
22927,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,folE,2.0
22928,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,folX,2.0
22929,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fre,2.0
22930,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,frmA,2.0
22931,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,frr,2.0
22932,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fruA,2.0
22933,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fruR,2.0
22934,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,ftnA,2.0
22935,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,ftsA,2.0
22936,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,ftsY,2.0
22937,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,ftsZ,2.0
22938,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fumA,2.0
22939,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fumC,2.0
22940,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fur,2.0
22941,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,fusA,2.0
22942,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gabD,2.0
22943,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gabT,2.0
22944,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,galE,2.0
22945,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,galK,2.0
22946,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,galM,2.0
22947,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,galT,2.0
22948,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,galU,2.0
22949,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gapA,2.0
22950,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gcp,2.0
22951,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gcvP,2.0
22952,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gcvT,2.0
22953,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gdhA,2.0
22954,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,ghrA,2.0
22955,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,ghrB,2.0
22956,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glcB,2.0
22957,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glcG,2.0
22958,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glgA,2.0
22959,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glgB,2.0
22960,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glgC,2.0
22961,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glgP,2.0
22962,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glgX,2.0
22963,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glk,2.0
22964,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glmM,2.0
22965,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glmS,2.0
22966,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glmU,2.0
22967,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glnA,2.0
22968,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glnB,2.0
22969,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glnH,2.0
22970,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glnQ,2.0
22971,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glnS,2.0
22972,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glpK,2.0
22973,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gltA,2.0
22974,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gltB,2.0
22975,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gltD,2.0
22976,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gltI,2.0
22977,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gltJ,2.0
22978,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gltL,2.0
22979,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gltX,2.0
22980,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glyA,2.0
22981,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glyQ,2.0
22982,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,glyS,2.0
22983,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gmhA,2.0
22984,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gmhB,2.0
22985,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gmk,2.0
22986,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gnd,2.0
22987,C-lim,NQ381_Lac_3MBA25,0.001001001001001001,gnsB,2.0
